# Saved on 2025-07-12T19:24:28.908807
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TE46
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 3
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0008
#   max_gtarget: 0.0005
#   num_level: 4
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 2
#   v_rst: -1.5
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Voltage (V),Loop 1 (A),Loop 2 (A)
0.0000000000e+00,8.0080000000e-09,2.5329000000e-10
-2.0000000000e-02,2.9545000000e-06,2.5745000000e-06
-4.0000000000e-02,5.9220000000e-06,5.1921000000e-06
-6.0000000000e-02,8.9714000000e-06,7.8495000000e-06
-8.0000000000e-02,1.2116000000e-05,1.0656000000e-05
-1.0000000000e-01,1.5386000000e-05,1.3508000000e-05
-1.2000000000e-01,1.8834000000e-05,1.6488000000e-05
-1.4000000000e-01,2.2424000000e-05,1.9702000000e-05
-1.6000000000e-01,2.6280000000e-05,2.2958000000e-05
-1.8000000000e-01,3.0332000000e-05,2.6468000000e-05
-2.0000000000e-01,3.4586000000e-05,3.0120000000e-05
-2.2000000000e-01,3.9176000000e-05,3.3970000000e-05
-2.4000000000e-01,4.3868000000e-05,3.7964000000e-05
-2.6000000000e-01,4.8906000000e-05,4.2222000000e-05
-2.8000000000e-01,5.4310000000e-05,4.6728000000e-05
-3.0000000000e-01,5.9652000000e-05,5.1222000000e-05
-3.2000000000e-01,6.5456000000e-05,5.6076000000e-05
-3.4000000000e-01,7.1554000000e-05,6.1186000000e-05
-3.6000000000e-01,7.8306000000e-05,6.6424000000e-05
-3.8000000000e-01,8.4970000000e-05,7.1802000000e-05
-4.0000000000e-01,9.2144000000e-05,7.7582000000e-05
-4.2000000000e-01,9.9810000000e-05,8.3418000000e-05
-4.4000000000e-01,1.0758000000e-04,8.9610000000e-05
-4.6000000000e-01,1.1604000000e-04,9.5962000000e-05
-4.8000000000e-01,1.2476000000e-04,1.0274000000e-04
-5.0000000000e-01,1.3378000000e-04,1.0958000000e-04
-5.2000000000e-01,1.4330000000e-04,1.1674000000e-04
-5.4000000000e-01,1.5328000000e-04,1.2416000000e-04
-5.6000000000e-01,1.6400000000e-04,1.3178000000e-04
-5.8000000000e-01,1.7504000000e-04,1.4012000000e-04
-6.0000000000e-01,1.8652000000e-04,1.4824000000e-04
-6.2000000000e-01,1.9836000000e-04,1.5668000000e-04
-6.4000000000e-01,2.1114000000e-04,1.6544000000e-04
-6.6000000000e-01,2.2464000000e-04,1.8212000000e-04
-6.8000000000e-01,2.3878000000e-04,1.9312000000e-04
-7.0000000000e-01,2.5222000000e-04,2.0218000000e-04
-7.2000000000e-01,2.6828000000e-04,2.1286000000e-04
-7.4000000000e-01,2.8446000000e-04,2.2324000000e-04
-7.6000000000e-01,3.0190000000e-04,2.3656000000e-04
-7.8000000000e-01,3.1824000000e-04,2.4838000000e-04
-8.0000000000e-01,3.3582000000e-04,2.6094000000e-04
-8.2000000000e-01,3.5434000000e-04,2.7390000000e-04
-8.4000000000e-01,3.7420000000e-04,2.8720000000e-04
-8.6000000000e-01,3.9376000000e-04,3.0200000000e-04
-8.8000000000e-01,4.1466000000e-04,3.1748000000e-04
-9.0000000000e-01,4.3622000000e-04,3.3134000000e-04
-9.2000000000e-01,4.5710000000e-04,3.4962000000e-04
-9.4000000000e-01,4.7718000000e-04,3.6414000000e-04
-9.6000000000e-01,5.0154000000e-04,3.8082000000e-04
-9.8000000000e-01,5.2366000000e-04,3.9984000000e-04
-1.0000000000e+00,5.4988000000e-04,4.1688000000e-04
-1.0200000000e+00,5.7392000000e-04,4.3596000000e-04
-1.0400000000e+00,6.0656000000e-04,4.5404000000e-04
-1.0600000000e+00,6.3002000000e-04,4.7488000000e-04
-1.0800000000e+00,6.6008000000e-04,4.9516000000e-04
-1.1000000000e+00,6.9134000000e-04,5.1554000000e-04
-1.1200000000e+00,7.1462000000e-04,5.3758000000e-04
-1.1400000000e+00,7.4806000000e-04,5.5674000000e-04
-1.1600000000e+00,7.7446000000e-04,5.7784000000e-04
-1.1800000000e+00,8.1562000000e-04,6.0174000000e-04
-1.2000000000e+00,8.6080000000e-04,6.2732000000e-04
-1.2200000000e+00,8.8604000000e-04,6.5116000000e-04
-1.2400000000e+00,9.2174000000e-04,6.7556000000e-04
-1.2600000000e+00,9.5062000000e-04,7.0836000000e-04
-1.2800000000e+00,9.8858000000e-04,7.3318000000e-04
-1.3000000000e+00,1.0282000000e-03,7.6506000000e-04
-1.3200000000e+00,1.0710000000e-03,7.9484000000e-04
-1.3400000000e+00,1.1036000000e-03,8.2718000000e-04
-1.3600000000e+00,1.1430000000e-03,8.5934000000e-04
-1.3800000000e+00,1.1740000000e-03,8.9642000000e-04
-1.4000000000e+00,1.2226000000e-03,9.3092000000e-04
-1.4200000000e+00,1.2602000000e-03,9.6746000000e-04
-1.4400000000e+00,1.3052000000e-03,1.0074000000e-03
-1.4600000000e+00,1.3408000000e-03,1.0498000000e-03
-1.4800000000e+00,1.3862000000e-03,1.0900000000e-03
-1.5000000000e+00,1.4280000000e-03,1.1338000000e-03
-1.5200000000e+00,1.4818000000e-03,1.1820000000e-03
-1.5400000000e+00,1.5182000000e-03,1.2298000000e-03
-1.5600000000e+00,1.5720000000e-03,1.2682000000e-03
-1.5800000000e+00,1.6228000000e-03,1.3290000000e-03
-1.6000000000e+00,1.6704000000e-03,1.3744000000e-03
-1.6200000000e+00,1.7330000000e-03,1.4228000000e-03
-1.6400000000e+00,1.8014000000e-03,1.4698000000e-03
-1.6600000000e+00,1.8794000000e-03,1.5348000000e-03
-1.6800000000e+00,1.9136000000e-03,1.5874000000e-03
-1.7000000000e+00,1.9756000000e-03,1.6424000000e-03
-1.7200000000e+00,2.0452000000e-03,1.7240000000e-03
-1.7400000000e+00,2.0824000000e-03,1.7860000000e-03
-1.7600000000e+00,2.1552000000e-03,1.8714000000e-03
-1.7800000000e+00,2.2300000000e-03,1.9276000000e-03
-1.8000000000e+00,2.2962000000e-03,2.0030000000e-03
-1.8200000000e+00,2.3786000000e-03,2.1530000000e-03
-1.8400000000e+00,2.4372000000e-03,2.1990000000e-03
-1.8600000000e+00,2.5012000000e-03,2.3064000000e-03
-1.8800000000e+00,2.5322000000e-03,2.3546000000e-03
-1.9000000000e+00,2.6210000000e-03,2.4194000000e-03
-1.9200000000e+00,2.7374000000e-03,2.4900000000e-03
-1.9400000000e+00,2.8320000000e-03,2.5242000000e-03
-1.9600000000e+00,2.9340000000e-03,2.6726000000e-03
-1.9800000000e+00,2.8854000000e-03,2.9604000000e-03
-2.0000000000e+00,2.9670000000e-03,3.3148000000e-03
-2.0000000000e+00,2.9184000000e-03,3.3984000000e-03
-1.9800000000e+00,2.8146000000e-03,3.1036000000e-03
-1.9600000000e+00,2.7324000000e-03,2.9586000000e-03
-1.9400000000e+00,3.0032000000e-03,2.8594000000e-03
-1.9200000000e+00,3.0698000000e-03,2.7522000000e-03
-1.9000000000e+00,3.0690000000e-03,2.6602000000e-03
-1.8800000000e+00,2.3646000000e-03,2.5670000000e-03
-1.8600000000e+00,2.3520000000e-03,2.5246000000e-03
-1.8400000000e+00,2.2128000000e-03,2.4746000000e-03
-1.8200000000e+00,2.0590000000e-03,2.3818000000e-03
-1.8000000000e+00,1.8236000000e-03,2.2930000000e-03
-1.7800000000e+00,1.7570000000e-03,2.2412000000e-03
-1.7600000000e+00,1.6648000000e-03,2.1742000000e-03
-1.7400000000e+00,1.5230000000e-03,2.1032000000e-03
-1.7200000000e+00,1.4344000000e-03,2.0520000000e-03
-1.7000000000e+00,1.3186000000e-03,1.9856000000e-03
-1.6800000000e+00,1.2928000000e-03,1.9184000000e-03
-1.6600000000e+00,1.1982000000e-03,1.8778000000e-03
-1.6400000000e+00,1.2658000000e-03,1.8228000000e-03
-1.6200000000e+00,1.2362000000e-03,1.7692000000e-03
-1.6000000000e+00,1.2202000000e-03,1.7202000000e-03
-1.5800000000e+00,1.4446000000e-03,1.6814000000e-03
-1.5600000000e+00,1.8418000000e-03,1.6358000000e-03
-1.5400000000e+00,1.9530000000e-03,1.5758000000e-03
-1.5200000000e+00,1.7874000000e-03,1.5520000000e-03
-1.5000000000e+00,1.7814000000e-03,1.5174000000e-03
-1.4800000000e+00,1.7726000000e-03,1.4826000000e-03
-1.4600000000e+00,1.7242000000e-03,1.4440000000e-03
-1.4400000000e+00,1.7150000000e-03,1.4132000000e-03
-1.4200000000e+00,1.6806000000e-03,1.3688000000e-03
-1.4000000000e+00,1.6448000000e-03,1.3436000000e-03
-1.3800000000e+00,1.5618000000e-03,1.3014000000e-03
-1.3600000000e+00,1.5332000000e-03,1.2700000000e-03
-1.3400000000e+00,1.4840000000e-03,1.2236000000e-03
-1.3200000000e+00,1.4338000000e-03,1.1932000000e-03
-1.3000000000e+00,1.4316000000e-03,1.1724000000e-03
-1.2800000000e+00,1.1690000000e-03,1.1408000000e-03
-1.2600000000e+00,1.1614000000e-03,1.1182000000e-03
-1.2400000000e+00,1.1602000000e-03,1.1247600000e-03
-1.2200000000e+00,1.1416000000e-03,1.1014800000e-03
-1.2000000000e+00,1.1150000000e-03,1.0758600000e-03
-1.1800000000e+00,1.1068000000e-03,1.0481200000e-03
-1.1600000000e+00,1.1287000000e-03,1.0208400000e-03
-1.1400000000e+00,1.1108600000e-03,1.0058400000e-03
-1.1200000000e+00,1.0805800000e-03,9.7608000000e-04
-1.1000000000e+00,1.0389200000e-03,9.4416000000e-04
-1.0800000000e+00,1.0092200000e-03,9.1828000000e-04
-1.0600000000e+00,9.7350000000e-04,8.9134000000e-04
-1.0400000000e+00,9.3184000000e-04,8.6460000000e-04
-1.0200000000e+00,8.9946000000e-04,8.3984000000e-04
-1.0000000000e+00,8.6622000000e-04,8.1030000000e-04
-9.8000000000e-01,8.3226000000e-04,7.8102000000e-04
-9.6000000000e-01,7.9318000000e-04,7.4842000000e-04
-9.4000000000e-01,7.5874000000e-04,7.1668000000e-04
-9.2000000000e-01,7.2648000000e-04,6.8746000000e-04
-9.0000000000e-01,6.8150000000e-04,6.5106000000e-04
-8.8000000000e-01,6.4630000000e-04,6.0984000000e-04
-8.6000000000e-01,5.9356000000e-04,5.7858000000e-04
-8.4000000000e-01,5.5490000000e-04,5.3974000000e-04
-8.2000000000e-01,5.0356000000e-04,5.0420000000e-04
-8.0000000000e-01,4.3722000000e-04,4.7240000000e-04
-7.8000000000e-01,3.5552000000e-04,4.3796000000e-04
-7.6000000000e-01,2.7640000000e-04,4.0442000000e-04
-7.4000000000e-01,2.4852000000e-04,3.8054000000e-04
-7.2000000000e-01,2.2908000000e-04,3.5622000000e-04
-7.0000000000e-01,2.1094000000e-04,3.3692000000e-04
-6.8000000000e-01,1.9806000000e-04,3.1510000000e-04
-6.6000000000e-01,1.9238000000e-04,2.9734000000e-04
-6.4000000000e-01,1.7986000000e-04,2.8038000000e-04
-6.2000000000e-01,1.7286000000e-04,2.6362000000e-04
-6.0000000000e-01,1.6346000000e-04,2.4694000000e-04
-5.8000000000e-01,1.3094000000e-04,2.2970000000e-04
-5.6000000000e-01,1.3564000000e-04,2.1328000000e-04
-5.4000000000e-01,1.3012000000e-04,1.9880000000e-04
-5.2000000000e-01,1.1278000000e-04,1.8368000000e-04
-5.0000000000e-01,1.0460800000e-04,1.7012000000e-04
-4.8000000000e-01,9.7714000000e-05,1.5686000000e-04
-4.6000000000e-01,9.1416000000e-05,1.4376000000e-04
-4.4000000000e-01,8.5412000000e-05,1.3186000000e-04
-4.2000000000e-01,7.9278000000e-05,1.2056000000e-04
-4.0000000000e-01,7.5726000000e-05,1.0972600000e-04
-3.8000000000e-01,7.0354000000e-05,9.9662000000e-05
-3.6000000000e-01,6.4332000000e-05,9.0324000000e-05
-3.4000000000e-01,5.9330000000e-05,8.1248000000e-05
-3.2000000000e-01,5.4434000000e-05,7.3126000000e-05
-3.0000000000e-01,4.9948000000e-05,6.5756000000e-05
-2.8000000000e-01,4.5518000000e-05,5.8932000000e-05
-2.6000000000e-01,4.1442000000e-05,5.2482000000e-05
-2.4000000000e-01,3.7290000000e-05,4.6392000000e-05
-2.2000000000e-01,3.3514000000e-05,4.0764000000e-05
-2.0000000000e-01,2.9714000000e-05,3.5510000000e-05
-1.8000000000e-01,2.6232000000e-05,3.0758000000e-05
-1.6000000000e-01,2.2826000000e-05,2.6330000000e-05
-1.4000000000e-01,1.9522000000e-05,2.2172000000e-05
-1.2000000000e-01,1.6388000000e-05,1.8434000000e-05
-1.0000000000e-01,1.3430000000e-05,1.4954000000e-05
-8.0000000000e-02,1.0512300000e-05,1.1620000000e-05
