# Saved on 2025-06-19T18:28:45.545191
# Name: Evan
# Sample_ID: Batch3_F5_TPTE06
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -1.2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A),Loop 4 (A),Loop 5 (A)
0.0000000000e+00,6.1891000000e-08,2.8717000000e-08,5.7260000000e-08,1.1008000000e-08,3.7027000000e-08
-1.2000000000e-02,3.5931000000e-06,2.4470000000e-06,2.6072000000e-06,2.6368000000e-06,2.2533000000e-06
-2.4000000000e-02,7.2410000000e-06,5.3052000000e-06,5.4540000000e-06,5.3883000000e-06,4.6004000000e-06
-3.6000000000e-02,1.1026000000e-05,7.8781000000e-06,8.0585000000e-06,7.6003000000e-06,6.6247000000e-06
-4.8000000000e-02,1.4900000000e-05,1.0742000000e-05,1.0800000000e-05,9.7029000000e-06,8.8661000000e-06
-6.0000000000e-02,1.8550000000e-05,1.3390000000e-05,1.3498000000e-05,1.2280000000e-05,1.1110000000e-05
-7.2000000000e-02,2.2356000000e-05,1.6090000000e-05,1.6472000000e-05,1.4658000000e-05,1.3246000000e-05
-8.4000000000e-02,2.6132000000e-05,1.8788000000e-05,1.9784000000e-05,1.7042000000e-05,1.5628000000e-05
-9.6000000000e-02,2.9558000000e-05,2.1478000000e-05,2.2804000000e-05,1.9288000000e-05,1.7916000000e-05
-1.0800000000e-01,3.3298000000e-05,2.4238000000e-05,2.5738000000e-05,2.1628000000e-05,2.0252000000e-05
-1.2000000000e-01,3.7242000000e-05,2.7216000000e-05,2.8538000000e-05,2.4372000000e-05,2.6828000000e-05
-1.3200000000e-01,4.1336000000e-05,2.9958000000e-05,3.1664000000e-05,2.6794000000e-05,2.4644000000e-05
-1.4400000000e-01,4.4952000000e-05,3.2808000000e-05,3.4778000000e-05,2.9446000000e-05,2.7312000000e-05
-1.5600000000e-01,4.8580000000e-05,3.5776000000e-05,3.7358000000e-05,3.1994000000e-05,3.0246000000e-05
-1.6800000000e-01,5.2008000000e-05,3.8520000000e-05,4.0810000000e-05,3.4510000000e-05,3.2726000000e-05
-1.8000000000e-01,5.6260000000e-05,4.1782000000e-05,4.4144000000e-05,3.7112000000e-05,3.5838000000e-05
-1.9200000000e-01,5.9596000000e-05,4.4516000000e-05,4.7404000000e-05,3.9608000000e-05,3.8812000000e-05
-2.0400000000e-01,6.2674000000e-05,4.7134000000e-05,5.1098000000e-05,4.2120000000e-05,4.1610000000e-05
-2.1600000000e-01,6.6708000000e-05,5.0528000000e-05,5.4708000000e-05,4.4772000000e-05,4.4532000000e-05
-2.2800000000e-01,7.1534000000e-05,5.3100000000e-05,5.8238000000e-05,4.7192000000e-05,4.7738000000e-05
-2.4000000000e-01,7.5670000000e-05,5.6406000000e-05,6.1844000000e-05,4.9670000000e-05,5.0812000000e-05
-2.5200000000e-01,7.7792000000e-05,6.0648000000e-05,6.5714000000e-05,5.2370000000e-05,5.3684000000e-05
-2.6400000000e-01,8.2502000000e-05,6.3948000000e-05,6.9388000000e-05,5.4960000000e-05,5.7136000000e-05
-2.7600000000e-01,8.6900000000e-05,6.6698000000e-05,7.3120000000e-05,5.7678000000e-05,6.0346000000e-05
-2.8800000000e-01,9.0928000000e-05,6.9848000000e-05,7.6994000000e-05,5.9932000000e-05,6.5784000000e-05
-3.0000000000e-01,9.5472000000e-05,7.3546000000e-05,8.0962000000e-05,6.3154000000e-05,6.7506000000e-05
-3.1200000000e-01,9.9760000000e-05,7.7100000000e-05,8.4660000000e-05,6.4988000000e-05,7.2998000000e-05
-3.2400000000e-01,1.0450000000e-04,8.0886000000e-05,8.9486000000e-05,6.7718000000e-05,7.6276000000e-05
-3.3600000000e-01,1.0932000000e-04,8.5242000000e-05,9.3364000000e-05,7.1446000000e-05,7.8458000000e-05
-3.4800000000e-01,1.1430000000e-04,8.8602000000e-05,9.7588000000e-05,7.4630000000e-05,8.1322000000e-05
-3.6000000000e-01,1.2016000000e-04,9.2188000000e-05,1.0234000000e-04,7.6966000000e-05,8.5602000000e-05
-3.7200000000e-01,1.2468000000e-04,9.6848000000e-05,1.0756000000e-04,8.0454000000e-05,8.9750000000e-05
-3.8400000000e-01,1.2978000000e-04,1.0088000000e-04,1.1094000000e-04,8.3550000000e-05,9.2718000000e-05
-3.9600000000e-01,1.3586000000e-04,1.0540000000e-04,1.1688000000e-04,8.6622000000e-05,9.7412000000e-05
-4.0800000000e-01,1.4182000000e-04,1.1014000000e-04,1.2220000000e-04,9.1476000000e-05,1.0254000000e-04
-4.2000000000e-01,1.4792000000e-04,1.1474000000e-04,1.2690000000e-04,9.4022000000e-05,1.0346000000e-04
-4.3200000000e-01,1.5356000000e-04,1.2004000000e-04,1.2920000000e-04,9.8434000000e-05,1.0834000000e-04
-4.4400000000e-01,1.5964000000e-04,1.2446000000e-04,1.3808000000e-04,1.0226000000e-04,1.1236000000e-04
-4.5600000000e-01,1.6614000000e-04,1.2876000000e-04,1.4336000000e-04,1.0678000000e-04,1.1736000000e-04
-4.6800000000e-01,1.7284000000e-04,1.3350000000e-04,1.4920000000e-04,1.1036000000e-04,1.2330000000e-04
-4.8000000000e-01,1.7992000000e-04,1.3766000000e-04,1.5810000000e-04,1.1460000000e-04,1.2706000000e-04
-4.9200000000e-01,1.8748000000e-04,1.4376000000e-04,1.6162000000e-04,1.1888000000e-04,1.3234000000e-04
-5.0400000000e-01,1.9624000000e-04,1.5044000000e-04,1.7196000000e-04,1.2292000000e-04,1.3792000000e-04
-5.1600000000e-01,2.0390000000e-04,1.5578000000e-04,1.7492000000e-04,1.3040000000e-04,1.4272000000e-04
-5.2800000000e-01,2.1194000000e-04,1.6182000000e-04,1.8178000000e-04,1.3376000000e-04,1.4854000000e-04
-5.4000000000e-01,2.1950000000e-04,1.6914000000e-04,1.9080000000e-04,1.3872000000e-04,1.5522000000e-04
-5.5200000000e-01,2.2848000000e-04,1.7492000000e-04,1.9932000000e-04,1.4458000000e-04,1.6052000000e-04
-5.6400000000e-01,2.3708000000e-04,1.8222000000e-04,2.0430000000e-04,1.4962000000e-04,1.6840000000e-04
-5.7600000000e-01,2.4592000000e-04,1.8920000000e-04,2.1186000000e-04,1.5570000000e-04,1.7430000000e-04
-5.8800000000e-01,2.5996000000e-04,1.9898000000e-04,2.2502000000e-04,1.6172000000e-04,1.8412000000e-04
-6.0000000000e-01,2.6362000000e-04,2.0634000000e-04,2.3022000000e-04,1.6940000000e-04,1.9140000000e-04
-6.1200000000e-01,2.7890000000e-04,2.1426000000e-04,2.4074000000e-04,1.7462000000e-04,1.9792000000e-04
-6.2400000000e-01,2.8244000000e-04,2.2282000000e-04,2.5016000000e-04,1.8170000000e-04,2.0644000000e-04
-6.3600000000e-01,3.0286000000e-04,2.3230000000e-04,2.6034000000e-04,1.8850000000e-04,2.1570000000e-04
-6.4800000000e-01,3.1608000000e-04,2.4178000000e-04,2.7158000000e-04,1.9666000000e-04,2.2430000000e-04
-6.6000000000e-01,3.2966000000e-04,2.5214000000e-04,2.8174000000e-04,2.0434000000e-04,2.3322000000e-04
-6.7200000000e-01,3.4266000000e-04,2.6128000000e-04,2.9372000000e-04,2.1148000000e-04,2.4240000000e-04
-6.8400000000e-01,3.5772000000e-04,2.7160000000e-04,3.0556000000e-04,2.2106000000e-04,2.5004000000e-04
-6.9600000000e-01,3.7260000000e-04,2.8170000000e-04,3.1638000000e-04,2.3022000000e-04,2.6272000000e-04
