# Saved on 2025-07-12T12:32:29.552018
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE38
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 2
# VSS WGFMU: 1
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0005
#   max_gtarget: 0.0008
#   num_level: 4
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.6
#   v_rst: -0.6
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_500.00 uS,Conductance_Target_600.00 uS,Conductance_Target_700.00 uS,Conductance_Target_800.00 uS
1.4400000000e-04,5.0302147429e-04,5.9871075791e-04,7.0035544923e-04,8.0542216892e-04
1.0001440000e+00,5.0090242439e-04,5.9850146499e-04,7.0014371886e-04,8.0430960224e-04
2.0001440000e+00,5.0094760809e-04,5.9891091951e-04,7.0004854933e-04,8.0413446994e-04
3.0001440000e+00,5.0348193326e-04,5.9839312598e-04,6.9929796155e-04,8.0593265011e-04
4.0001440000e+00,4.9985661462e-04,5.9866892116e-04,6.9958128734e-04,8.0557860201e-04
5.0001440000e+00,4.9975340517e-04,5.9857702581e-04,6.9894995249e-04,8.0510413682e-04
6.0001440000e+00,5.0085873227e-04,5.9838730522e-04,6.9930138125e-04,8.0541503849e-04
7.0001440000e+00,5.0043188821e-04,5.9837537265e-04,6.9924848503e-04,8.0621241068e-04
8.0001440000e+00,5.0040125643e-04,5.9852623963e-04,6.9938512752e-04,8.0504680227e-04
9.0001440000e+00,5.0045142416e-04,5.9873462305e-04,7.0057954872e-04,8.0721714767e-04
1.0000144000e+01,5.0279399147e-04,5.9819703893e-04,6.9968926255e-04,8.0649828305e-04
1.1000144000e+01,4.9832964578e-04,5.9830617829e-04,7.0303984103e-04,8.0481615441e-04
1.2000144000e+01,5.0123737310e-04,5.9851052356e-04,7.0135611168e-04,8.0523648649e-04
1.3000144000e+01,5.0099057262e-04,5.9980244259e-04,6.9962101406e-04,8.0529483967e-04
1.4000144000e+01,5.0157446822e-04,5.9794114350e-04,7.0034795499e-04,8.0611134763e-04
1.5000144000e+01,5.0037830079e-04,5.9985257394e-04,7.0190297265e-04,8.0429745140e-04
1.6000144000e+01,5.0266615290e-04,5.9826274082e-04,7.0059715654e-04,8.0499579781e-04
1.7000144000e+01,5.0092858146e-04,5.9811110987e-04,6.9726316724e-04,8.0550744315e-04
1.8000144000e+01,5.0139384257e-04,5.9832822444e-04,6.9864923717e-04,8.0521305790e-04
1.9000144000e+01,5.0079233915e-04,5.9830592363e-04,6.9751193223e-04,8.0460762547e-04
2.0000144000e+01,5.0062531955e-04,5.9962883824e-04,6.9746180088e-04,8.0349796917e-04
2.1000144000e+01,5.0046721299e-04,5.9802598116e-04,6.9789333793e-04,8.0619560322e-04
2.2000144000e+01,5.0282240409e-04,5.9828260419e-04,7.0017929829e-04,8.0616431660e-04
2.3000144000e+01,4.9967209634e-04,5.9843339841e-04,6.9735040597e-04,8.0475998402e-04
2.4000144000e+01,5.0074067985e-04,5.9820366005e-04,6.9754067226e-04,8.0436184362e-04
2.5000144000e+01,5.0484195526e-04,5.9839028836e-04,6.9793604780e-04,8.0546793470e-04
2.6000144000e+01,5.0434558943e-04,5.9825317294e-04,6.9792338763e-04,8.0599427747e-04
2.7000144000e+01,5.0190825277e-04,5.9797355789e-04,6.9798428740e-04,8.0624726252e-04
2.8000144000e+01,5.0448019465e-04,5.9783884353e-04,6.9770823757e-04,8.0456571595e-04
2.9000144000e+01,5.0454262237e-04,5.9820515162e-04,6.9775356678e-04,8.0461584730e-04
3.0000144000e+01,5.0093043683e-04,5.9964630054e-04,6.9819907367e-04,8.0435871496e-04
3.1000144000e+01,4.9976511946e-04,5.9823538322e-04,6.9876165071e-04,8.0766338215e-04
3.2000144000e+01,4.9979804317e-04,5.9815654822e-04,7.0031004725e-04,8.0437443103e-04
3.3000144000e+01,5.0237693358e-04,5.9979676735e-04,6.9837245974e-04,8.0472724221e-04
3.4000144000e+01,4.9673246394e-04,5.9840345784e-04,6.9840221840e-04,8.0182893726e-04
3.5000144000e+01,4.9981303164e-04,5.9832338593e-04,6.9736306614e-04,8.0336889368e-04
3.6000144000e+01,4.9842583394e-04,5.9845835494e-04,7.0059373684e-04,8.0276760855e-04
3.7000144000e+01,5.0015962188e-04,5.9988102294e-04,6.9861453085e-04,8.0217403593e-04
3.8000144000e+01,5.0153892516e-04,5.9812227846e-04,6.9773086580e-04,8.0285470176e-04
3.9000144000e+01,4.9794325605e-04,5.9822079493e-04,6.9848581916e-04,8.0207129940e-04
4.0000144000e+01,5.0369377277e-04,5.9823327319e-04,6.9776353484e-04,8.0310193880e-04
4.1000144000e+01,5.0590831961e-04,5.9844194766e-04,6.9518559030e-04,8.0219680967e-04
4.2000144000e+01,5.0392955018e-04,5.9839814639e-04,6.9798421464e-04,8.0443191109e-04
4.3000144000e+01,5.0600014220e-04,5.9835747379e-04,6.9776127930e-04,8.0163532402e-04
4.4000144000e+01,5.0632112107e-04,5.9827980294e-04,6.9778601755e-04,8.0274003267e-04
4.5000144000e+01,5.0077596825e-04,5.9811129177e-04,6.9464033004e-04,8.0246114521e-04
4.6000144000e+01,4.9812511861e-04,5.9809455706e-04,6.9759240432e-04,8.0458739831e-04
4.7000144000e+01,5.0091315643e-04,5.9888567193e-04,6.9781759521e-04,7.9777782958e-04
4.8000144000e+01,5.0615373766e-04,5.9982387029e-04,6.9786154199e-04,7.9817131336e-04
4.9000144000e+01,5.0464299420e-04,5.9815058194e-04,6.9993329816e-04,7.9350713349e-04
5.0000144000e+01,5.0294074754e-04,5.9831538238e-04,6.9744244684e-04,7.8932680481e-04
5.1000144000e+01,5.0018934417e-04,6.0392798332e-04,6.9723821071e-04,7.9012563219e-04
5.2000144000e+01,4.9982434575e-04,5.9790865635e-04,7.0099042205e-04,7.9177654698e-04
5.3000144000e+01,5.0332637329e-04,5.9818939917e-04,6.9784706284e-04,7.8891360317e-04
5.4000144000e+01,5.0293041568e-04,5.9817069996e-04,6.9792979048e-04,7.9197568994e-04
5.5000144000e+01,4.9849426432e-04,5.9811536630e-04,6.9787623943e-04,7.9056881077e-04
5.6000144000e+01,5.0131595344e-04,6.0407517594e-04,6.9742600317e-04,7.9069650383e-04
5.7000144000e+01,4.9834023230e-04,5.9805635829e-04,6.9736262958e-04,7.8957251390e-04
5.8000144000e+01,5.0042151997e-04,5.9952228185e-04,6.9733032433e-04,7.9253055446e-04
5.9000144000e+01,4.9995953304e-04,5.9840091126e-04,6.9787834946e-04,7.9037738033e-04
6.0000144000e+01,4.9871527153e-04,5.9805657656e-04,6.9749999966e-04,7.9291588918e-04
6.1000144000e+01,4.9961210607e-04,5.9839821915e-04,6.9756781159e-04,7.9119694419e-04
6.2000144000e+01,5.0359161833e-04,5.9826405050e-04,6.9736248406e-04,7.9117795394e-04
6.3000144000e+01,5.0038917834e-04,6.0414171458e-04,6.9766698289e-04,7.9323304817e-04
6.4000144000e+01,4.9805923481e-04,5.9835751017e-04,6.9761757914e-04,7.9432560597e-04
6.5000144000e+01,4.9873942771e-04,5.9825149947e-04,6.9993155194e-04,7.9546334746e-04
6.6000144000e+01,4.9951551773e-04,5.9831141698e-04,7.0018701081e-04,7.9446530435e-04
6.7000144000e+01,5.0213620852e-04,5.9845209762e-04,6.9832407462e-04,7.9424600699e-04
6.8000144000e+01,5.0283946621e-04,5.9995523770e-04,6.9794114097e-04,7.9614939750e-04
6.9000144000e+01,5.0352809922e-04,5.9824615164e-04,6.9778579928e-04,7.9683813965e-04
7.0000144000e+01,4.9971506087e-04,5.9834739659e-04,7.0054134994e-04,7.9933459347e-04
7.1000144000e+01,5.0355036365e-04,5.9844798670e-04,6.9539441029e-04,7.9896140960e-04
7.2000144000e+01,5.0275106332e-04,5.9834128479e-04,6.9783498475e-04,7.9918238043e-04
7.3000144000e+01,5.0015729357e-04,5.9804831835e-04,6.9749359682e-04,7.9493103840e-04
7.4000144000e+01,4.9878392019e-04,5.9810288803e-04,6.9760455517e-04,7.9921075667e-04
7.5000144000e+01,4.9965699873e-04,5.9813391999e-04,6.9745583460e-04,7.9763973190e-04
7.6000144000e+01,4.9775393563e-04,5.9835918364e-04,6.9768437243e-04,7.9719793575e-04
7.7000144000e+01,5.0269212807e-04,5.9815080022e-04,6.9724970672e-04,7.9688754340e-04
7.8000144000e+01,5.0034665037e-04,5.9851419792e-04,6.9736612204e-04,7.9851932242e-04
7.9000144000e+01,5.0062339142e-04,5.9823509218e-04,6.9461922976e-04,7.9465607996e-04
8.0000144000e+01,4.9743972340e-04,5.9817397414e-04,6.9725829235e-04,7.9476019891e-04
8.1000144000e+01,5.0010530686e-04,6.0300033510e-04,6.9701804023e-04,7.9513170931e-04
8.2000144000e+01,5.0046739489e-04,5.9795536799e-04,6.9751382398e-04,7.9626108345e-04
