# Saved on 2025-07-12T12:32:29.519008
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE38
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 2
# VSS WGFMU: 1
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0005
#   max_gtarget: 0.0008
#   num_level: 4
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.6
#   v_rst: -0.6
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_500.00 uS,Conductance_Target_600.00 uS,Conductance_Target_700.00 uS,Conductance_Target_800.00 uS
1.4400000000e-04,5.0311256928e-04,6.0277427110e-04,7.0103087637e-04,8.0626341514e-04
1.1440000000e-03,5.0292161177e-04,6.0276572185e-04,7.0023299486e-04,8.0606470874e-04
2.1440000000e-03,5.0326081691e-04,6.0289999965e-04,7.0032248914e-04,8.0648176663e-04
3.1440000000e-03,5.0264745369e-04,6.0270071117e-04,7.0041780418e-04,8.0622296082e-04
4.1440000000e-03,5.0257425755e-04,6.0261452745e-04,7.0093199611e-04,8.0664707639e-04
5.1440000000e-03,5.0479276979e-04,6.0259262682e-04,7.0111156674e-04,8.0556972534e-04
6.1440000000e-03,5.0089849537e-04,6.0277357989e-04,7.0054251410e-04,8.0572310253e-04
7.1440000000e-03,4.9850274081e-04,6.0279460740e-04,7.0116133429e-04,8.0655285274e-04
8.1440000000e-03,4.9755504733e-04,6.0278081946e-04,7.0038811828e-04,8.0485820945e-04
9.1440000000e-03,4.9847727496e-04,6.0288613895e-04,7.0072121162e-04,8.0415098637e-04
1.0144000000e-02,4.9767728342e-04,6.0261532781e-04,7.0048212365e-04,8.0509482359e-04
1.1144000000e-02,4.9866503105e-04,6.0243262851e-04,7.0044348831e-04,8.0503661593e-04
1.2144000000e-02,4.9780595873e-04,6.0239450249e-04,7.0107453212e-04,8.0504927610e-04
1.3144000000e-02,5.0119335356e-04,6.0265054344e-04,7.0033791417e-04,8.0459911260e-04
1.4144000000e-02,5.0078600907e-04,6.0270209360e-04,7.0039888669e-04,8.0527228420e-04
1.5144000000e-02,5.0012538850e-04,6.0302088968e-04,7.0029636845e-04,8.0509118561e-04
1.6144000000e-02,5.0003269280e-04,6.0300033510e-04,7.0040492574e-04,8.0468642409e-04
1.7144000000e-02,5.0077185733e-04,6.0285969084e-04,7.0019588748e-04,8.0501529737e-04
1.8144000000e-02,4.9824389862e-04,6.0285925429e-04,7.0048088674e-04,8.0496341980e-04
1.9144000000e-02,5.0061968068e-04,6.0283447965e-04,7.0046909968e-04,8.0616140622e-04
2.0144000000e-02,4.9975795264e-04,6.0267731897e-04,7.0027061156e-04,8.0634577898e-04
2.1144000000e-02,5.0028549595e-04,6.0272643168e-04,7.0047797635e-04,8.0612546299e-04
2.2144000000e-02,5.0050210120e-04,6.0246828070e-04,7.0055888500e-04,8.0615362094e-04
2.3144000000e-02,5.0033318985e-04,6.0265228967e-04,7.0044909080e-04,8.0622572568e-04
2.4144000000e-02,4.9999831390e-04,6.0267851950e-04,7.0025467721e-04,8.0652302131e-04
2.5144000000e-02,5.0018788897e-04,6.0279704485e-04,7.0032423537e-04,8.0340083514e-04
2.6144000000e-02,5.0039139751e-04,6.0275015130e-04,7.0027424954e-04,8.0587786215e-04
2.7144000000e-02,5.0057326007e-04,6.0277503508e-04,7.0010253694e-04,8.0570236605e-04
2.8144000000e-02,5.0049155107e-04,6.0282018239e-04,7.0024529123e-04,8.0619414803e-04
2.9144000000e-02,5.0035461754e-04,6.0262933403e-04,7.0067784691e-04,8.0621168308e-04
