# Saved on 2025-06-18T17:55:48.885094
# Name: Abir
# Sample_ID: Batch3_F5_TPTE38
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -1.3
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A)
0.0000000000e+00,3.8160000000e-09,1.7930000000e-09
-1.3000000000e-02,4.9770000000e-07,5.6970000000e-07
-2.6000000000e-02,1.0417000000e-06,1.1292000000e-06
-3.9000000000e-02,1.5641000000e-06,1.7330000000e-06
-5.2000000000e-02,2.1093000000e-06,2.2616000000e-06
-6.5000000000e-02,2.6746000000e-06,2.8596000000e-06
-7.8000000000e-02,3.2269000000e-06,3.4508000000e-06
-9.1000000000e-02,3.8613000000e-06,4.0943000000e-06
-1.0400000000e-01,4.5084000000e-06,4.7635000000e-06
-1.1700000000e-01,5.1311000000e-06,5.4032000000e-06
-1.3000000000e-01,5.8655000000e-06,6.1247000000e-06
-1.4300000000e-01,6.5718000000e-06,6.8637000000e-06
-1.5600000000e-01,7.4438000000e-06,7.6476000000e-06
-1.6900000000e-01,8.2210000000e-06,8.4852000000e-06
-1.8200000000e-01,8.9992000000e-06,9.4663000000e-06
-1.9500000000e-01,9.8791000000e-06,1.0366000000e-05
-2.0800000000e-01,1.0970000000e-05,1.1302000000e-05
-2.2100000000e-01,1.1934000000e-05,1.2344000000e-05
-2.3400000000e-01,1.2934000000e-05,1.3406000000e-05
-2.4700000000e-01,1.4056000000e-05,1.4466000000e-05
-2.6000000000e-01,1.5262000000e-05,1.5708000000e-05
-2.7300000000e-01,1.6462000000e-05,1.6910000000e-05
-2.8600000000e-01,1.7734000000e-05,1.8100000000e-05
-2.9900000000e-01,1.9100000000e-05,1.9530000000e-05
-3.1200000000e-01,2.0506000000e-05,2.0906000000e-05
-3.2500000000e-01,2.3434000000e-05,2.2530000000e-05
-3.3800000000e-01,2.4990000000e-05,2.3962000000e-05
-3.5100000000e-01,2.6784000000e-05,2.5632000000e-05
-3.6400000000e-01,2.8676000000e-05,2.7232000000e-05
-3.7700000000e-01,3.0528000000e-05,2.8878000000e-05
-3.9000000000e-01,3.2816000000e-05,3.0790000000e-05
-4.0300000000e-01,3.5026000000e-05,3.2726000000e-05
-4.1600000000e-01,3.7124000000e-05,3.4784000000e-05
-4.2900000000e-01,3.8826000000e-05,3.6934000000e-05
-4.4200000000e-01,4.1076000000e-05,3.9084000000e-05
-4.5500000000e-01,4.3362000000e-05,4.1388000000e-05
-4.6800000000e-01,4.5884000000e-05,4.3806000000e-05
-4.8100000000e-01,4.8462000000e-05,4.6192000000e-05
-4.9400000000e-01,5.1096000000e-05,4.8918000000e-05
-5.0700000000e-01,5.3990000000e-05,5.1480000000e-05
-5.2000000000e-01,5.6944000000e-05,5.4198000000e-05
-5.3300000000e-01,5.9632000000e-05,5.7216000000e-05
-5.4600000000e-01,6.3052000000e-05,6.0054000000e-05
-5.5900000000e-01,6.6150000000e-05,6.3062000000e-05
-5.7200000000e-01,6.9410000000e-05,6.6350000000e-05
-5.8500000000e-01,7.2754000000e-05,6.9542000000e-05
-5.9800000000e-01,7.8046000000e-05,7.2934000000e-05
-6.1100000000e-01,8.1750000000e-05,7.6512000000e-05
-6.2400000000e-01,8.5678000000e-05,8.0174000000e-05
-6.3700000000e-01,8.9798000000e-05,8.3912000000e-05
-6.5000000000e-01,9.3748000000e-05,8.7948000000e-05
-6.6300000000e-01,9.7886000000e-05,9.2110000000e-05
-6.7600000000e-01,1.0264000000e-04,9.6296000000e-05
-6.8900000000e-01,1.0738000000e-04,1.0074000000e-04
-7.0200000000e-01,1.1202000000e-04,1.0528000000e-04
-7.1500000000e-01,1.1678000000e-04,1.1010000000e-04
-7.2800000000e-01,1.2192000000e-04,1.1478000000e-04
-7.4100000000e-01,1.2712000000e-04,1.2012000000e-04
-7.5400000000e-01,1.3272000000e-04,1.2550000000e-04
-7.6700000000e-01,1.3878000000e-04,1.3056000000e-04
-7.8000000000e-01,1.4410000000e-04,1.3572000000e-04
-7.9300000000e-01,1.4984000000e-04,1.4182000000e-04
-8.0600000000e-01,1.5600000000e-04,1.4778000000e-04
