# Saved on 2025-06-27T16:26:05.894507
# Name: Abir
# Sample_ID: Batch5_Sample7_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 3
#   Read_Voltage: 0.1
#   Pos_Voltage: 0.5
#   Neg_Voltage: -2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A)
0.0000000000e+00,1.7852000000e-07,0.0000000000e+00,0.0000000000e+00
-2.0000000000e-02,3.5896000000e-05,0.0000000000e+00,0.0000000000e+00
-4.0000000000e-02,6.9842000000e-05,0.0000000000e+00,0.0000000000e+00
-6.0000000000e-02,1.0722000000e-04,0.0000000000e+00,0.0000000000e+00
-8.0000000000e-02,1.4424000000e-04,0.0000000000e+00,0.0000000000e+00
-1.0000000000e-01,1.8242000000e-04,0.0000000000e+00,0.0000000000e+00
-1.2000000000e-01,2.2092000000e-04,0.0000000000e+00,0.0000000000e+00
-1.4000000000e-01,2.6060000000e-04,0.0000000000e+00,0.0000000000e+00
-1.6000000000e-01,3.0400000000e-04,0.0000000000e+00,0.0000000000e+00
-1.8000000000e-01,3.4386000000e-04,0.0000000000e+00,0.0000000000e+00
-2.0000000000e-01,3.8798000000e-04,0.0000000000e+00,0.0000000000e+00
-2.2000000000e-01,4.3324000000e-04,0.0000000000e+00,0.0000000000e+00
-2.4000000000e-01,4.7788000000e-04,0.0000000000e+00,0.0000000000e+00
-2.6000000000e-01,5.2680000000e-04,0.0000000000e+00,0.0000000000e+00
-2.8000000000e-01,5.7250000000e-04,0.0000000000e+00,0.0000000000e+00
-3.0000000000e-01,6.2272000000e-04,0.0000000000e+00,0.0000000000e+00
-3.2000000000e-01,6.7466000000e-04,0.0000000000e+00,0.0000000000e+00
-3.4000000000e-01,7.2514000000e-04,0.0000000000e+00,0.0000000000e+00
-3.6000000000e-01,7.7610000000e-04,0.0000000000e+00,0.0000000000e+00
-3.8000000000e-01,8.2934000000e-04,0.0000000000e+00,0.0000000000e+00
-4.0000000000e-01,8.8618000000e-04,0.0000000000e+00,0.0000000000e+00
-4.2000000000e-01,9.3928000000e-04,0.0000000000e+00,0.0000000000e+00
-4.4000000000e-01,9.9406000000e-04,0.0000000000e+00,0.0000000000e+00
-4.6000000000e-01,1.0502000000e-03,0.0000000000e+00,0.0000000000e+00
-4.8000000000e-01,1.1076000000e-03,0.0000000000e+00,0.0000000000e+00
-5.0000000000e-01,1.1616000000e-03,0.0000000000e+00,0.0000000000e+00
-5.2000000000e-01,1.2210000000e-03,0.0000000000e+00,0.0000000000e+00
-5.4000000000e-01,1.2812000000e-03,0.0000000000e+00,0.0000000000e+00
-5.6000000000e-01,1.3410000000e-03,0.0000000000e+00,0.0000000000e+00
