# Saved on 2025-06-27T16:26:30.649322
# Name: Abir
# Sample_ID: Batch5_Sample7_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 3
#   Read_Voltage: 0.1
#   Pos_Voltage: 0.5
#   Neg_Voltage: -2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A)
0.0000000000e+00,7.6740000000e-08,0.0000000000e+00,0.0000000000e+00
-2.3000000000e-02,4.0196000000e-05,0.0000000000e+00,0.0000000000e+00
-4.6000000000e-02,8.0852000000e-05,0.0000000000e+00,0.0000000000e+00
-6.9000000000e-02,1.2346000000e-04,0.0000000000e+00,0.0000000000e+00
-9.2000000000e-02,1.6574000000e-04,0.0000000000e+00,0.0000000000e+00
-1.1500000000e-01,2.1002000000e-04,0.0000000000e+00,0.0000000000e+00
-1.3800000000e-01,2.5486000000e-04,0.0000000000e+00,0.0000000000e+00
-1.6100000000e-01,3.0186000000e-04,0.0000000000e+00,0.0000000000e+00
-1.8400000000e-01,3.5316000000e-04,0.0000000000e+00,0.0000000000e+00
-2.0700000000e-01,4.0200000000e-04,0.0000000000e+00,0.0000000000e+00
-2.3000000000e-01,4.5350000000e-04,0.0000000000e+00,0.0000000000e+00
-2.5300000000e-01,5.0710000000e-04,0.0000000000e+00,0.0000000000e+00
-2.7600000000e-01,5.6018000000e-04,0.0000000000e+00,0.0000000000e+00
-2.9900000000e-01,6.1812000000e-04,0.0000000000e+00,0.0000000000e+00
-3.2200000000e-01,6.7564000000e-04,0.0000000000e+00,0.0000000000e+00
-3.4500000000e-01,7.3408000000e-04,0.0000000000e+00,0.0000000000e+00
-3.6800000000e-01,7.9278000000e-04,0.0000000000e+00,0.0000000000e+00
-3.9100000000e-01,8.5464000000e-04,0.0000000000e+00,0.0000000000e+00
-4.1400000000e-01,9.1790000000e-04,0.0000000000e+00,0.0000000000e+00
-4.3700000000e-01,9.8172000000e-04,0.0000000000e+00,0.0000000000e+00
-4.6000000000e-01,1.0446000000e-03,0.0000000000e+00,0.0000000000e+00
-4.8300000000e-01,1.1118000000e-03,0.0000000000e+00,0.0000000000e+00
-5.0600000000e-01,1.1770000000e-03,0.0000000000e+00,0.0000000000e+00
-5.2900000000e-01,1.2458000000e-03,0.0000000000e+00,0.0000000000e+00
-5.5200000000e-01,1.3144000000e-03,0.0000000000e+00,0.0000000000e+00
-5.7500000000e-01,1.3798000000e-03,0.0000000000e+00,0.0000000000e+00
-5.9800000000e-01,1.4508000000e-03,0.0000000000e+00,0.0000000000e+00
-6.2100000000e-01,1.5212000000e-03,0.0000000000e+00,0.0000000000e+00
-6.4400000000e-01,1.5898000000e-03,0.0000000000e+00,0.0000000000e+00
-6.6700000000e-01,1.6614000000e-03,0.0000000000e+00,0.0000000000e+00
-6.9000000000e-01,1.7344000000e-03,0.0000000000e+00,0.0000000000e+00
