# Saved on 2025-06-27T16:25:11.840970
# Name: Abir
# Sample_ID: Batch5_Sample7_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 3
#   Read_Voltage: 0.1
#   Pos_Voltage: 2.5
#   Neg_Voltage: -2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A)
0.0000000000e+00,1.7600000000e-07,0.0000000000e+00,0.0000000000e+00
-2.0000000000e-02,3.5858000000e-05,0.0000000000e+00,0.0000000000e+00
-4.0000000000e-02,6.9830000000e-05,0.0000000000e+00,0.0000000000e+00
-6.0000000000e-02,1.0734000000e-04,0.0000000000e+00,0.0000000000e+00
-8.0000000000e-02,1.4428000000e-04,0.0000000000e+00,0.0000000000e+00
-1.0000000000e-01,1.8254000000e-04,0.0000000000e+00,0.0000000000e+00
-1.2000000000e-01,2.2090000000e-04,0.0000000000e+00,0.0000000000e+00
-1.4000000000e-01,2.6104000000e-04,0.0000000000e+00,0.0000000000e+00
-1.6000000000e-01,3.0380000000e-04,0.0000000000e+00,0.0000000000e+00
-1.8000000000e-01,3.4434000000e-04,0.0000000000e+00,0.0000000000e+00
-2.0000000000e-01,3.8908000000e-04,0.0000000000e+00,0.0000000000e+00
-2.2000000000e-01,4.3420000000e-04,0.0000000000e+00,0.0000000000e+00
-2.4000000000e-01,4.7872000000e-04,0.0000000000e+00,0.0000000000e+00
-2.6000000000e-01,5.2708000000e-04,0.0000000000e+00,0.0000000000e+00
-2.8000000000e-01,5.7338000000e-04,0.0000000000e+00,0.0000000000e+00
-3.0000000000e-01,6.2328000000e-04,0.0000000000e+00,0.0000000000e+00
-3.2000000000e-01,6.7492000000e-04,0.0000000000e+00,0.0000000000e+00
-3.4000000000e-01,7.2486000000e-04,0.0000000000e+00,0.0000000000e+00
-3.6000000000e-01,7.7644000000e-04,0.0000000000e+00,0.0000000000e+00
-3.8000000000e-01,8.2970000000e-04,0.0000000000e+00,0.0000000000e+00
-4.0000000000e-01,8.8616000000e-04,0.0000000000e+00,0.0000000000e+00
-4.2000000000e-01,9.3930000000e-04,0.0000000000e+00,0.0000000000e+00
-4.4000000000e-01,9.9354000000e-04,0.0000000000e+00,0.0000000000e+00
-4.6000000000e-01,1.0488000000e-03,0.0000000000e+00,0.0000000000e+00
-4.8000000000e-01,1.1074000000e-03,0.0000000000e+00,0.0000000000e+00
-5.0000000000e-01,1.1620000000e-03,0.0000000000e+00,0.0000000000e+00
-5.2000000000e-01,1.2220000000e-03,0.0000000000e+00,0.0000000000e+00
-5.4000000000e-01,1.2810000000e-03,0.0000000000e+00,0.0000000000e+00
-5.6000000000e-01,1.3394000000e-03,0.0000000000e+00,0.0000000000e+00
-5.8000000000e-01,1.4000000000e-03,0.0000000000e+00,0.0000000000e+00
-6.0000000000e-01,1.4588000000e-03,0.0000000000e+00,0.0000000000e+00
-6.2000000000e-01,1.5226000000e-03,0.0000000000e+00,0.0000000000e+00
-6.4000000000e-01,1.5840000000e-03,0.0000000000e+00,0.0000000000e+00
-6.6000000000e-01,1.6430000000e-03,0.0000000000e+00,0.0000000000e+00
-6.8000000000e-01,1.7054000000e-03,0.0000000000e+00,0.0000000000e+00
-7.0000000000e-01,1.7696000000e-03,0.0000000000e+00,0.0000000000e+00
