# Saved on 2025-06-27T16:26:22.357222
# Name: Abir
# Sample_ID: Batch5_Sample7_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 3
#   Read_Voltage: 0.1
#   Pos_Voltage: 0.5
#   Neg_Voltage: -2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A)
0.0000000000e+00,1.8580000000e-08,0.0000000000e+00,0.0000000000e+00
-2.2000000000e-02,4.0434000000e-05,0.0000000000e+00,0.0000000000e+00
-4.4000000000e-02,7.8656000000e-05,0.0000000000e+00,0.0000000000e+00
-6.6000000000e-02,1.1720000000e-04,0.0000000000e+00,0.0000000000e+00
-8.8000000000e-02,1.5878000000e-04,0.0000000000e+00,0.0000000000e+00
-1.1000000000e-01,2.0160000000e-04,0.0000000000e+00,0.0000000000e+00
-1.3200000000e-01,2.4446000000e-04,0.0000000000e+00,0.0000000000e+00
-1.5400000000e-01,2.8992000000e-04,0.0000000000e+00,0.0000000000e+00
-1.7600000000e-01,3.3512000000e-04,0.0000000000e+00,0.0000000000e+00
-1.9800000000e-01,3.8230000000e-04,0.0000000000e+00,0.0000000000e+00
-2.2000000000e-01,4.3288000000e-04,0.0000000000e+00,0.0000000000e+00
-2.4200000000e-01,4.8316000000e-04,0.0000000000e+00,0.0000000000e+00
-2.6400000000e-01,5.3486000000e-04,0.0000000000e+00,0.0000000000e+00
-2.8600000000e-01,5.8848000000e-04,0.0000000000e+00,0.0000000000e+00
-3.0800000000e-01,6.4236000000e-04,0.0000000000e+00,0.0000000000e+00
-3.3000000000e-01,6.9768000000e-04,0.0000000000e+00,0.0000000000e+00
-3.5200000000e-01,7.5508000000e-04,0.0000000000e+00,0.0000000000e+00
-3.7400000000e-01,8.1604000000e-04,0.0000000000e+00,0.0000000000e+00
-3.9600000000e-01,8.7142000000e-04,0.0000000000e+00,0.0000000000e+00
-4.1800000000e-01,9.3138000000e-04,0.0000000000e+00,0.0000000000e+00
-4.4000000000e-01,9.9042000000e-04,0.0000000000e+00,0.0000000000e+00
-4.6200000000e-01,1.0534000000e-03,0.0000000000e+00,0.0000000000e+00
-4.8400000000e-01,1.1170000000e-03,0.0000000000e+00,0.0000000000e+00
-5.0600000000e-01,1.1764000000e-03,0.0000000000e+00,0.0000000000e+00
-5.2800000000e-01,1.2424000000e-03,0.0000000000e+00,0.0000000000e+00
-5.5000000000e-01,1.3072000000e-03,0.0000000000e+00,0.0000000000e+00
-5.7200000000e-01,1.3746000000e-03,0.0000000000e+00,0.0000000000e+00
-5.9400000000e-01,1.4404000000e-03,0.0000000000e+00,0.0000000000e+00
-6.1600000000e-01,1.5072000000e-03,0.0000000000e+00,0.0000000000e+00
-6.3800000000e-01,1.5750000000e-03,0.0000000000e+00,0.0000000000e+00
-6.6000000000e-01,1.6432000000e-03,0.0000000000e+00,0.0000000000e+00
-6.8200000000e-01,1.7094000000e-03,0.0000000000e+00,0.0000000000e+00
-7.0400000000e-01,1.7832000000e-03,0.0000000000e+00,0.0000000000e+00
-7.2600000000e-01,1.8530000000e-03,0.0000000000e+00,0.0000000000e+00
-7.4800000000e-01,1.9196000000e-03,0.0000000000e+00,0.0000000000e+00
-7.7000000000e-01,1.9910000000e-03,0.0000000000e+00,0.0000000000e+00
-7.9200000000e-01,2.0604000000e-03,0.0000000000e+00,0.0000000000e+00
-8.1400000000e-01,2.1328000000e-03,0.0000000000e+00,0.0000000000e+00
-8.3600000000e-01,2.2056000000e-03,0.0000000000e+00,0.0000000000e+00
-8.5800000000e-01,2.2766000000e-03,0.0000000000e+00,0.0000000000e+00
-8.8000000000e-01,2.3504000000e-03,0.0000000000e+00,0.0000000000e+00
-9.0200000000e-01,2.4206000000e-03,0.0000000000e+00,0.0000000000e+00
-9.2400000000e-01,2.4922000000e-03,0.0000000000e+00,0.0000000000e+00
-9.4600000000e-01,2.5694000000e-03,0.0000000000e+00,0.0000000000e+00
-9.6800000000e-01,2.6422000000e-03,0.0000000000e+00,0.0000000000e+00
-9.9000000000e-01,2.7178000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0120000000e+00,2.7918000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0340000000e+00,2.8656000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0560000000e+00,2.9400000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0780000000e+00,3.0152000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1000000000e+00,3.0940000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1220000000e+00,3.1664000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1440000000e+00,3.2444000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1660000000e+00,3.3172000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1880000000e+00,3.3930000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2100000000e+00,3.4702000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2320000000e+00,3.5472000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2540000000e+00,3.6254000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2760000000e+00,3.7024000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2980000000e+00,3.7760000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3200000000e+00,3.8556000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3420000000e+00,3.9324000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3640000000e+00,4.0124000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3860000000e+00,4.0930000000e-03,0.0000000000e+00,0.0000000000e+00
