# Saved on 2025-06-27T16:34:15.294771
# Name: Abir
# Sample_ID: Batch5_Sample7_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 3
#   Read_Voltage: 0.1
#   Pos_Voltage: 0.2
#   Neg_Voltage: -2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A)
0.0000000000e+00,1.9186000000e-08,0.0000000000e+00,0.0000000000e+00
-2.0000000000e-02,3.6094000000e-05,0.0000000000e+00,0.0000000000e+00
-4.0000000000e-02,7.0946000000e-05,0.0000000000e+00,0.0000000000e+00
-6.0000000000e-02,1.0668000000e-04,0.0000000000e+00,0.0000000000e+00
-8.0000000000e-02,1.4630000000e-04,0.0000000000e+00,0.0000000000e+00
-1.0000000000e-01,1.8176000000e-04,0.0000000000e+00,0.0000000000e+00
-1.2000000000e-01,2.2042000000e-04,0.0000000000e+00,0.0000000000e+00
-1.4000000000e-01,2.5942000000e-04,0.0000000000e+00,0.0000000000e+00
-1.6000000000e-01,3.0160000000e-04,0.0000000000e+00,0.0000000000e+00
-1.8000000000e-01,3.4370000000e-04,0.0000000000e+00,0.0000000000e+00
-2.0000000000e-01,3.8690000000e-04,0.0000000000e+00,0.0000000000e+00
-2.2000000000e-01,4.3018000000e-04,0.0000000000e+00,0.0000000000e+00
-2.4000000000e-01,4.7818000000e-04,0.0000000000e+00,0.0000000000e+00
-2.6000000000e-01,5.2502000000e-04,0.0000000000e+00,0.0000000000e+00
-2.8000000000e-01,5.7378000000e-04,0.0000000000e+00,0.0000000000e+00
-3.0000000000e-01,6.2244000000e-04,0.0000000000e+00,0.0000000000e+00
-3.2000000000e-01,6.7212000000e-04,0.0000000000e+00,0.0000000000e+00
-3.4000000000e-01,7.2616000000e-04,0.0000000000e+00,0.0000000000e+00
-3.6000000000e-01,7.7570000000e-04,0.0000000000e+00,0.0000000000e+00
-3.8000000000e-01,8.2868000000e-04,0.0000000000e+00,0.0000000000e+00
-4.0000000000e-01,8.8228000000e-04,0.0000000000e+00,0.0000000000e+00
-4.2000000000e-01,9.3646000000e-04,0.0000000000e+00,0.0000000000e+00
-4.4000000000e-01,9.9380000000e-04,0.0000000000e+00,0.0000000000e+00
-4.6000000000e-01,1.0484000000e-03,0.0000000000e+00,0.0000000000e+00
-4.8000000000e-01,1.1066000000e-03,0.0000000000e+00,0.0000000000e+00
-5.0000000000e-01,1.1624000000e-03,0.0000000000e+00,0.0000000000e+00
-5.2000000000e-01,1.2212000000e-03,0.0000000000e+00,0.0000000000e+00
-5.4000000000e-01,1.2784000000e-03,0.0000000000e+00,0.0000000000e+00
-5.6000000000e-01,1.3420000000e-03,0.0000000000e+00,0.0000000000e+00
-5.8000000000e-01,1.3980000000e-03,0.0000000000e+00,0.0000000000e+00
-6.0000000000e-01,1.4588000000e-03,0.0000000000e+00,0.0000000000e+00
-6.2000000000e-01,1.5184000000e-03,0.0000000000e+00,0.0000000000e+00
-6.4000000000e-01,1.5808000000e-03,0.0000000000e+00,0.0000000000e+00
-6.6000000000e-01,1.6436000000e-03,0.0000000000e+00,0.0000000000e+00
-6.8000000000e-01,1.7028000000e-03,0.0000000000e+00,0.0000000000e+00
-7.0000000000e-01,1.7658000000e-03,0.0000000000e+00,0.0000000000e+00
-7.2000000000e-01,1.8304000000e-03,0.0000000000e+00,0.0000000000e+00
-7.4000000000e-01,1.8942000000e-03,0.0000000000e+00,0.0000000000e+00
-7.6000000000e-01,1.9592000000e-03,0.0000000000e+00,0.0000000000e+00
-7.8000000000e-01,2.0216000000e-03,0.0000000000e+00,0.0000000000e+00
-8.0000000000e-01,2.0864000000e-03,0.0000000000e+00,0.0000000000e+00
-8.2000000000e-01,2.1540000000e-03,0.0000000000e+00,0.0000000000e+00
-8.4000000000e-01,2.2148000000e-03,0.0000000000e+00,0.0000000000e+00
-8.6000000000e-01,2.2816000000e-03,0.0000000000e+00,0.0000000000e+00
-8.8000000000e-01,2.3470000000e-03,0.0000000000e+00,0.0000000000e+00
-9.0000000000e-01,2.4122000000e-03,0.0000000000e+00,0.0000000000e+00
-9.2000000000e-01,2.4802000000e-03,0.0000000000e+00,0.0000000000e+00
-9.4000000000e-01,2.5442000000e-03,0.0000000000e+00,0.0000000000e+00
-9.6000000000e-01,2.6122000000e-03,0.0000000000e+00,0.0000000000e+00
-9.8000000000e-01,2.6822000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0000000000e+00,2.7482000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0200000000e+00,2.8158000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0400000000e+00,2.8826000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0600000000e+00,2.9530000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0800000000e+00,3.0218000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1000000000e+00,3.0876000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1200000000e+00,3.1558000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1400000000e+00,3.2274000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1600000000e+00,3.2956000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1800000000e+00,3.3636000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2000000000e+00,3.4312000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2200000000e+00,3.5044000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2400000000e+00,3.5744000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2600000000e+00,3.6448000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2800000000e+00,3.7132000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3000000000e+00,3.7818000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3200000000e+00,3.8570000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3400000000e+00,3.9254000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3600000000e+00,3.9962000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3800000000e+00,4.0680000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4000000000e+00,4.1370000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4200000000e+00,4.2100000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4400000000e+00,4.2774000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4600000000e+00,4.3484000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4800000000e+00,4.4246000000e-03,0.0000000000e+00,0.0000000000e+00
-1.5000000000e+00,4.4928000000e-03,0.0000000000e+00,0.0000000000e+00
-1.5200000000e+00,4.5642000000e-03,0.0000000000e+00,0.0000000000e+00
-1.5400000000e+00,4.6360000000e-03,0.0000000000e+00,0.0000000000e+00
-1.5600000000e+00,4.7068000000e-03,0.0000000000e+00,0.0000000000e+00
-1.5800000000e+00,4.7798000000e-03,0.0000000000e+00,0.0000000000e+00
-1.6000000000e+00,4.8526000000e-03,0.0000000000e+00,0.0000000000e+00
-1.6200000000e+00,4.9236000000e-03,0.0000000000e+00,0.0000000000e+00
-1.6400000000e+00,4.9970000000e-03,0.0000000000e+00,0.0000000000e+00
-1.6600000000e+00,5.0696000000e-03,0.0000000000e+00,0.0000000000e+00
-1.6800000000e+00,5.1408000000e-03,0.0000000000e+00,0.0000000000e+00
-1.7000000000e+00,5.2072000000e-03,0.0000000000e+00,0.0000000000e+00
-1.7200000000e+00,5.2848000000e-03,0.0000000000e+00,0.0000000000e+00
-1.7400000000e+00,5.3568000000e-03,0.0000000000e+00,0.0000000000e+00
-1.7600000000e+00,5.4312000000e-03,0.0000000000e+00,0.0000000000e+00
-1.7800000000e+00,5.5016000000e-03,0.0000000000e+00,0.0000000000e+00
-1.8000000000e+00,5.5742000000e-03,0.0000000000e+00,0.0000000000e+00
-1.8200000000e+00,5.6492000000e-03,0.0000000000e+00,0.0000000000e+00
-1.8400000000e+00,5.7214000000e-03,0.0000000000e+00,0.0000000000e+00
-1.8600000000e+00,5.7932000000e-03,0.0000000000e+00,0.0000000000e+00
-1.8800000000e+00,5.8676000000e-03,0.0000000000e+00,0.0000000000e+00
-1.9000000000e+00,5.9394000000e-03,0.0000000000e+00,0.0000000000e+00
-1.9200000000e+00,6.0128000000e-03,0.0000000000e+00,0.0000000000e+00
-1.9400000000e+00,6.0826000000e-03,0.0000000000e+00,0.0000000000e+00
-1.9600000000e+00,6.1540000000e-03,0.0000000000e+00,0.0000000000e+00
-1.9800000000e+00,6.2318000000e-03,0.0000000000e+00,0.0000000000e+00
-2.0000000000e+00,6.3042000000e-03,0.0000000000e+00,0.0000000000e+00
-2.0000000000e+00,6.3036000000e-03,0.0000000000e+00,0.0000000000e+00
-1.9800000000e+00,6.2322000000e-03,0.0000000000e+00,0.0000000000e+00
-1.9600000000e+00,6.1612000000e-03,0.0000000000e+00,0.0000000000e+00
-1.9400000000e+00,6.0832000000e-03,0.0000000000e+00,0.0000000000e+00
-1.9200000000e+00,6.0130000000e-03,0.0000000000e+00,0.0000000000e+00
-1.9000000000e+00,5.9372000000e-03,0.0000000000e+00,0.0000000000e+00
-1.8800000000e+00,5.8662000000e-03,0.0000000000e+00,0.0000000000e+00
-1.8600000000e+00,5.7952000000e-03,0.0000000000e+00,0.0000000000e+00
-1.8400000000e+00,5.7186000000e-03,0.0000000000e+00,0.0000000000e+00
-1.8200000000e+00,5.6492000000e-03,0.0000000000e+00,0.0000000000e+00
-1.8000000000e+00,5.5750000000e-03,0.0000000000e+00,0.0000000000e+00
-1.7800000000e+00,5.4988000000e-03,0.0000000000e+00,0.0000000000e+00
-1.7600000000e+00,5.4270000000e-03,0.0000000000e+00,0.0000000000e+00
-1.7400000000e+00,5.3566000000e-03,0.0000000000e+00,0.0000000000e+00
-1.7200000000e+00,5.2826000000e-03,0.0000000000e+00,0.0000000000e+00
-1.7000000000e+00,5.2072000000e-03,0.0000000000e+00,0.0000000000e+00
-1.6800000000e+00,5.1368000000e-03,0.0000000000e+00,0.0000000000e+00
-1.6600000000e+00,5.0670000000e-03,0.0000000000e+00,0.0000000000e+00
-1.6400000000e+00,4.9952000000e-03,0.0000000000e+00,0.0000000000e+00
-1.6200000000e+00,4.9222000000e-03,0.0000000000e+00,0.0000000000e+00
-1.6000000000e+00,4.8498000000e-03,0.0000000000e+00,0.0000000000e+00
-1.5800000000e+00,4.7786000000e-03,0.0000000000e+00,0.0000000000e+00
-1.5600000000e+00,4.7104000000e-03,0.0000000000e+00,0.0000000000e+00
-1.5400000000e+00,4.6334000000e-03,0.0000000000e+00,0.0000000000e+00
-1.5200000000e+00,4.5616000000e-03,0.0000000000e+00,0.0000000000e+00
-1.5000000000e+00,4.4912000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4800000000e+00,4.4190000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4600000000e+00,4.3482000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4400000000e+00,4.2750000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4200000000e+00,4.2048000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4000000000e+00,4.1328000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3800000000e+00,4.0620000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3600000000e+00,3.9938000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3400000000e+00,3.9208000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3200000000e+00,3.8500000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3000000000e+00,3.7822000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2800000000e+00,3.7086000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2600000000e+00,3.6386000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2400000000e+00,3.5698000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2200000000e+00,3.4984000000e-03,0.0000000000e+00,0.0000000000e+00
