# Saved on 2025-06-27T16:20:40.194104
# Name: Abir
# Sample_ID: Batch5_Sample7_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 3
#   Read_Voltage: 0.1
#   Pos_Voltage: 1.5
#   Neg_Voltage: -2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.003
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A)
0.0000000000e+00,1.9220000000e-08,0.0000000000e+00,0.0000000000e+00
-2.0000000000e-02,3.5444000000e-05,0.0000000000e+00,0.0000000000e+00
-4.0000000000e-02,7.0254000000e-05,0.0000000000e+00,0.0000000000e+00
-6.0000000000e-02,1.0520000000e-04,0.0000000000e+00,0.0000000000e+00
-8.0000000000e-02,1.4240000000e-04,0.0000000000e+00,0.0000000000e+00
-1.0000000000e-01,1.7978000000e-04,0.0000000000e+00,0.0000000000e+00
-1.2000000000e-01,2.1674000000e-04,0.0000000000e+00,0.0000000000e+00
-1.4000000000e-01,2.5706000000e-04,0.0000000000e+00,0.0000000000e+00
-1.6000000000e-01,2.9864000000e-04,0.0000000000e+00,0.0000000000e+00
-1.8000000000e-01,3.4222000000e-04,0.0000000000e+00,0.0000000000e+00
-2.0000000000e-01,3.8446000000e-04,0.0000000000e+00,0.0000000000e+00
-2.2000000000e-01,4.2882000000e-04,0.0000000000e+00,0.0000000000e+00
-2.4000000000e-01,4.7500000000e-04,0.0000000000e+00,0.0000000000e+00
-2.6000000000e-01,5.2520000000e-04,0.0000000000e+00,0.0000000000e+00
-2.8000000000e-01,5.6988000000e-04,0.0000000000e+00,0.0000000000e+00
-3.0000000000e-01,6.1936000000e-04,0.0000000000e+00,0.0000000000e+00
-3.2000000000e-01,6.6790000000e-04,0.0000000000e+00,0.0000000000e+00
-3.4000000000e-01,7.2014000000e-04,0.0000000000e+00,0.0000000000e+00
-3.6000000000e-01,7.7344000000e-04,0.0000000000e+00,0.0000000000e+00
-3.8000000000e-01,8.2346000000e-04,0.0000000000e+00,0.0000000000e+00
-4.0000000000e-01,8.7924000000e-04,0.0000000000e+00,0.0000000000e+00
-4.2000000000e-01,9.3454000000e-04,0.0000000000e+00,0.0000000000e+00
-4.4000000000e-01,9.8986000000e-04,0.0000000000e+00,0.0000000000e+00
-4.6000000000e-01,1.0442000000e-03,0.0000000000e+00,0.0000000000e+00
-4.8000000000e-01,1.1032000000e-03,0.0000000000e+00,0.0000000000e+00
-5.0000000000e-01,1.1594000000e-03,0.0000000000e+00,0.0000000000e+00
-5.2000000000e-01,1.2156000000e-03,0.0000000000e+00,0.0000000000e+00
-5.4000000000e-01,1.2750000000e-03,0.0000000000e+00,0.0000000000e+00
-5.6000000000e-01,1.3360000000e-03,0.0000000000e+00,0.0000000000e+00
-5.8000000000e-01,1.3948000000e-03,0.0000000000e+00,0.0000000000e+00
-6.0000000000e-01,1.4530000000e-03,0.0000000000e+00,0.0000000000e+00
-6.2000000000e-01,1.5148000000e-03,0.0000000000e+00,0.0000000000e+00
-6.4000000000e-01,1.5776000000e-03,0.0000000000e+00,0.0000000000e+00
-6.6000000000e-01,1.6402000000e-03,0.0000000000e+00,0.0000000000e+00
-6.8000000000e-01,1.7002000000e-03,0.0000000000e+00,0.0000000000e+00
-7.0000000000e-01,1.7640000000e-03,0.0000000000e+00,0.0000000000e+00
-7.2000000000e-01,1.8270000000e-03,0.0000000000e+00,0.0000000000e+00
-7.4000000000e-01,1.8952000000e-03,0.0000000000e+00,0.0000000000e+00
-7.6000000000e-01,1.9554000000e-03,0.0000000000e+00,0.0000000000e+00
-7.8000000000e-01,2.0200000000e-03,0.0000000000e+00,0.0000000000e+00
-8.0000000000e-01,2.0822000000e-03,0.0000000000e+00,0.0000000000e+00
-8.2000000000e-01,2.1484000000e-03,0.0000000000e+00,0.0000000000e+00
-8.4000000000e-01,2.2158000000e-03,0.0000000000e+00,0.0000000000e+00
-8.6000000000e-01,2.2772000000e-03,0.0000000000e+00,0.0000000000e+00
-8.8000000000e-01,2.3460000000e-03,0.0000000000e+00,0.0000000000e+00
-9.0000000000e-01,2.4126000000e-03,0.0000000000e+00,0.0000000000e+00
-9.2000000000e-01,2.4786000000e-03,0.0000000000e+00,0.0000000000e+00
-9.4000000000e-01,2.5464000000e-03,0.0000000000e+00,0.0000000000e+00
-9.6000000000e-01,2.6122000000e-03,0.0000000000e+00,0.0000000000e+00
-9.8000000000e-01,2.6794000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0000000000e+00,2.7494000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0200000000e+00,2.8138000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0400000000e+00,2.8848000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0600000000e+00,2.9530000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0800000000e+00,3.0190000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1000000000e+00,3.0890000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1200000000e+00,3.1558000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1400000000e+00,3.2272000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1600000000e+00,3.2978000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1800000000e+00,3.3666000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2000000000e+00,3.4340000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2200000000e+00,3.5028000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2400000000e+00,3.5792000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2600000000e+00,3.6468000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2800000000e+00,3.7162000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3000000000e+00,3.7838000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3200000000e+00,3.8548000000e-03,0.0000000000e+00,0.0000000000e+00
