# Saved on 2025-06-27T16:34:23.616319
# Name: Abir
# Sample_ID: Batch5_Sample7_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 3
#   Read_Voltage: 0.1
#   Pos_Voltage: 0.2
#   Neg_Voltage: -2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A)
0.0000000000e+00,2.8060000000e-07,0.0000000000e+00,0.0000000000e+00
-2.1000000000e-02,3.6176000000e-05,0.0000000000e+00,0.0000000000e+00
-4.2000000000e-02,7.2820000000e-05,0.0000000000e+00,0.0000000000e+00
-6.3000000000e-02,1.1284000000e-04,0.0000000000e+00,0.0000000000e+00
-8.4000000000e-02,1.5286000000e-04,0.0000000000e+00,0.0000000000e+00
-1.0500000000e-01,1.9206000000e-04,0.0000000000e+00,0.0000000000e+00
-1.2600000000e-01,2.3280000000e-04,0.0000000000e+00,0.0000000000e+00
-1.4700000000e-01,2.7606000000e-04,0.0000000000e+00,0.0000000000e+00
-1.6800000000e-01,3.1860000000e-04,0.0000000000e+00,0.0000000000e+00
-1.8900000000e-01,3.6474000000e-04,0.0000000000e+00,0.0000000000e+00
-2.1000000000e-01,4.1296000000e-04,0.0000000000e+00,0.0000000000e+00
-2.3100000000e-01,4.5776000000e-04,0.0000000000e+00,0.0000000000e+00
-2.5200000000e-01,5.0790000000e-04,0.0000000000e+00,0.0000000000e+00
-2.7300000000e-01,5.5730000000e-04,0.0000000000e+00,0.0000000000e+00
-2.9400000000e-01,6.0814000000e-04,0.0000000000e+00,0.0000000000e+00
-3.1500000000e-01,6.6168000000e-04,0.0000000000e+00,0.0000000000e+00
-3.3600000000e-01,7.1474000000e-04,0.0000000000e+00,0.0000000000e+00
-3.5700000000e-01,7.6992000000e-04,0.0000000000e+00,0.0000000000e+00
-3.7800000000e-01,8.2260000000e-04,0.0000000000e+00,0.0000000000e+00
-3.9900000000e-01,8.8044000000e-04,0.0000000000e+00,0.0000000000e+00
-4.2000000000e-01,9.3860000000e-04,0.0000000000e+00,0.0000000000e+00
-4.4100000000e-01,9.9846000000e-04,0.0000000000e+00,0.0000000000e+00
-4.6200000000e-01,1.0552000000e-03,0.0000000000e+00,0.0000000000e+00
-4.8300000000e-01,1.1156000000e-03,0.0000000000e+00,0.0000000000e+00
-5.0400000000e-01,1.1782000000e-03,0.0000000000e+00,0.0000000000e+00
-5.2500000000e-01,1.2384000000e-03,0.0000000000e+00,0.0000000000e+00
-5.4600000000e-01,1.2992000000e-03,0.0000000000e+00,0.0000000000e+00
-5.6700000000e-01,1.3592000000e-03,0.0000000000e+00,0.0000000000e+00
-5.8800000000e-01,1.4242000000e-03,0.0000000000e+00,0.0000000000e+00
-6.0900000000e-01,1.4876000000e-03,0.0000000000e+00,0.0000000000e+00
-6.3000000000e-01,1.5514000000e-03,0.0000000000e+00,0.0000000000e+00
-6.5100000000e-01,1.6170000000e-03,0.0000000000e+00,0.0000000000e+00
-6.7200000000e-01,1.6838000000e-03,0.0000000000e+00,0.0000000000e+00
-6.9300000000e-01,1.7470000000e-03,0.0000000000e+00,0.0000000000e+00
-7.1400000000e-01,1.8114000000e-03,0.0000000000e+00,0.0000000000e+00
-7.3500000000e-01,1.8814000000e-03,0.0000000000e+00,0.0000000000e+00
-7.5600000000e-01,1.9470000000e-03,0.0000000000e+00,0.0000000000e+00
-7.7700000000e-01,2.0156000000e-03,0.0000000000e+00,0.0000000000e+00
-7.9800000000e-01,2.0828000000e-03,0.0000000000e+00,0.0000000000e+00
-8.1900000000e-01,2.1506000000e-03,0.0000000000e+00,0.0000000000e+00
-8.4000000000e-01,2.2190000000e-03,0.0000000000e+00,0.0000000000e+00
-8.6100000000e-01,2.2876000000e-03,0.0000000000e+00,0.0000000000e+00
-8.8200000000e-01,2.3580000000e-03,0.0000000000e+00,0.0000000000e+00
-9.0300000000e-01,2.4264000000e-03,0.0000000000e+00,0.0000000000e+00
-9.2400000000e-01,2.4956000000e-03,0.0000000000e+00,0.0000000000e+00
-9.4500000000e-01,2.5664000000e-03,0.0000000000e+00,0.0000000000e+00
-9.6600000000e-01,2.6370000000e-03,0.0000000000e+00,0.0000000000e+00
-9.8700000000e-01,2.7060000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0080000000e+00,2.7786000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0290000000e+00,2.8504000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0500000000e+00,2.9212000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0710000000e+00,2.9890000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0920000000e+00,3.0640000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1130000000e+00,3.1346000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1340000000e+00,3.2100000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1550000000e+00,3.2820000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1760000000e+00,3.3522000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1970000000e+00,3.4278000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2180000000e+00,3.4978000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2390000000e+00,3.5706000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2600000000e+00,3.6484000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2810000000e+00,3.7200000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3020000000e+00,3.7920000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3230000000e+00,3.8668000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3440000000e+00,3.9388000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3650000000e+00,4.0152000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3860000000e+00,4.0890000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4070000000e+00,4.1628000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4280000000e+00,4.2348000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4490000000e+00,4.3112000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4700000000e+00,4.3862000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4910000000e+00,4.4620000000e-03,0.0000000000e+00,0.0000000000e+00
-1.5120000000e+00,4.5380000000e-03,0.0000000000e+00,0.0000000000e+00
-1.5330000000e+00,4.6144000000e-03,0.0000000000e+00,0.0000000000e+00
-1.5540000000e+00,4.6888000000e-03,0.0000000000e+00,0.0000000000e+00
-1.5750000000e+00,4.7622000000e-03,0.0000000000e+00,0.0000000000e+00
-1.5960000000e+00,4.8354000000e-03,0.0000000000e+00,0.0000000000e+00
-1.6170000000e+00,4.9138000000e-03,0.0000000000e+00,0.0000000000e+00
-1.6380000000e+00,4.9904000000e-03,0.0000000000e+00,0.0000000000e+00
-1.6590000000e+00,5.0634000000e-03,0.0000000000e+00,0.0000000000e+00
-1.6800000000e+00,5.1410000000e-03,0.0000000000e+00,0.0000000000e+00
-1.7010000000e+00,5.2146000000e-03,0.0000000000e+00,0.0000000000e+00
-1.7220000000e+00,5.2922000000e-03,0.0000000000e+00,0.0000000000e+00
-1.7430000000e+00,5.3696000000e-03,0.0000000000e+00,0.0000000000e+00
-1.7640000000e+00,5.4434000000e-03,0.0000000000e+00,0.0000000000e+00
-1.7850000000e+00,5.5200000000e-03,0.0000000000e+00,0.0000000000e+00
-1.8060000000e+00,5.5950000000e-03,0.0000000000e+00,0.0000000000e+00
-1.8270000000e+00,5.6714000000e-03,0.0000000000e+00,0.0000000000e+00
-1.8480000000e+00,5.7502000000e-03,0.0000000000e+00,0.0000000000e+00
-1.8690000000e+00,5.8256000000e-03,0.0000000000e+00,0.0000000000e+00
-1.8900000000e+00,5.9034000000e-03,0.0000000000e+00,0.0000000000e+00
-1.9110000000e+00,5.9822000000e-03,0.0000000000e+00,0.0000000000e+00
-1.9320000000e+00,6.0568000000e-03,0.0000000000e+00,0.0000000000e+00
-1.9530000000e+00,6.1322000000e-03,0.0000000000e+00,0.0000000000e+00
-1.9740000000e+00,6.2104000000e-03,0.0000000000e+00,0.0000000000e+00
-1.9950000000e+00,6.2924000000e-03,0.0000000000e+00,0.0000000000e+00
-2.0160000000e+00,6.3656000000e-03,0.0000000000e+00,0.0000000000e+00
-2.0370000000e+00,6.4414000000e-03,0.0000000000e+00,0.0000000000e+00
-2.0580000000e+00,6.5176000000e-03,0.0000000000e+00,0.0000000000e+00
-2.0790000000e+00,6.5976000000e-03,0.0000000000e+00,0.0000000000e+00
-2.1000000000e+00,6.6754000000e-03,0.0000000000e+00,0.0000000000e+00
-2.1000000000e+00,6.6738000000e-03,0.0000000000e+00,0.0000000000e+00
-2.0790000000e+00,6.5984000000e-03,0.0000000000e+00,0.0000000000e+00
-2.0580000000e+00,6.5244000000e-03,0.0000000000e+00,0.0000000000e+00
-2.0370000000e+00,6.4432000000e-03,0.0000000000e+00,0.0000000000e+00
-2.0160000000e+00,6.3642000000e-03,0.0000000000e+00,0.0000000000e+00
-1.9950000000e+00,6.2886000000e-03,0.0000000000e+00,0.0000000000e+00
-1.9740000000e+00,6.2102000000e-03,0.0000000000e+00,0.0000000000e+00
-1.9530000000e+00,6.1324000000e-03,0.0000000000e+00,0.0000000000e+00
-1.9320000000e+00,6.0566000000e-03,0.0000000000e+00,0.0000000000e+00
-1.9110000000e+00,5.9804000000e-03,0.0000000000e+00,0.0000000000e+00
-1.8900000000e+00,5.9042000000e-03,0.0000000000e+00,0.0000000000e+00
-1.8690000000e+00,5.8244000000e-03,0.0000000000e+00,0.0000000000e+00
-1.8480000000e+00,5.7488000000e-03,0.0000000000e+00,0.0000000000e+00
-1.8270000000e+00,5.6732000000e-03,0.0000000000e+00,0.0000000000e+00
-1.8060000000e+00,5.5968000000e-03,0.0000000000e+00,0.0000000000e+00
-1.7850000000e+00,5.5204000000e-03,0.0000000000e+00,0.0000000000e+00
-1.7640000000e+00,5.4448000000e-03,0.0000000000e+00,0.0000000000e+00
-1.7430000000e+00,5.3676000000e-03,0.0000000000e+00,0.0000000000e+00
-1.7220000000e+00,5.2906000000e-03,0.0000000000e+00,0.0000000000e+00
-1.7010000000e+00,5.2156000000e-03,0.0000000000e+00,0.0000000000e+00
-1.6800000000e+00,5.1426000000e-03,0.0000000000e+00,0.0000000000e+00
-1.6590000000e+00,5.0638000000e-03,0.0000000000e+00,0.0000000000e+00
-1.6380000000e+00,4.9856000000e-03,0.0000000000e+00,0.0000000000e+00
-1.6170000000e+00,4.9066000000e-03,0.0000000000e+00,0.0000000000e+00
-1.5960000000e+00,4.8348000000e-03,0.0000000000e+00,0.0000000000e+00
-1.5750000000e+00,4.7586000000e-03,0.0000000000e+00,0.0000000000e+00
-1.5540000000e+00,4.6832000000e-03,0.0000000000e+00,0.0000000000e+00
-1.5330000000e+00,4.6104000000e-03,0.0000000000e+00,0.0000000000e+00
-1.5120000000e+00,4.5326000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4910000000e+00,4.4552000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4700000000e+00,4.3836000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4490000000e+00,4.3086000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4280000000e+00,4.2334000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4070000000e+00,4.1602000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3860000000e+00,4.0844000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3650000000e+00,4.0106000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3440000000e+00,3.9356000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3230000000e+00,3.8662000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3020000000e+00,3.7908000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2810000000e+00,3.7148000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2600000000e+00,3.6392000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2390000000e+00,3.5676000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2180000000e+00,3.4960000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1970000000e+00,3.4196000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1760000000e+00,3.3478000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1550000000e+00,3.2762000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1340000000e+00,3.1996000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1130000000e+00,3.1256000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0920000000e+00,3.0580000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0710000000e+00,2.9852000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0500000000e+00,2.9144000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0290000000e+00,2.8406000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0080000000e+00,2.7692000000e-03,0.0000000000e+00,0.0000000000e+00
-9.8700000000e-01,2.6984000000e-03,0.0000000000e+00,0.0000000000e+00
-9.6600000000e-01,2.6274000000e-03,0.0000000000e+00,0.0000000000e+00
-9.4500000000e-01,2.5594000000e-03,0.0000000000e+00,0.0000000000e+00
-9.2400000000e-01,2.4890000000e-03,0.0000000000e+00,0.0000000000e+00
-9.0300000000e-01,2.4154000000e-03,0.0000000000e+00,0.0000000000e+00
-8.8200000000e-01,2.3490000000e-03,0.0000000000e+00,0.0000000000e+00
-8.6100000000e-01,2.2780000000e-03,0.0000000000e+00,0.0000000000e+00
-8.4000000000e-01,2.2082000000e-03,0.0000000000e+00,0.0000000000e+00
-8.1900000000e-01,2.1420000000e-03,0.0000000000e+00,0.0000000000e+00
-7.9800000000e-01,2.0730000000e-03,0.0000000000e+00,0.0000000000e+00
-7.7700000000e-01,2.0032000000e-03,0.0000000000e+00,0.0000000000e+00
-7.5600000000e-01,1.9338000000e-03,0.0000000000e+00,0.0000000000e+00
-7.3500000000e-01,1.8696000000e-03,0.0000000000e+00,0.0000000000e+00
-7.1400000000e-01,1.8024000000e-03,0.0000000000e+00,0.0000000000e+00
-6.9300000000e-01,1.7390000000e-03,0.0000000000e+00,0.0000000000e+00
-6.7200000000e-01,1.6728000000e-03,0.0000000000e+00,0.0000000000e+00
-6.5100000000e-01,1.6064000000e-03,0.0000000000e+00,0.0000000000e+00
-6.3000000000e-01,1.5434000000e-03,0.0000000000e+00,0.0000000000e+00
-6.0900000000e-01,1.4774000000e-03,0.0000000000e+00,0.0000000000e+00
-5.8800000000e-01,1.4160000000e-03,0.0000000000e+00,0.0000000000e+00
-5.6700000000e-01,1.3554000000e-03,0.0000000000e+00,0.0000000000e+00
-5.4600000000e-01,1.2912000000e-03,0.0000000000e+00,0.0000000000e+00
-5.2500000000e-01,1.2294000000e-03,0.0000000000e+00,0.0000000000e+00
-5.0400000000e-01,1.1692000000e-03,0.0000000000e+00,0.0000000000e+00
-4.8300000000e-01,1.1066800000e-03,0.0000000000e+00,0.0000000000e+00
-4.6200000000e-01,1.0457800000e-03,0.0000000000e+00,0.0000000000e+00
-4.4100000000e-01,9.8820000000e-04,0.0000000000e+00,0.0000000000e+00
-4.2000000000e-01,9.3246000000e-04,0.0000000000e+00,0.0000000000e+00
-3.9900000000e-01,8.7518000000e-04,0.0000000000e+00,0.0000000000e+00
-3.7800000000e-01,8.1938000000e-04,0.0000000000e+00,0.0000000000e+00
-3.5700000000e-01,7.6378000000e-04,0.0000000000e+00,0.0000000000e+00
-3.3600000000e-01,7.0932000000e-04,0.0000000000e+00,0.0000000000e+00
-3.1500000000e-01,6.5868000000e-04,0.0000000000e+00,0.0000000000e+00
-2.9400000000e-01,6.0550000000e-04,0.0000000000e+00,0.0000000000e+00
-2.7300000000e-01,5.5442000000e-04,0.0000000000e+00,0.0000000000e+00
-2.5200000000e-01,5.0522000000e-04,0.0000000000e+00,0.0000000000e+00
-2.3100000000e-01,4.5642000000e-04,0.0000000000e+00,0.0000000000e+00
-2.1000000000e-01,4.0788000000e-04,0.0000000000e+00,0.0000000000e+00
-1.8900000000e-01,3.6320000000e-04,0.0000000000e+00,0.0000000000e+00
-1.6800000000e-01,3.1970000000e-04,0.0000000000e+00,0.0000000000e+00
-1.4700000000e-01,2.7442000000e-04,0.0000000000e+00,0.0000000000e+00
-1.2600000000e-01,2.3212000000e-04,0.0000000000e+00,0.0000000000e+00
-1.0500000000e-01,1.9016000000e-04,0.0000000000e+00,0.0000000000e+00
-8.4000000000e-02,1.5088000000e-04,0.0000000000e+00,0.0000000000e+00
-6.3000000000e-02,1.1232600000e-04,0.0000000000e+00,0.0000000000e+00
-4.2000000000e-02,7.4210000000e-05,0.0000000000e+00,0.0000000000e+00
-2.1000000000e-02,3.7332000000e-05,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,9.3720000000e-09,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,4.2883000000e-08,0.0000000000e+00,0.0000000000e+00
2.0000000000e-03,3.3637000000e-06,0.0000000000e+00,0.0000000000e+00
4.0000000000e-03,6.6997000000e-06,0.0000000000e+00,0.0000000000e+00
6.0000000000e-03,1.0380500000e-05,0.0000000000e+00,0.0000000000e+00
8.0000000000e-03,1.4294000000e-05,0.0000000000e+00,0.0000000000e+00
1.0000000000e-02,1.8458000000e-05,0.0000000000e+00,0.0000000000e+00
1.2000000000e-02,2.1126000000e-05,0.0000000000e+00,0.0000000000e+00
1.4000000000e-02,2.4648000000e-05,0.0000000000e+00,0.0000000000e+00
1.6000000000e-02,2.8958000000e-05,0.0000000000e+00,0.0000000000e+00
1.8000000000e-02,3.1622000000e-05,0.0000000000e+00,0.0000000000e+00
2.0000000000e-02,3.5284000000e-05,0.0000000000e+00,0.0000000000e+00
2.2000000000e-02,3.8692000000e-05,0.0000000000e+00,0.0000000000e+00
2.4000000000e-02,4.1442000000e-05,0.0000000000e+00,0.0000000000e+00
2.6000000000e-02,4.4868000000e-05,0.0000000000e+00,0.0000000000e+00
2.8000000000e-02,4.7176000000e-05,0.0000000000e+00,0.0000000000e+00
3.0000000000e-02,5.1352000000e-05,0.0000000000e+00,0.0000000000e+00
3.2000000000e-02,5.5898000000e-05,0.0000000000e+00,0.0000000000e+00
3.4000000000e-02,5.9214000000e-05,0.0000000000e+00,0.0000000000e+00
3.6000000000e-02,6.3368000000e-05,0.0000000000e+00,0.0000000000e+00
3.8000000000e-02,6.7650000000e-05,0.0000000000e+00,0.0000000000e+00
4.0000000000e-02,7.0994000000e-05,0.0000000000e+00,0.0000000000e+00
4.2000000000e-02,7.4096000000e-05,0.0000000000e+00,0.0000000000e+00
4.4000000000e-02,7.7854000000e-05,0.0000000000e+00,0.0000000000e+00
4.6000000000e-02,8.1222000000e-05,0.0000000000e+00,0.0000000000e+00
4.8000000000e-02,8.4368000000e-05,0.0000000000e+00,0.0000000000e+00
5.0000000000e-02,8.8704000000e-05,0.0000000000e+00,0.0000000000e+00
5.2000000000e-02,9.2110000000e-05,0.0000000000e+00,0.0000000000e+00
5.4000000000e-02,9.4888000000e-05,0.0000000000e+00,0.0000000000e+00
5.6000000000e-02,9.9210000000e-05,0.0000000000e+00,0.0000000000e+00
5.8000000000e-02,1.0254000000e-04,0.0000000000e+00,0.0000000000e+00
6.0000000000e-02,1.0560200000e-04,0.0000000000e+00,0.0000000000e+00
6.2000000000e-02,1.1010200000e-04,0.0000000000e+00,0.0000000000e+00
6.4000000000e-02,1.1359800000e-04,0.0000000000e+00,0.0000000000e+00
