# Saved on 2025-06-27T16:36:36.996832
# Name: Abir
# Sample_ID: Batch5_Sample7_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 3
#   Read_Voltage: 0.1
#   Pos_Voltage: 2.5
#   Neg_Voltage: -5
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.001
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A)
0.0000000000e+00,2.0666000000e-07,0.0000000000e+00,0.0000000000e+00
-5.1000000000e-02,8.9646000000e-05,0.0000000000e+00,0.0000000000e+00
-1.0200000000e-01,1.8522000000e-04,0.0000000000e+00,0.0000000000e+00
-1.5300000000e-01,2.8828000000e-04,0.0000000000e+00,0.0000000000e+00
-2.0400000000e-01,3.9652000000e-04,0.0000000000e+00,0.0000000000e+00
-2.5500000000e-01,5.1188000000e-04,0.0000000000e+00,0.0000000000e+00
-3.0600000000e-01,6.3434000000e-04,0.0000000000e+00,0.0000000000e+00
-3.5700000000e-01,7.6338000000e-04,0.0000000000e+00,0.0000000000e+00
-4.0800000000e-01,9.0032000000e-04,0.0000000000e+00,0.0000000000e+00
-4.5900000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-5.1000000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-5.6100000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-6.1200000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-6.6300000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-7.1400000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-7.6500000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-8.1600000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-8.6700000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-9.1800000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-9.6900000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-1.0200000000e+00,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-1.0710000000e+00,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-1.1220000000e+00,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-1.1730000000e+00,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-1.2240000000e+00,1.0000000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2750000000e+00,1.0000000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3260000000e+00,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-1.3770000000e+00,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-1.4280000000e+00,1.0000000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4790000000e+00,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-1.5300000000e+00,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-1.5810000000e+00,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-1.6320000000e+00,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-1.6830000000e+00,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-1.7340000000e+00,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
