# Saved on 2025-06-27T16:19:56.571116
# Name: Abir
# Sample_ID: Batch5_Sample7_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 3
#   Read_Voltage: 0.1
#   Pos_Voltage: 1.2
#   Neg_Voltage: -1.2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.003
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A)
0.0000000000e+00,1.7994000000e-07,0.0000000000e+00,0.0000000000e+00
-1.4000000000e-02,2.4432000000e-05,0.0000000000e+00,0.0000000000e+00
-2.8000000000e-02,4.9942000000e-05,0.0000000000e+00,0.0000000000e+00
-4.2000000000e-02,7.4580000000e-05,0.0000000000e+00,0.0000000000e+00
-5.6000000000e-02,1.0076000000e-04,0.0000000000e+00,0.0000000000e+00
-7.0000000000e-02,1.2724000000e-04,0.0000000000e+00,0.0000000000e+00
-8.4000000000e-02,1.5148000000e-04,0.0000000000e+00,0.0000000000e+00
-9.8000000000e-02,1.7846000000e-04,0.0000000000e+00,0.0000000000e+00
-1.1200000000e-01,2.0438000000e-04,0.0000000000e+00,0.0000000000e+00
-1.2600000000e-01,2.3316000000e-04,0.0000000000e+00,0.0000000000e+00
-1.4000000000e-01,2.6234000000e-04,0.0000000000e+00,0.0000000000e+00
-1.5400000000e-01,2.9008000000e-04,0.0000000000e+00,0.0000000000e+00
-1.6800000000e-01,3.2070000000e-04,0.0000000000e+00,0.0000000000e+00
-1.8200000000e-01,3.4874000000e-04,0.0000000000e+00,0.0000000000e+00
-1.9600000000e-01,3.7906000000e-04,0.0000000000e+00,0.0000000000e+00
-2.1000000000e-01,4.1278000000e-04,0.0000000000e+00,0.0000000000e+00
-2.2400000000e-01,4.4362000000e-04,0.0000000000e+00,0.0000000000e+00
-2.3800000000e-01,4.7624000000e-04,0.0000000000e+00,0.0000000000e+00
-2.5200000000e-01,5.0966000000e-04,0.0000000000e+00,0.0000000000e+00
-2.6600000000e-01,5.4224000000e-04,0.0000000000e+00,0.0000000000e+00
-2.8000000000e-01,5.7568000000e-04,0.0000000000e+00,0.0000000000e+00
-2.9400000000e-01,6.1150000000e-04,0.0000000000e+00,0.0000000000e+00
-3.0800000000e-01,6.4874000000e-04,0.0000000000e+00,0.0000000000e+00
-3.2200000000e-01,6.8132000000e-04,0.0000000000e+00,0.0000000000e+00
-3.3600000000e-01,7.1646000000e-04,0.0000000000e+00,0.0000000000e+00
-3.5000000000e-01,7.5180000000e-04,0.0000000000e+00,0.0000000000e+00
-3.6400000000e-01,7.9040000000e-04,0.0000000000e+00,0.0000000000e+00
-3.7800000000e-01,8.2772000000e-04,0.0000000000e+00,0.0000000000e+00
-3.9200000000e-01,8.6384000000e-04,0.0000000000e+00,0.0000000000e+00
-4.0600000000e-01,9.0302000000e-04,0.0000000000e+00,0.0000000000e+00
-4.2000000000e-01,9.4030000000e-04,0.0000000000e+00,0.0000000000e+00
-4.3400000000e-01,9.7684000000e-04,0.0000000000e+00,0.0000000000e+00
-4.4800000000e-01,1.0194000000e-03,0.0000000000e+00,0.0000000000e+00
-4.6200000000e-01,1.0584000000e-03,0.0000000000e+00,0.0000000000e+00
-4.7600000000e-01,1.0984000000e-03,0.0000000000e+00,0.0000000000e+00
-4.9000000000e-01,1.1374000000e-03,0.0000000000e+00,0.0000000000e+00
-5.0400000000e-01,1.1772000000e-03,0.0000000000e+00,0.0000000000e+00
-5.1800000000e-01,1.2216000000e-03,0.0000000000e+00,0.0000000000e+00
-5.3200000000e-01,1.2622000000e-03,0.0000000000e+00,0.0000000000e+00
-5.4600000000e-01,1.3016000000e-03,0.0000000000e+00,0.0000000000e+00
-5.6000000000e-01,1.3432000000e-03,0.0000000000e+00,0.0000000000e+00
-5.7400000000e-01,1.3842000000e-03,0.0000000000e+00,0.0000000000e+00
-5.8800000000e-01,1.4272000000e-03,0.0000000000e+00,0.0000000000e+00
-6.0200000000e-01,1.4716000000e-03,0.0000000000e+00,0.0000000000e+00
-6.1600000000e-01,1.5150000000e-03,0.0000000000e+00,0.0000000000e+00
-6.3000000000e-01,1.5570000000e-03,0.0000000000e+00,0.0000000000e+00
-6.4400000000e-01,1.5982000000e-03,0.0000000000e+00,0.0000000000e+00
-6.5800000000e-01,1.6422000000e-03,0.0000000000e+00,0.0000000000e+00
-6.7200000000e-01,1.6880000000e-03,0.0000000000e+00,0.0000000000e+00
-6.8600000000e-01,1.7300000000e-03,0.0000000000e+00,0.0000000000e+00
-7.0000000000e-01,1.7744000000e-03,0.0000000000e+00,0.0000000000e+00
-7.1400000000e-01,1.8190000000e-03,0.0000000000e+00,0.0000000000e+00
-7.2800000000e-01,1.8638000000e-03,0.0000000000e+00,0.0000000000e+00
-7.4200000000e-01,1.9070000000e-03,0.0000000000e+00,0.0000000000e+00
-7.5600000000e-01,1.9542000000e-03,0.0000000000e+00,0.0000000000e+00
-7.7000000000e-01,2.0020000000e-03,0.0000000000e+00,0.0000000000e+00
-7.8400000000e-01,2.0438000000e-03,0.0000000000e+00,0.0000000000e+00
-7.9800000000e-01,2.0900000000e-03,0.0000000000e+00,0.0000000000e+00
-8.1200000000e-01,2.1322000000e-03,0.0000000000e+00,0.0000000000e+00
-8.2600000000e-01,2.1790000000e-03,0.0000000000e+00,0.0000000000e+00
-8.4000000000e-01,2.2260000000e-03,0.0000000000e+00,0.0000000000e+00
-8.5400000000e-01,2.2700000000e-03,0.0000000000e+00,0.0000000000e+00
-8.6800000000e-01,2.3194000000e-03,0.0000000000e+00,0.0000000000e+00
-8.8200000000e-01,2.3638000000e-03,0.0000000000e+00,0.0000000000e+00
-8.9600000000e-01,2.4082000000e-03,0.0000000000e+00,0.0000000000e+00
-9.1000000000e-01,2.4580000000e-03,0.0000000000e+00,0.0000000000e+00
-9.2400000000e-01,2.5048000000e-03,0.0000000000e+00,0.0000000000e+00
-9.3800000000e-01,2.5512000000e-03,0.0000000000e+00,0.0000000000e+00
-9.5200000000e-01,2.5992000000e-03,0.0000000000e+00,0.0000000000e+00
-9.6600000000e-01,2.6446000000e-03,0.0000000000e+00,0.0000000000e+00
-9.8000000000e-01,2.6924000000e-03,0.0000000000e+00,0.0000000000e+00
-9.9400000000e-01,2.7392000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0080000000e+00,2.7896000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0220000000e+00,2.8364000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0360000000e+00,2.8820000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0500000000e+00,2.9276000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0640000000e+00,2.9756000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0780000000e+00,3.0246000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0920000000e+00,3.0728000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1060000000e+00,3.1214000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1200000000e+00,3.1710000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1340000000e+00,3.2148000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1480000000e+00,3.2628000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1620000000e+00,3.3148000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1760000000e+00,3.3622000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1900000000e+00,3.4126000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2040000000e+00,3.4604000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2180000000e+00,3.5092000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2320000000e+00,3.5576000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2460000000e+00,3.6100000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2600000000e+00,3.6578000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2740000000e+00,3.7082000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2880000000e+00,3.7536000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3020000000e+00,3.8044000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3160000000e+00,3.8528000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3300000000e+00,3.9006000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3440000000e+00,3.9516000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3580000000e+00,4.0010000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3720000000e+00,4.0498000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3860000000e+00,4.0962000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4000000000e+00,4.1512000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4000000000e+00,4.1486000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3860000000e+00,4.0998000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3720000000e+00,4.0532000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3580000000e+00,4.0034000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3440000000e+00,3.9546000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3300000000e+00,3.9028000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3160000000e+00,3.8506000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3020000000e+00,3.8060000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2880000000e+00,3.7570000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2740000000e+00,3.7084000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2600000000e+00,3.6582000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2460000000e+00,3.6106000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2320000000e+00,3.5598000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2180000000e+00,3.5108000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2040000000e+00,3.4686000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1900000000e+00,3.4160000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1760000000e+00,3.3676000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1620000000e+00,3.3184000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1480000000e+00,3.2710000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1340000000e+00,3.2222000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1200000000e+00,3.1738000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1060000000e+00,3.1292000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0920000000e+00,3.0816000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0780000000e+00,3.0298000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0640000000e+00,2.9840000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0500000000e+00,2.9372000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0360000000e+00,2.8902000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0220000000e+00,2.8448000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0080000000e+00,2.7954000000e-03,0.0000000000e+00,0.0000000000e+00
-9.9400000000e-01,2.7494000000e-03,0.0000000000e+00,0.0000000000e+00
-9.8000000000e-01,2.7024000000e-03,0.0000000000e+00,0.0000000000e+00
-9.6600000000e-01,2.6576000000e-03,0.0000000000e+00,0.0000000000e+00
-9.5200000000e-01,2.6080000000e-03,0.0000000000e+00,0.0000000000e+00
-9.3800000000e-01,2.5596000000e-03,0.0000000000e+00,0.0000000000e+00
-9.2400000000e-01,2.5114000000e-03,0.0000000000e+00,0.0000000000e+00
-9.1000000000e-01,2.4650000000e-03,0.0000000000e+00,0.0000000000e+00
