# Saved on 2025-06-27T16:34:31.918505
# Name: Abir
# Sample_ID: Batch5_Sample7_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 3
#   Read_Voltage: 0.1
#   Pos_Voltage: 0.2
#   Neg_Voltage: -2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A)
0.0000000000e+00,4.4941000000e-08,0.0000000000e+00,0.0000000000e+00
-2.2000000000e-02,3.9224000000e-05,0.0000000000e+00,0.0000000000e+00
-4.4000000000e-02,7.8922000000e-05,0.0000000000e+00,0.0000000000e+00
-6.6000000000e-02,1.1816000000e-04,0.0000000000e+00,0.0000000000e+00
-8.8000000000e-02,1.6004000000e-04,0.0000000000e+00,0.0000000000e+00
-1.1000000000e-01,2.0136000000e-04,0.0000000000e+00,0.0000000000e+00
-1.3200000000e-01,2.4562000000e-04,0.0000000000e+00,0.0000000000e+00
-1.5400000000e-01,2.8940000000e-04,0.0000000000e+00,0.0000000000e+00
-1.7600000000e-01,3.3518000000e-04,0.0000000000e+00,0.0000000000e+00
-1.9800000000e-01,3.8476000000e-04,0.0000000000e+00,0.0000000000e+00
-2.2000000000e-01,4.3304000000e-04,0.0000000000e+00,0.0000000000e+00
-2.4200000000e-01,4.8384000000e-04,0.0000000000e+00,0.0000000000e+00
-2.6400000000e-01,5.3598000000e-04,0.0000000000e+00,0.0000000000e+00
-2.8600000000e-01,5.8868000000e-04,0.0000000000e+00,0.0000000000e+00
-3.0800000000e-01,6.4310000000e-04,0.0000000000e+00,0.0000000000e+00
-3.3000000000e-01,6.9870000000e-04,0.0000000000e+00,0.0000000000e+00
-3.5200000000e-01,7.5900000000e-04,0.0000000000e+00,0.0000000000e+00
