# Saved on 2025-06-27T16:20:48.436153
# Name: Abir
# Sample_ID: Batch5_Sample7_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 3
#   Read_Voltage: 0.1
#   Pos_Voltage: 1.5
#   Neg_Voltage: -2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.003
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A)
0.0000000000e+00,3.3844000000e-08,0.0000000000e+00,0.0000000000e+00
-2.1000000000e-02,3.6402000000e-05,0.0000000000e+00,0.0000000000e+00
-4.2000000000e-02,7.4988000000e-05,0.0000000000e+00,0.0000000000e+00
-6.3000000000e-02,1.1358000000e-04,0.0000000000e+00,0.0000000000e+00
-8.4000000000e-02,1.5344000000e-04,0.0000000000e+00,0.0000000000e+00
-1.0500000000e-01,1.9212000000e-04,0.0000000000e+00,0.0000000000e+00
-1.2600000000e-01,2.3254000000e-04,0.0000000000e+00,0.0000000000e+00
-1.4700000000e-01,2.7672000000e-04,0.0000000000e+00,0.0000000000e+00
-1.6800000000e-01,3.2012000000e-04,0.0000000000e+00,0.0000000000e+00
-1.8900000000e-01,3.6504000000e-04,0.0000000000e+00,0.0000000000e+00
-2.1000000000e-01,4.1278000000e-04,0.0000000000e+00,0.0000000000e+00
-2.3100000000e-01,4.5928000000e-04,0.0000000000e+00,0.0000000000e+00
-2.5200000000e-01,5.0760000000e-04,0.0000000000e+00,0.0000000000e+00
-2.7300000000e-01,5.5856000000e-04,0.0000000000e+00,0.0000000000e+00
-2.9400000000e-01,6.1284000000e-04,0.0000000000e+00,0.0000000000e+00
-3.1500000000e-01,6.6282000000e-04,0.0000000000e+00,0.0000000000e+00
-3.3600000000e-01,7.1620000000e-04,0.0000000000e+00,0.0000000000e+00
-3.5700000000e-01,7.6956000000e-04,0.0000000000e+00,0.0000000000e+00
-3.7800000000e-01,8.2578000000e-04,0.0000000000e+00,0.0000000000e+00
-3.9900000000e-01,8.8280000000e-04,0.0000000000e+00,0.0000000000e+00
-4.2000000000e-01,9.3918000000e-04,0.0000000000e+00,0.0000000000e+00
-4.4100000000e-01,9.9868000000e-04,0.0000000000e+00,0.0000000000e+00
-4.6200000000e-01,1.0566000000e-03,0.0000000000e+00,0.0000000000e+00
-4.8300000000e-01,1.1186000000e-03,0.0000000000e+00,0.0000000000e+00
-5.0400000000e-01,1.1782000000e-03,0.0000000000e+00,0.0000000000e+00
