# Saved on 2025-06-27T16:19:40.092271
# Name: Abir
# Sample_ID: Batch5_Sample7_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 3
#   Read_Voltage: 0.1
#   Pos_Voltage: 1.2
#   Neg_Voltage: -1.2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.003
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A)
0.0000000000e+00,8.8360000000e-08,0.0000000000e+00,0.0000000000e+00
-1.2000000000e-02,2.1002000000e-05,0.0000000000e+00,0.0000000000e+00
-2.4000000000e-02,4.2444000000e-05,0.0000000000e+00,0.0000000000e+00
-3.6000000000e-02,6.2762000000e-05,0.0000000000e+00,0.0000000000e+00
-4.8000000000e-02,8.5204000000e-05,0.0000000000e+00,0.0000000000e+00
-6.0000000000e-02,1.0672000000e-04,0.0000000000e+00,0.0000000000e+00
-7.2000000000e-02,1.2948000000e-04,0.0000000000e+00,0.0000000000e+00
-8.4000000000e-02,1.5244000000e-04,0.0000000000e+00,0.0000000000e+00
-9.6000000000e-02,1.7306000000e-04,0.0000000000e+00,0.0000000000e+00
-1.0800000000e-01,1.9654000000e-04,0.0000000000e+00,0.0000000000e+00
-1.2000000000e-01,2.2188000000e-04,0.0000000000e+00,0.0000000000e+00
-1.3200000000e-01,2.4446000000e-04,0.0000000000e+00,0.0000000000e+00
-1.4400000000e-01,2.7072000000e-04,0.0000000000e+00,0.0000000000e+00
-1.5600000000e-01,2.9348000000e-04,0.0000000000e+00,0.0000000000e+00
-1.6800000000e-01,3.1888000000e-04,0.0000000000e+00,0.0000000000e+00
-1.8000000000e-01,3.4486000000e-04,0.0000000000e+00,0.0000000000e+00
-1.9200000000e-01,3.7060000000e-04,0.0000000000e+00,0.0000000000e+00
-2.0400000000e-01,3.9810000000e-04,0.0000000000e+00,0.0000000000e+00
-2.1600000000e-01,4.2562000000e-04,0.0000000000e+00,0.0000000000e+00
-2.2800000000e-01,4.5100000000e-04,0.0000000000e+00,0.0000000000e+00
-2.4000000000e-01,4.7852000000e-04,0.0000000000e+00,0.0000000000e+00
-2.5200000000e-01,5.0760000000e-04,0.0000000000e+00,0.0000000000e+00
-2.6400000000e-01,5.3600000000e-04,0.0000000000e+00,0.0000000000e+00
-2.7600000000e-01,5.6450000000e-04,0.0000000000e+00,0.0000000000e+00
-2.8800000000e-01,5.9408000000e-04,0.0000000000e+00,0.0000000000e+00
-3.0000000000e-01,6.2320000000e-04,0.0000000000e+00,0.0000000000e+00
-3.1200000000e-01,6.5102000000e-04,0.0000000000e+00,0.0000000000e+00
-3.2400000000e-01,6.8374000000e-04,0.0000000000e+00,0.0000000000e+00
-3.3600000000e-01,7.1484000000e-04,0.0000000000e+00,0.0000000000e+00
-3.4800000000e-01,7.4798000000e-04,0.0000000000e+00,0.0000000000e+00
-3.6000000000e-01,7.7772000000e-04,0.0000000000e+00,0.0000000000e+00
-3.7200000000e-01,8.0856000000e-04,0.0000000000e+00,0.0000000000e+00
-3.8400000000e-01,8.4134000000e-04,0.0000000000e+00,0.0000000000e+00
-3.9600000000e-01,8.7282000000e-04,0.0000000000e+00,0.0000000000e+00
-4.0800000000e-01,9.0704000000e-04,0.0000000000e+00,0.0000000000e+00
-4.2000000000e-01,9.4156000000e-04,0.0000000000e+00,0.0000000000e+00
-4.3200000000e-01,9.7194000000e-04,0.0000000000e+00,0.0000000000e+00
-4.4400000000e-01,1.0060000000e-03,0.0000000000e+00,0.0000000000e+00
-4.5600000000e-01,1.0388000000e-03,0.0000000000e+00,0.0000000000e+00
-4.6800000000e-01,1.0742000000e-03,0.0000000000e+00,0.0000000000e+00
-4.8000000000e-01,1.1084000000e-03,0.0000000000e+00,0.0000000000e+00
-4.9200000000e-01,1.1398000000e-03,0.0000000000e+00,0.0000000000e+00
-5.0400000000e-01,1.1744000000e-03,0.0000000000e+00,0.0000000000e+00
-5.1600000000e-01,1.2138000000e-03,0.0000000000e+00,0.0000000000e+00
-5.2800000000e-01,1.2474000000e-03,0.0000000000e+00,0.0000000000e+00
-5.4000000000e-01,1.2844000000e-03,0.0000000000e+00,0.0000000000e+00
-5.5200000000e-01,1.3168000000e-03,0.0000000000e+00,0.0000000000e+00
-5.6400000000e-01,1.3534000000e-03,0.0000000000e+00,0.0000000000e+00
-5.7600000000e-01,1.3894000000e-03,0.0000000000e+00,0.0000000000e+00
-5.8800000000e-01,1.4270000000e-03,0.0000000000e+00,0.0000000000e+00
-6.0000000000e-01,1.4644000000e-03,0.0000000000e+00,0.0000000000e+00
-6.1200000000e-01,1.4996000000e-03,0.0000000000e+00,0.0000000000e+00
-6.2400000000e-01,1.5336000000e-03,0.0000000000e+00,0.0000000000e+00
-6.3600000000e-01,1.5708000000e-03,0.0000000000e+00,0.0000000000e+00
-6.4800000000e-01,1.6084000000e-03,0.0000000000e+00,0.0000000000e+00
-6.6000000000e-01,1.6462000000e-03,0.0000000000e+00,0.0000000000e+00
-6.7200000000e-01,1.6842000000e-03,0.0000000000e+00,0.0000000000e+00
-6.8400000000e-01,1.7226000000e-03,0.0000000000e+00,0.0000000000e+00
-6.9600000000e-01,1.7568000000e-03,0.0000000000e+00,0.0000000000e+00
-7.0800000000e-01,1.7952000000e-03,0.0000000000e+00,0.0000000000e+00
-7.2000000000e-01,1.8362000000e-03,0.0000000000e+00,0.0000000000e+00
-7.3200000000e-01,1.8740000000e-03,0.0000000000e+00,0.0000000000e+00
-7.4400000000e-01,1.9134000000e-03,0.0000000000e+00,0.0000000000e+00
-7.5600000000e-01,1.9508000000e-03,0.0000000000e+00,0.0000000000e+00
