# Saved on 2025-06-27T16:25:20.052090
# Name: Abir
# Sample_ID: Batch5_Sample7_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 3
#   Read_Voltage: 0.1
#   Pos_Voltage: 2.5
#   Neg_Voltage: -2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A)
0.0000000000e+00,2.0336000000e-07,0.0000000000e+00,0.0000000000e+00
-2.1000000000e-02,3.7792000000e-05,0.0000000000e+00,0.0000000000e+00
-4.2000000000e-02,7.4688000000e-05,0.0000000000e+00,0.0000000000e+00
-6.3000000000e-02,1.1426000000e-04,0.0000000000e+00,0.0000000000e+00
-8.4000000000e-02,1.5114000000e-04,0.0000000000e+00,0.0000000000e+00
-1.0500000000e-01,1.9156000000e-04,0.0000000000e+00,0.0000000000e+00
-1.2600000000e-01,2.3520000000e-04,0.0000000000e+00,0.0000000000e+00
-1.4700000000e-01,2.7716000000e-04,0.0000000000e+00,0.0000000000e+00
-1.6800000000e-01,3.2238000000e-04,0.0000000000e+00,0.0000000000e+00
-1.8900000000e-01,3.6642000000e-04,0.0000000000e+00,0.0000000000e+00
-2.1000000000e-01,4.1300000000e-04,0.0000000000e+00,0.0000000000e+00
-2.3100000000e-01,4.6110000000e-04,0.0000000000e+00,0.0000000000e+00
-2.5200000000e-01,5.0922000000e-04,0.0000000000e+00,0.0000000000e+00
-2.7300000000e-01,5.6046000000e-04,0.0000000000e+00,0.0000000000e+00
-2.9400000000e-01,6.1244000000e-04,0.0000000000e+00,0.0000000000e+00
-3.1500000000e-01,6.6276000000e-04,0.0000000000e+00,0.0000000000e+00
-3.3600000000e-01,7.1764000000e-04,0.0000000000e+00,0.0000000000e+00
-3.5700000000e-01,7.7128000000e-04,0.0000000000e+00,0.0000000000e+00
-3.7800000000e-01,8.2672000000e-04,0.0000000000e+00,0.0000000000e+00
-3.9900000000e-01,8.8478000000e-04,0.0000000000e+00,0.0000000000e+00
-4.2000000000e-01,9.4296000000e-04,0.0000000000e+00,0.0000000000e+00
-4.4100000000e-01,9.9940000000e-04,0.0000000000e+00,0.0000000000e+00
-4.6200000000e-01,1.0584000000e-03,0.0000000000e+00,0.0000000000e+00
-4.8300000000e-01,1.1180000000e-03,0.0000000000e+00,0.0000000000e+00
-5.0400000000e-01,1.1794000000e-03,0.0000000000e+00,0.0000000000e+00
-5.2500000000e-01,1.2398000000e-03,0.0000000000e+00,0.0000000000e+00
-5.4600000000e-01,1.3002000000e-03,0.0000000000e+00,0.0000000000e+00
-5.6700000000e-01,1.3634000000e-03,0.0000000000e+00,0.0000000000e+00
-5.8800000000e-01,1.4298000000e-03,0.0000000000e+00,0.0000000000e+00
-6.0900000000e-01,1.4918000000e-03,0.0000000000e+00,0.0000000000e+00
-6.3000000000e-01,1.5550000000e-03,0.0000000000e+00,0.0000000000e+00
-6.5100000000e-01,1.6190000000e-03,0.0000000000e+00,0.0000000000e+00
-6.7200000000e-01,1.6850000000e-03,0.0000000000e+00,0.0000000000e+00
-6.9300000000e-01,1.7508000000e-03,0.0000000000e+00,0.0000000000e+00
-7.1400000000e-01,1.8166000000e-03,0.0000000000e+00,0.0000000000e+00
-7.3500000000e-01,1.8844000000e-03,0.0000000000e+00,0.0000000000e+00
-7.5600000000e-01,1.9516000000e-03,0.0000000000e+00,0.0000000000e+00
-7.7700000000e-01,2.0144000000e-03,0.0000000000e+00,0.0000000000e+00
-7.9800000000e-01,2.0810000000e-03,0.0000000000e+00,0.0000000000e+00
-8.1900000000e-01,2.1534000000e-03,0.0000000000e+00,0.0000000000e+00
-8.4000000000e-01,2.2214000000e-03,0.0000000000e+00,0.0000000000e+00
-8.6100000000e-01,2.2914000000e-03,0.0000000000e+00,0.0000000000e+00
-8.8200000000e-01,2.3604000000e-03,0.0000000000e+00,0.0000000000e+00
-9.0300000000e-01,2.4272000000e-03,0.0000000000e+00,0.0000000000e+00
-9.2400000000e-01,2.4986000000e-03,0.0000000000e+00,0.0000000000e+00
-9.4500000000e-01,2.5688000000e-03,0.0000000000e+00,0.0000000000e+00
-9.6600000000e-01,2.6410000000e-03,0.0000000000e+00,0.0000000000e+00
-9.8700000000e-01,2.7106000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0080000000e+00,2.7800000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0290000000e+00,2.8516000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0500000000e+00,2.9226000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0710000000e+00,2.9934000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0920000000e+00,3.0656000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1130000000e+00,3.1368000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1340000000e+00,3.2102000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1550000000e+00,3.2788000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1760000000e+00,3.3534000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1970000000e+00,3.4278000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2180000000e+00,3.5040000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2390000000e+00,3.5746000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2600000000e+00,3.6468000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2810000000e+00,3.7208000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3020000000e+00,3.7952000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3230000000e+00,3.8676000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3440000000e+00,3.9456000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3650000000e+00,4.0168000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3860000000e+00,4.0904000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4070000000e+00,4.1648000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4280000000e+00,4.2376000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4490000000e+00,4.3144000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4700000000e+00,4.3898000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4910000000e+00,4.4638000000e-03,0.0000000000e+00,0.0000000000e+00
