# Saved on 2025-06-27T16:35:15.884099
# Name: Abir
# Sample_ID: Batch5_Sample7_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 3
#   Read_Voltage: 0.1
#   Pos_Voltage: 2.5
#   Neg_Voltage: -2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A)
0.0000000000e+00,1.1325000000e-08,0.0000000000e+00,0.0000000000e+00
-2.0000000000e-02,3.5464000000e-05,0.0000000000e+00,0.0000000000e+00
-4.0000000000e-02,7.0430000000e-05,0.0000000000e+00,0.0000000000e+00
-6.0000000000e-02,1.0646000000e-04,0.0000000000e+00,0.0000000000e+00
-8.0000000000e-02,1.4470000000e-04,0.0000000000e+00,0.0000000000e+00
-1.0000000000e-01,1.8154000000e-04,0.0000000000e+00,0.0000000000e+00
-1.2000000000e-01,2.1884000000e-04,0.0000000000e+00,0.0000000000e+00
-1.4000000000e-01,2.6026000000e-04,0.0000000000e+00,0.0000000000e+00
-1.6000000000e-01,3.0180000000e-04,0.0000000000e+00,0.0000000000e+00
-1.8000000000e-01,3.4374000000e-04,0.0000000000e+00,0.0000000000e+00
-2.0000000000e-01,3.8366000000e-04,0.0000000000e+00,0.0000000000e+00
-2.2000000000e-01,4.3144000000e-04,0.0000000000e+00,0.0000000000e+00
-2.4000000000e-01,4.7738000000e-04,0.0000000000e+00,0.0000000000e+00
-2.6000000000e-01,5.2590000000e-04,0.0000000000e+00,0.0000000000e+00
-2.8000000000e-01,5.7212000000e-04,0.0000000000e+00,0.0000000000e+00
-3.0000000000e-01,6.2186000000e-04,0.0000000000e+00,0.0000000000e+00
-3.2000000000e-01,6.7334000000e-04,0.0000000000e+00,0.0000000000e+00
-3.4000000000e-01,7.2512000000e-04,0.0000000000e+00,0.0000000000e+00
-3.6000000000e-01,7.7536000000e-04,0.0000000000e+00,0.0000000000e+00
-3.8000000000e-01,8.2882000000e-04,0.0000000000e+00,0.0000000000e+00
-4.0000000000e-01,8.8154000000e-04,0.0000000000e+00,0.0000000000e+00
-4.2000000000e-01,9.3654000000e-04,0.0000000000e+00,0.0000000000e+00
-4.4000000000e-01,9.9324000000e-04,0.0000000000e+00,0.0000000000e+00
-4.6000000000e-01,1.0492000000e-03,0.0000000000e+00,0.0000000000e+00
-4.8000000000e-01,1.1050000000e-03,0.0000000000e+00,0.0000000000e+00
-5.0000000000e-01,1.1614000000e-03,0.0000000000e+00,0.0000000000e+00
-5.2000000000e-01,1.2206000000e-03,0.0000000000e+00,0.0000000000e+00
-5.4000000000e-01,1.2792000000e-03,0.0000000000e+00,0.0000000000e+00
-5.6000000000e-01,1.3396000000e-03,0.0000000000e+00,0.0000000000e+00
-5.8000000000e-01,1.3986000000e-03,0.0000000000e+00,0.0000000000e+00
-6.0000000000e-01,1.4562000000e-03,0.0000000000e+00,0.0000000000e+00
-6.2000000000e-01,1.5190000000e-03,0.0000000000e+00,0.0000000000e+00
-6.4000000000e-01,1.5808000000e-03,0.0000000000e+00,0.0000000000e+00
-6.6000000000e-01,1.6424000000e-03,0.0000000000e+00,0.0000000000e+00
-6.8000000000e-01,1.7006000000e-03,0.0000000000e+00,0.0000000000e+00
-7.0000000000e-01,1.7670000000e-03,0.0000000000e+00,0.0000000000e+00
-7.2000000000e-01,1.8298000000e-03,0.0000000000e+00,0.0000000000e+00
-7.4000000000e-01,1.8954000000e-03,0.0000000000e+00,0.0000000000e+00
-7.6000000000e-01,1.9584000000e-03,0.0000000000e+00,0.0000000000e+00
-7.8000000000e-01,2.0212000000e-03,0.0000000000e+00,0.0000000000e+00
-8.0000000000e-01,2.0892000000e-03,0.0000000000e+00,0.0000000000e+00
-8.2000000000e-01,2.1530000000e-03,0.0000000000e+00,0.0000000000e+00
-8.4000000000e-01,2.2174000000e-03,0.0000000000e+00,0.0000000000e+00
-8.6000000000e-01,2.2826000000e-03,0.0000000000e+00,0.0000000000e+00
-8.8000000000e-01,2.3490000000e-03,0.0000000000e+00,0.0000000000e+00
-9.0000000000e-01,2.4158000000e-03,0.0000000000e+00,0.0000000000e+00
-9.2000000000e-01,2.4818000000e-03,0.0000000000e+00,0.0000000000e+00
-9.4000000000e-01,2.5456000000e-03,0.0000000000e+00,0.0000000000e+00
-9.6000000000e-01,2.6152000000e-03,0.0000000000e+00,0.0000000000e+00
-9.8000000000e-01,2.6810000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0000000000e+00,2.7496000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0200000000e+00,2.8196000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0400000000e+00,2.8858000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0600000000e+00,2.9560000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0800000000e+00,3.0238000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1000000000e+00,3.0898000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1200000000e+00,3.1602000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1400000000e+00,3.2290000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1600000000e+00,3.2988000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1800000000e+00,3.3656000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2000000000e+00,3.4364000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2200000000e+00,3.5050000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2400000000e+00,3.5788000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2600000000e+00,3.6456000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2800000000e+00,3.7144000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3000000000e+00,3.7864000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3200000000e+00,3.8574000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3400000000e+00,3.9244000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3600000000e+00,3.9964000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3800000000e+00,4.0658000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4000000000e+00,4.1398000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4200000000e+00,4.2094000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4400000000e+00,4.2772000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4600000000e+00,4.3524000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4800000000e+00,4.4222000000e-03,0.0000000000e+00,0.0000000000e+00
-1.5000000000e+00,4.4960000000e-03,0.0000000000e+00,0.0000000000e+00
-1.5200000000e+00,4.5664000000e-03,0.0000000000e+00,0.0000000000e+00
-1.5400000000e+00,4.6350000000e-03,0.0000000000e+00,0.0000000000e+00
-1.5600000000e+00,4.7112000000e-03,0.0000000000e+00,0.0000000000e+00
-1.5800000000e+00,4.7814000000e-03,0.0000000000e+00,0.0000000000e+00
-1.6000000000e+00,4.8510000000e-03,0.0000000000e+00,0.0000000000e+00
-1.6200000000e+00,4.9244000000e-03,0.0000000000e+00,0.0000000000e+00
-1.6400000000e+00,4.9994000000e-03,0.0000000000e+00,0.0000000000e+00
-1.6600000000e+00,5.0712000000e-03,0.0000000000e+00,0.0000000000e+00
-1.6800000000e+00,5.1402000000e-03,0.0000000000e+00,0.0000000000e+00
-1.7000000000e+00,5.2142000000e-03,0.0000000000e+00,0.0000000000e+00
-1.7200000000e+00,5.2870000000e-03,0.0000000000e+00,0.0000000000e+00
-1.7400000000e+00,5.3620000000e-03,0.0000000000e+00,0.0000000000e+00
-1.7600000000e+00,5.4314000000e-03,0.0000000000e+00,0.0000000000e+00
-1.7800000000e+00,5.5034000000e-03,0.0000000000e+00,0.0000000000e+00
-1.8000000000e+00,5.5778000000e-03,0.0000000000e+00,0.0000000000e+00
-1.8200000000e+00,5.6542000000e-03,0.0000000000e+00,0.0000000000e+00
-1.8400000000e+00,5.7224000000e-03,0.0000000000e+00,0.0000000000e+00
-1.8600000000e+00,5.7948000000e-03,0.0000000000e+00,0.0000000000e+00
-1.8800000000e+00,5.8664000000e-03,0.0000000000e+00,0.0000000000e+00
-1.9000000000e+00,5.9412000000e-03,0.0000000000e+00,0.0000000000e+00
-1.9200000000e+00,6.0154000000e-03,0.0000000000e+00,0.0000000000e+00
-1.9400000000e+00,6.0856000000e-03,0.0000000000e+00,0.0000000000e+00
-1.9600000000e+00,6.1620000000e-03,0.0000000000e+00,0.0000000000e+00
-1.9800000000e+00,6.2338000000e-03,0.0000000000e+00,0.0000000000e+00
-2.0000000000e+00,6.3072000000e-03,0.0000000000e+00,0.0000000000e+00
-2.0000000000e+00,6.3080000000e-03,0.0000000000e+00,0.0000000000e+00
-1.9800000000e+00,6.2342000000e-03,0.0000000000e+00,0.0000000000e+00
-1.9600000000e+00,6.1576000000e-03,0.0000000000e+00,0.0000000000e+00
-1.9400000000e+00,6.0878000000e-03,0.0000000000e+00,0.0000000000e+00
-1.9200000000e+00,6.0150000000e-03,0.0000000000e+00,0.0000000000e+00
-1.9000000000e+00,5.9438000000e-03,0.0000000000e+00,0.0000000000e+00
-1.8800000000e+00,5.8714000000e-03,0.0000000000e+00,0.0000000000e+00
-1.8600000000e+00,5.7954000000e-03,0.0000000000e+00,0.0000000000e+00
-1.8400000000e+00,5.7246000000e-03,0.0000000000e+00,0.0000000000e+00
-1.8200000000e+00,5.6516000000e-03,0.0000000000e+00,0.0000000000e+00
-1.8000000000e+00,5.5758000000e-03,0.0000000000e+00,0.0000000000e+00
-1.7800000000e+00,5.5044000000e-03,0.0000000000e+00,0.0000000000e+00
-1.7600000000e+00,5.4328000000e-03,0.0000000000e+00,0.0000000000e+00
-1.7400000000e+00,5.3594000000e-03,0.0000000000e+00,0.0000000000e+00
-1.7200000000e+00,5.2856000000e-03,0.0000000000e+00,0.0000000000e+00
-1.7000000000e+00,5.2124000000e-03,0.0000000000e+00,0.0000000000e+00
-1.6800000000e+00,5.1426000000e-03,0.0000000000e+00,0.0000000000e+00
-1.6600000000e+00,5.0726000000e-03,0.0000000000e+00,0.0000000000e+00
-1.6400000000e+00,4.9978000000e-03,0.0000000000e+00,0.0000000000e+00
-1.6200000000e+00,4.9236000000e-03,0.0000000000e+00,0.0000000000e+00
-1.6000000000e+00,4.8530000000e-03,0.0000000000e+00,0.0000000000e+00
-1.5800000000e+00,4.7876000000e-03,0.0000000000e+00,0.0000000000e+00
-1.5600000000e+00,4.7110000000e-03,0.0000000000e+00,0.0000000000e+00
-1.5400000000e+00,4.6398000000e-03,0.0000000000e+00,0.0000000000e+00
-1.5200000000e+00,4.5636000000e-03,0.0000000000e+00,0.0000000000e+00
-1.5000000000e+00,4.4962000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4800000000e+00,4.4256000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4600000000e+00,4.3524000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4400000000e+00,4.2786000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4200000000e+00,4.2112000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4000000000e+00,4.1418000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3800000000e+00,4.0716000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3600000000e+00,3.9988000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3400000000e+00,3.9278000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3200000000e+00,3.8602000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3000000000e+00,3.7866000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2800000000e+00,3.7170000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2600000000e+00,3.6476000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2400000000e+00,3.5754000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2200000000e+00,3.5078000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2000000000e+00,3.4380000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1800000000e+00,3.3640000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1600000000e+00,3.2982000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1400000000e+00,3.2286000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1200000000e+00,3.1594000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1000000000e+00,3.0918000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0800000000e+00,3.0222000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0600000000e+00,2.9558000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0400000000e+00,2.8864000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0200000000e+00,2.8144000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0000000000e+00,2.7492000000e-03,0.0000000000e+00,0.0000000000e+00
-9.8000000000e-01,2.6814000000e-03,0.0000000000e+00,0.0000000000e+00
-9.6000000000e-01,2.6144000000e-03,0.0000000000e+00,0.0000000000e+00
-9.4000000000e-01,2.5440000000e-03,0.0000000000e+00,0.0000000000e+00
-9.2000000000e-01,2.4798000000e-03,0.0000000000e+00,0.0000000000e+00
-9.0000000000e-01,2.4144000000e-03,0.0000000000e+00,0.0000000000e+00
-8.8000000000e-01,2.3490000000e-03,0.0000000000e+00,0.0000000000e+00
-8.6000000000e-01,2.2806000000e-03,0.0000000000e+00,0.0000000000e+00
-8.4000000000e-01,2.2146000000e-03,0.0000000000e+00,0.0000000000e+00
-8.2000000000e-01,2.1516000000e-03,0.0000000000e+00,0.0000000000e+00
-8.0000000000e-01,2.0858000000e-03,0.0000000000e+00,0.0000000000e+00
-7.8000000000e-01,2.0200000000e-03,0.0000000000e+00,0.0000000000e+00
-7.6000000000e-01,1.9556000000e-03,0.0000000000e+00,0.0000000000e+00
-7.4000000000e-01,1.8912000000e-03,0.0000000000e+00,0.0000000000e+00
-7.2000000000e-01,1.8280000000e-03,0.0000000000e+00,0.0000000000e+00
-7.0000000000e-01,1.7650000000e-03,0.0000000000e+00,0.0000000000e+00
-6.8000000000e-01,1.6996000000e-03,0.0000000000e+00,0.0000000000e+00
-6.6000000000e-01,1.6404000000e-03,0.0000000000e+00,0.0000000000e+00
-6.4000000000e-01,1.5788000000e-03,0.0000000000e+00,0.0000000000e+00
-6.2000000000e-01,1.5180000000e-03,0.0000000000e+00,0.0000000000e+00
-6.0000000000e-01,1.4576000000e-03,0.0000000000e+00,0.0000000000e+00
-5.8000000000e-01,1.3954000000e-03,0.0000000000e+00,0.0000000000e+00
-5.6000000000e-01,1.3382000000e-03,0.0000000000e+00,0.0000000000e+00
-5.4000000000e-01,1.2790000000e-03,0.0000000000e+00,0.0000000000e+00
-5.2000000000e-01,1.2172000000e-03,0.0000000000e+00,0.0000000000e+00
-5.0000000000e-01,1.1598000000e-03,0.0000000000e+00,0.0000000000e+00
-4.8000000000e-01,1.1031600000e-03,0.0000000000e+00,0.0000000000e+00
-4.6000000000e-01,1.0481800000e-03,0.0000000000e+00,0.0000000000e+00
