# Saved on 2025-06-27T16:29:09.574569
# Name: Abir
# Sample_ID: Batch5_Sample7_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 3
#   Read_Voltage: 0.1
#   Pos_Voltage: 0.2
#   Neg_Voltage: -2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A)
0.0000000000e+00,2.8009000000e-08,0.0000000000e+00,0.0000000000e+00
-2.1000000000e-02,3.6986000000e-05,0.0000000000e+00,0.0000000000e+00
-4.2000000000e-02,7.5110000000e-05,0.0000000000e+00,0.0000000000e+00
-6.3000000000e-02,1.1366000000e-04,0.0000000000e+00,0.0000000000e+00
-8.4000000000e-02,1.5140000000e-04,0.0000000000e+00,0.0000000000e+00
-1.0500000000e-01,1.9020000000e-04,0.0000000000e+00,0.0000000000e+00
-1.2600000000e-01,2.3352000000e-04,0.0000000000e+00,0.0000000000e+00
-1.4700000000e-01,2.7530000000e-04,0.0000000000e+00,0.0000000000e+00
-1.6800000000e-01,3.1912000000e-04,0.0000000000e+00,0.0000000000e+00
-1.8900000000e-01,3.6468000000e-04,0.0000000000e+00,0.0000000000e+00
-2.1000000000e-01,4.1106000000e-04,0.0000000000e+00,0.0000000000e+00
-2.3100000000e-01,4.5784000000e-04,0.0000000000e+00,0.0000000000e+00
-2.5200000000e-01,5.0714000000e-04,0.0000000000e+00,0.0000000000e+00
-2.7300000000e-01,5.6014000000e-04,0.0000000000e+00,0.0000000000e+00
-2.9400000000e-01,6.1018000000e-04,0.0000000000e+00,0.0000000000e+00
-3.1500000000e-01,6.6158000000e-04,0.0000000000e+00,0.0000000000e+00
-3.3600000000e-01,7.1358000000e-04,0.0000000000e+00,0.0000000000e+00
-3.5700000000e-01,7.6876000000e-04,0.0000000000e+00,0.0000000000e+00
-3.7800000000e-01,8.2636000000e-04,0.0000000000e+00,0.0000000000e+00
-3.9900000000e-01,8.8134000000e-04,0.0000000000e+00,0.0000000000e+00
-4.2000000000e-01,9.3994000000e-04,0.0000000000e+00,0.0000000000e+00
-4.4100000000e-01,9.9770000000e-04,0.0000000000e+00,0.0000000000e+00
-4.6200000000e-01,1.0576000000e-03,0.0000000000e+00,0.0000000000e+00
-4.8300000000e-01,1.1164000000e-03,0.0000000000e+00,0.0000000000e+00
-5.0400000000e-01,1.1764000000e-03,0.0000000000e+00,0.0000000000e+00
-5.2500000000e-01,1.2376000000e-03,0.0000000000e+00,0.0000000000e+00
-5.4600000000e-01,1.2988000000e-03,0.0000000000e+00,0.0000000000e+00
-5.6700000000e-01,1.3604000000e-03,0.0000000000e+00,0.0000000000e+00
-5.8800000000e-01,1.4278000000e-03,0.0000000000e+00,0.0000000000e+00
-6.0900000000e-01,1.4896000000e-03,0.0000000000e+00,0.0000000000e+00
-6.3000000000e-01,1.5508000000e-03,0.0000000000e+00,0.0000000000e+00
-6.5100000000e-01,1.6170000000e-03,0.0000000000e+00,0.0000000000e+00
-6.7200000000e-01,1.6808000000e-03,0.0000000000e+00,0.0000000000e+00
-6.9300000000e-01,1.7470000000e-03,0.0000000000e+00,0.0000000000e+00
-7.1400000000e-01,1.8140000000e-03,0.0000000000e+00,0.0000000000e+00
-7.3500000000e-01,1.8796000000e-03,0.0000000000e+00,0.0000000000e+00
-7.5600000000e-01,1.9478000000e-03,0.0000000000e+00,0.0000000000e+00
-7.7700000000e-01,2.0134000000e-03,0.0000000000e+00,0.0000000000e+00
-7.9800000000e-01,2.0796000000e-03,0.0000000000e+00,0.0000000000e+00
-8.1900000000e-01,2.1510000000e-03,0.0000000000e+00,0.0000000000e+00
-8.4000000000e-01,2.2182000000e-03,0.0000000000e+00,0.0000000000e+00
-8.6100000000e-01,2.2864000000e-03,0.0000000000e+00,0.0000000000e+00
-8.8200000000e-01,2.3574000000e-03,0.0000000000e+00,0.0000000000e+00
-9.0300000000e-01,2.4250000000e-03,0.0000000000e+00,0.0000000000e+00
-9.2400000000e-01,2.4950000000e-03,0.0000000000e+00,0.0000000000e+00
-9.4500000000e-01,2.5658000000e-03,0.0000000000e+00,0.0000000000e+00
-9.6600000000e-01,2.6406000000e-03,0.0000000000e+00,0.0000000000e+00
-9.8700000000e-01,2.7062000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0080000000e+00,2.7784000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0290000000e+00,2.8466000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0500000000e+00,2.9186000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0710000000e+00,2.9918000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0920000000e+00,3.0620000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1130000000e+00,3.1362000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1340000000e+00,3.2084000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1550000000e+00,3.2754000000e-03,0.0000000000e+00,0.0000000000e+00
