# Saved on 2025-06-27T16:40:28.357667
# Name: Abir
# Sample_ID: Batch5_Sample7_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 3
#   Read_Voltage: 0.1
#   Pos_Voltage: 0.1
#   Neg_Voltage: -1.2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A)
0.0000000000e+00,9.8400000000e-09,0.0000000000e+00,0.0000000000e+00
-1.3000000000e-02,3.7738000000e-05,0.0000000000e+00,0.0000000000e+00
-2.6000000000e-02,7.2920000000e-05,0.0000000000e+00,0.0000000000e+00
-3.9000000000e-02,1.0958000000e-04,0.0000000000e+00,0.0000000000e+00
-5.2000000000e-02,1.4430000000e-04,0.0000000000e+00,0.0000000000e+00
-6.5000000000e-02,1.8232000000e-04,0.0000000000e+00,0.0000000000e+00
-7.8000000000e-02,2.2042000000e-04,0.0000000000e+00,0.0000000000e+00
-9.1000000000e-02,2.5474000000e-04,0.0000000000e+00,0.0000000000e+00
-1.0400000000e-01,2.9170000000e-04,0.0000000000e+00,0.0000000000e+00
-1.1700000000e-01,3.2854000000e-04,0.0000000000e+00,0.0000000000e+00
-1.3000000000e-01,3.6462000000e-04,0.0000000000e+00,0.0000000000e+00
-1.4300000000e-01,4.0318000000e-04,0.0000000000e+00,0.0000000000e+00
-1.5600000000e-01,4.4124000000e-04,0.0000000000e+00,0.0000000000e+00
-1.6900000000e-01,4.7786000000e-04,0.0000000000e+00,0.0000000000e+00
-1.8200000000e-01,5.1238000000e-04,0.0000000000e+00,0.0000000000e+00
-1.9500000000e-01,5.5292000000e-04,0.0000000000e+00,0.0000000000e+00
-2.0800000000e-01,5.9108000000e-04,0.0000000000e+00,0.0000000000e+00
-2.2100000000e-01,6.3108000000e-04,0.0000000000e+00,0.0000000000e+00
-2.3400000000e-01,6.6878000000e-04,0.0000000000e+00,0.0000000000e+00
-2.4700000000e-01,7.0670000000e-04,0.0000000000e+00,0.0000000000e+00
-2.6000000000e-01,7.4712000000e-04,0.0000000000e+00,0.0000000000e+00
-2.7300000000e-01,7.8458000000e-04,0.0000000000e+00,0.0000000000e+00
-2.8600000000e-01,8.2354000000e-04,0.0000000000e+00,0.0000000000e+00
-2.9900000000e-01,8.6606000000e-04,0.0000000000e+00,0.0000000000e+00
-3.1200000000e-01,9.0342000000e-04,0.0000000000e+00,0.0000000000e+00
-3.2500000000e-01,9.4210000000e-04,0.0000000000e+00,0.0000000000e+00
-3.3800000000e-01,9.8212000000e-04,0.0000000000e+00,0.0000000000e+00
-3.5100000000e-01,1.0228000000e-03,0.0000000000e+00,0.0000000000e+00
-3.6400000000e-01,1.0636000000e-03,0.0000000000e+00,0.0000000000e+00
-3.7700000000e-01,1.0998000000e-03,0.0000000000e+00,0.0000000000e+00
-3.9000000000e-01,1.1422000000e-03,0.0000000000e+00,0.0000000000e+00
-4.0300000000e-01,1.1842000000e-03,0.0000000000e+00,0.0000000000e+00
-4.1600000000e-01,1.2242000000e-03,0.0000000000e+00,0.0000000000e+00
-4.2900000000e-01,1.2666000000e-03,0.0000000000e+00,0.0000000000e+00
-4.4200000000e-01,1.3050000000e-03,0.0000000000e+00,0.0000000000e+00
-4.5500000000e-01,1.3446000000e-03,0.0000000000e+00,0.0000000000e+00
-4.6800000000e-01,1.3862000000e-03,0.0000000000e+00,0.0000000000e+00
-4.8100000000e-01,1.4292000000e-03,0.0000000000e+00,0.0000000000e+00
-4.9400000000e-01,1.4704000000e-03,0.0000000000e+00,0.0000000000e+00
-5.0700000000e-01,1.5120000000e-03,0.0000000000e+00,0.0000000000e+00
-5.2000000000e-01,1.5512000000e-03,0.0000000000e+00,0.0000000000e+00
-5.3300000000e-01,1.5934000000e-03,0.0000000000e+00,0.0000000000e+00
-5.4600000000e-01,1.6348000000e-03,0.0000000000e+00,0.0000000000e+00
-5.5900000000e-01,1.6782000000e-03,0.0000000000e+00,0.0000000000e+00
-5.7200000000e-01,1.7196000000e-03,0.0000000000e+00,0.0000000000e+00
-5.8500000000e-01,1.7610000000e-03,0.0000000000e+00,0.0000000000e+00
-5.9800000000e-01,1.8014000000e-03,0.0000000000e+00,0.0000000000e+00
-6.1100000000e-01,1.8408000000e-03,0.0000000000e+00,0.0000000000e+00
-6.2400000000e-01,1.8866000000e-03,0.0000000000e+00,0.0000000000e+00
-6.3700000000e-01,1.9286000000e-03,0.0000000000e+00,0.0000000000e+00
-6.5000000000e-01,1.9730000000e-03,0.0000000000e+00,0.0000000000e+00
-6.6300000000e-01,2.0140000000e-03,0.0000000000e+00,0.0000000000e+00
-6.7600000000e-01,2.0570000000e-03,0.0000000000e+00,0.0000000000e+00
-6.8900000000e-01,2.1008000000e-03,0.0000000000e+00,0.0000000000e+00
-7.0200000000e-01,2.1416000000e-03,0.0000000000e+00,0.0000000000e+00
-7.1500000000e-01,2.1846000000e-03,0.0000000000e+00,0.0000000000e+00
-7.2800000000e-01,2.2296000000e-03,0.0000000000e+00,0.0000000000e+00
-7.4100000000e-01,2.2702000000e-03,0.0000000000e+00,0.0000000000e+00
-7.5400000000e-01,2.3138000000e-03,0.0000000000e+00,0.0000000000e+00
