# Saved on 2025-06-27T16:47:14.816487
# Name: Abir
# Sample_ID: Batch5_Sample7_F5_TPTE34
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 3
#   Read_Voltage: 0.5
#   Pos_Voltage: 0.1
#   Neg_Voltage: -1.2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A)
0.0000000000e+00,1.0265000000e-06,0.0000000000e+00,0.0000000000e+00
-1.2000000000e-02,3.2766000000e-05,0.0000000000e+00,0.0000000000e+00
-2.4000000000e-02,6.8046000000e-05,0.0000000000e+00,0.0000000000e+00
-3.6000000000e-02,1.0190000000e-04,0.0000000000e+00,0.0000000000e+00
-4.8000000000e-02,1.3632000000e-04,0.0000000000e+00,0.0000000000e+00
-6.0000000000e-02,1.6942000000e-04,0.0000000000e+00,0.0000000000e+00
-7.2000000000e-02,2.0322000000e-04,0.0000000000e+00,0.0000000000e+00
-8.4000000000e-02,2.3778000000e-04,0.0000000000e+00,0.0000000000e+00
-9.6000000000e-02,2.7572000000e-04,0.0000000000e+00,0.0000000000e+00
-1.0800000000e-01,3.0716000000e-04,0.0000000000e+00,0.0000000000e+00
-1.2000000000e-01,3.4132000000e-04,0.0000000000e+00,0.0000000000e+00
-1.3200000000e-01,3.7386000000e-04,0.0000000000e+00,0.0000000000e+00
-1.4400000000e-01,4.0958000000e-04,0.0000000000e+00,0.0000000000e+00
-1.5600000000e-01,4.4546000000e-04,0.0000000000e+00,0.0000000000e+00
-1.6800000000e-01,4.7960000000e-04,0.0000000000e+00,0.0000000000e+00
-1.8000000000e-01,5.1650000000e-04,0.0000000000e+00,0.0000000000e+00
-1.9200000000e-01,5.4988000000e-04,0.0000000000e+00,0.0000000000e+00
-2.0400000000e-01,5.8342000000e-04,0.0000000000e+00,0.0000000000e+00
-2.1600000000e-01,6.2250000000e-04,0.0000000000e+00,0.0000000000e+00
-2.2800000000e-01,6.5748000000e-04,0.0000000000e+00,0.0000000000e+00
-2.4000000000e-01,6.9350000000e-04,0.0000000000e+00,0.0000000000e+00
-2.5200000000e-01,7.3006000000e-04,0.0000000000e+00,0.0000000000e+00
-2.6400000000e-01,7.6566000000e-04,0.0000000000e+00,0.0000000000e+00
-2.7600000000e-01,8.0144000000e-04,0.0000000000e+00,0.0000000000e+00
-2.8800000000e-01,8.3970000000e-04,0.0000000000e+00,0.0000000000e+00
-3.0000000000e-01,8.7868000000e-04,0.0000000000e+00,0.0000000000e+00
-3.1200000000e-01,9.1216000000e-04,0.0000000000e+00,0.0000000000e+00
