# Saved on 2025-06-27T16:44:00.501376
# Name: Abir
# Sample_ID: Batch5_Sample7_F5_TPTE34
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 3
#   Read_Voltage: 0.1
#   Pos_Voltage: 0.5
#   Neg_Voltage: -1.2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.001
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A)
0.0000000000e+00,1.3678000000e-07,0.0000000000e+00,0.0000000000e+00
-1.2000000000e-02,3.5542000000e-05,0.0000000000e+00,0.0000000000e+00
-2.4000000000e-02,6.8560000000e-05,0.0000000000e+00,0.0000000000e+00
-3.6000000000e-02,1.0044000000e-04,0.0000000000e+00,0.0000000000e+00
-4.8000000000e-02,1.3278000000e-04,0.0000000000e+00,0.0000000000e+00
-6.0000000000e-02,1.6724000000e-04,0.0000000000e+00,0.0000000000e+00
-7.2000000000e-02,2.0186000000e-04,0.0000000000e+00,0.0000000000e+00
-8.4000000000e-02,2.3448000000e-04,0.0000000000e+00,0.0000000000e+00
-9.6000000000e-02,2.6998000000e-04,0.0000000000e+00,0.0000000000e+00
-1.0800000000e-01,3.0362000000e-04,0.0000000000e+00,0.0000000000e+00
-1.2000000000e-01,3.3488000000e-04,0.0000000000e+00,0.0000000000e+00
-1.3200000000e-01,3.6828000000e-04,0.0000000000e+00,0.0000000000e+00
-1.4400000000e-01,4.0528000000e-04,0.0000000000e+00,0.0000000000e+00
-1.5600000000e-01,4.3962000000e-04,0.0000000000e+00,0.0000000000e+00
-1.6800000000e-01,4.7648000000e-04,0.0000000000e+00,0.0000000000e+00
-1.8000000000e-01,5.0978000000e-04,0.0000000000e+00,0.0000000000e+00
-1.9200000000e-01,5.4418000000e-04,0.0000000000e+00,0.0000000000e+00
-2.0400000000e-01,5.8038000000e-04,0.0000000000e+00,0.0000000000e+00
-2.1600000000e-01,6.1546000000e-04,0.0000000000e+00,0.0000000000e+00
-2.2800000000e-01,6.4984000000e-04,0.0000000000e+00,0.0000000000e+00
-2.4000000000e-01,6.8564000000e-04,0.0000000000e+00,0.0000000000e+00
-2.5200000000e-01,7.2510000000e-04,0.0000000000e+00,0.0000000000e+00
-2.6400000000e-01,7.5850000000e-04,0.0000000000e+00,0.0000000000e+00
-2.7600000000e-01,7.9344000000e-04,0.0000000000e+00,0.0000000000e+00
-2.8800000000e-01,8.2834000000e-04,0.0000000000e+00,0.0000000000e+00
-3.0000000000e-01,8.6538000000e-04,0.0000000000e+00,0.0000000000e+00
-3.1200000000e-01,9.0104000000e-04,0.0000000000e+00,0.0000000000e+00
-3.2400000000e-01,9.3740000000e-04,0.0000000000e+00,0.0000000000e+00
-3.3600000000e-01,9.7542000000e-04,0.0000000000e+00,0.0000000000e+00
-3.4800000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-3.6000000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-3.7200000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-3.8400000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-3.9600000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-4.0800000000e-01,1.0000000000e-03,0.0000000000e+00,0.0000000000e+00
-4.2000000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-4.3200000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-4.4400000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-4.5600000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-4.6800000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-4.8000000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-4.9200000000e-01,1.0000000000e-03,0.0000000000e+00,0.0000000000e+00
-5.0400000000e-01,1.0000000000e-03,0.0000000000e+00,0.0000000000e+00
-5.1600000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-5.2800000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-5.4000000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-5.5200000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-5.6400000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-5.7600000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-5.8800000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-6.0000000000e-01,1.0000000000e-03,0.0000000000e+00,0.0000000000e+00
-6.1200000000e-01,1.0000000000e-03,0.0000000000e+00,0.0000000000e+00
-6.2400000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-6.3600000000e-01,1.0000000000e-03,0.0000000000e+00,0.0000000000e+00
-6.4800000000e-01,1.0000000000e-03,0.0000000000e+00,0.0000000000e+00
-6.6000000000e-01,1.0000000000e-03,0.0000000000e+00,0.0000000000e+00
-6.7200000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-6.8400000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-6.9600000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-7.0800000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-7.2000000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-7.3200000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-7.4400000000e-01,1.0000000000e-03,0.0000000000e+00,0.0000000000e+00
-7.5600000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-7.6800000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-7.8000000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-7.9200000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-8.0400000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-8.1600000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-8.2800000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-8.4000000000e-01,1.0000000000e-03,0.0000000000e+00,0.0000000000e+00
-8.5200000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-8.6400000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-8.7600000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-8.8800000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-9.0000000000e-01,1.0000000000e-03,0.0000000000e+00,0.0000000000e+00
-9.1200000000e-01,1.0000000000e-03,0.0000000000e+00,0.0000000000e+00
-9.2400000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-9.3600000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-9.4800000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-9.6000000000e-01,1.0000000000e-03,0.0000000000e+00,0.0000000000e+00
-9.7200000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-9.8400000000e-01,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-9.9600000000e-01,1.0000000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0080000000e+00,1.0000000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0200000000e+00,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
-1.0320000000e+00,1.0000200000e-03,0.0000000000e+00,0.0000000000e+00
