# Saved on 2025-06-27T16:47:02.712979
# Name: Abir
# Sample_ID: Batch5_Sample7_F5_TPTE34
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 3
#   Read_Voltage: 0.2
#   Pos_Voltage: 0.1
#   Neg_Voltage: -1.2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A)
0.0000000000e+00,9.7600000000e-09,0.0000000000e+00,0.0000000000e+00
-1.3000000000e-02,3.6018000000e-05,0.0000000000e+00,0.0000000000e+00
-2.6000000000e-02,7.3464000000e-05,0.0000000000e+00,0.0000000000e+00
-3.9000000000e-02,1.1030000000e-04,0.0000000000e+00,0.0000000000e+00
-5.2000000000e-02,1.4378000000e-04,0.0000000000e+00,0.0000000000e+00
-6.5000000000e-02,1.8248000000e-04,0.0000000000e+00,0.0000000000e+00
-7.8000000000e-02,2.1998000000e-04,0.0000000000e+00,0.0000000000e+00
-9.1000000000e-02,2.5904000000e-04,0.0000000000e+00,0.0000000000e+00
-1.0400000000e-01,2.9514000000e-04,0.0000000000e+00,0.0000000000e+00
-1.1700000000e-01,3.3184000000e-04,0.0000000000e+00,0.0000000000e+00
-1.3000000000e-01,3.7058000000e-04,0.0000000000e+00,0.0000000000e+00
-1.4300000000e-01,4.0642000000e-04,0.0000000000e+00,0.0000000000e+00
-1.5600000000e-01,4.4472000000e-04,0.0000000000e+00,0.0000000000e+00
-1.6900000000e-01,4.8560000000e-04,0.0000000000e+00,0.0000000000e+00
-1.8200000000e-01,5.2098000000e-04,0.0000000000e+00,0.0000000000e+00
-1.9500000000e-01,5.5840000000e-04,0.0000000000e+00,0.0000000000e+00
-2.0800000000e-01,5.9744000000e-04,0.0000000000e+00,0.0000000000e+00
-2.2100000000e-01,6.3448000000e-04,0.0000000000e+00,0.0000000000e+00
-2.3400000000e-01,6.7528000000e-04,0.0000000000e+00,0.0000000000e+00
-2.4700000000e-01,7.1490000000e-04,0.0000000000e+00,0.0000000000e+00
-2.6000000000e-01,7.5380000000e-04,0.0000000000e+00,0.0000000000e+00
-2.7300000000e-01,7.9100000000e-04,0.0000000000e+00,0.0000000000e+00
-2.8600000000e-01,8.3116000000e-04,0.0000000000e+00,0.0000000000e+00
-2.9900000000e-01,8.7178000000e-04,0.0000000000e+00,0.0000000000e+00
-3.1200000000e-01,9.1230000000e-04,0.0000000000e+00,0.0000000000e+00
-3.2500000000e-01,9.5130000000e-04,0.0000000000e+00,0.0000000000e+00
-3.3800000000e-01,9.9022000000e-04,0.0000000000e+00,0.0000000000e+00
-3.5100000000e-01,1.0312000000e-03,0.0000000000e+00,0.0000000000e+00
-3.6400000000e-01,1.0734000000e-03,0.0000000000e+00,0.0000000000e+00
-3.7700000000e-01,1.1148000000e-03,0.0000000000e+00,0.0000000000e+00
