# Saved on 2025-06-27T16:48:20.379460
# Name: Abir
# Sample_ID: Batch5_Sample7_F5_TPTE34
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 3
#   Read_Voltage: 0.1
#   Pos_Voltage: 0.8
#   Neg_Voltage: -1.2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A)
0.0000000000e+00,1.3312000000e-07,0.0000000000e+00,0.0000000000e+00
-1.2000000000e-02,3.5684000000e-05,0.0000000000e+00,0.0000000000e+00
-2.4000000000e-02,6.9010000000e-05,0.0000000000e+00,0.0000000000e+00
-3.6000000000e-02,1.0162000000e-04,0.0000000000e+00,0.0000000000e+00
-4.8000000000e-02,1.3414000000e-04,0.0000000000e+00,0.0000000000e+00
-6.0000000000e-02,1.6922000000e-04,0.0000000000e+00,0.0000000000e+00
-7.2000000000e-02,2.0378000000e-04,0.0000000000e+00,0.0000000000e+00
-8.4000000000e-02,2.3824000000e-04,0.0000000000e+00,0.0000000000e+00
-9.6000000000e-02,2.6952000000e-04,0.0000000000e+00,0.0000000000e+00
-1.0800000000e-01,3.0464000000e-04,0.0000000000e+00,0.0000000000e+00
-1.2000000000e-01,3.4020000000e-04,0.0000000000e+00,0.0000000000e+00
-1.3200000000e-01,3.7656000000e-04,0.0000000000e+00,0.0000000000e+00
-1.4400000000e-01,4.1032000000e-04,0.0000000000e+00,0.0000000000e+00
-1.5600000000e-01,4.4446000000e-04,0.0000000000e+00,0.0000000000e+00
-1.6800000000e-01,4.8050000000e-04,0.0000000000e+00,0.0000000000e+00
-1.8000000000e-01,5.1468000000e-04,0.0000000000e+00,0.0000000000e+00
-1.9200000000e-01,5.4960000000e-04,0.0000000000e+00,0.0000000000e+00
-2.0400000000e-01,5.8874000000e-04,0.0000000000e+00,0.0000000000e+00
-2.1600000000e-01,6.2282000000e-04,0.0000000000e+00,0.0000000000e+00
-2.2800000000e-01,6.5758000000e-04,0.0000000000e+00,0.0000000000e+00
-2.4000000000e-01,6.9358000000e-04,0.0000000000e+00,0.0000000000e+00
-2.5200000000e-01,7.2846000000e-04,0.0000000000e+00,0.0000000000e+00
-2.6400000000e-01,7.6578000000e-04,0.0000000000e+00,0.0000000000e+00
-2.7600000000e-01,8.0270000000e-04,0.0000000000e+00,0.0000000000e+00
-2.8800000000e-01,8.3982000000e-04,0.0000000000e+00,0.0000000000e+00
-3.0000000000e-01,8.7218000000e-04,0.0000000000e+00,0.0000000000e+00
-3.1200000000e-01,9.1046000000e-04,0.0000000000e+00,0.0000000000e+00
-3.2400000000e-01,9.4886000000e-04,0.0000000000e+00,0.0000000000e+00
-3.3600000000e-01,9.8694000000e-04,0.0000000000e+00,0.0000000000e+00
-3.4800000000e-01,1.0232000000e-03,0.0000000000e+00,0.0000000000e+00
-3.6000000000e-01,1.0598000000e-03,0.0000000000e+00,0.0000000000e+00
-3.7200000000e-01,1.1006000000e-03,0.0000000000e+00,0.0000000000e+00
-3.8400000000e-01,1.1386000000e-03,0.0000000000e+00,0.0000000000e+00
-3.9600000000e-01,1.1750000000e-03,0.0000000000e+00,0.0000000000e+00
-4.0800000000e-01,1.2104000000e-03,0.0000000000e+00,0.0000000000e+00
-4.2000000000e-01,1.2488000000e-03,0.0000000000e+00,0.0000000000e+00
-4.3200000000e-01,1.2864000000e-03,0.0000000000e+00,0.0000000000e+00
-4.4400000000e-01,1.3236000000e-03,0.0000000000e+00,0.0000000000e+00
-4.5600000000e-01,1.3620000000e-03,0.0000000000e+00,0.0000000000e+00
-4.6800000000e-01,1.4026000000e-03,0.0000000000e+00,0.0000000000e+00
-4.8000000000e-01,1.4380000000e-03,0.0000000000e+00,0.0000000000e+00
-4.9200000000e-01,1.4728000000e-03,0.0000000000e+00,0.0000000000e+00
-5.0400000000e-01,1.5144000000e-03,0.0000000000e+00,0.0000000000e+00
-5.1600000000e-01,1.5542000000e-03,0.0000000000e+00,0.0000000000e+00
-5.2800000000e-01,1.5948000000e-03,0.0000000000e+00,0.0000000000e+00
-5.4000000000e-01,1.6320000000e-03,0.0000000000e+00,0.0000000000e+00
-5.5200000000e-01,1.6706000000e-03,0.0000000000e+00,0.0000000000e+00
-5.6400000000e-01,1.7100000000e-03,0.0000000000e+00,0.0000000000e+00
-5.7600000000e-01,1.7476000000e-03,0.0000000000e+00,0.0000000000e+00
-5.8800000000e-01,1.7884000000e-03,0.0000000000e+00,0.0000000000e+00
-6.0000000000e-01,1.8302000000e-03,0.0000000000e+00,0.0000000000e+00
-6.1200000000e-01,1.8666000000e-03,0.0000000000e+00,0.0000000000e+00
-6.2400000000e-01,1.9064000000e-03,0.0000000000e+00,0.0000000000e+00
-6.3600000000e-01,1.9444000000e-03,0.0000000000e+00,0.0000000000e+00
-6.4800000000e-01,1.9832000000e-03,0.0000000000e+00,0.0000000000e+00
-6.6000000000e-01,2.0244000000e-03,0.0000000000e+00,0.0000000000e+00
-6.7200000000e-01,2.0640000000e-03,0.0000000000e+00,0.0000000000e+00
-6.8400000000e-01,2.1034000000e-03,0.0000000000e+00,0.0000000000e+00
-6.9600000000e-01,2.1400000000e-03,0.0000000000e+00,0.0000000000e+00
-7.0800000000e-01,2.1832000000e-03,0.0000000000e+00,0.0000000000e+00
-7.2000000000e-01,2.2254000000e-03,0.0000000000e+00,0.0000000000e+00
-7.3200000000e-01,2.2658000000e-03,0.0000000000e+00,0.0000000000e+00
-7.4400000000e-01,2.3044000000e-03,0.0000000000e+00,0.0000000000e+00
-7.5600000000e-01,2.3436000000e-03,0.0000000000e+00,0.0000000000e+00
-7.6800000000e-01,2.3864000000e-03,0.0000000000e+00,0.0000000000e+00
-7.8000000000e-01,2.4254000000e-03,0.0000000000e+00,0.0000000000e+00
-7.9200000000e-01,2.4652000000e-03,0.0000000000e+00,0.0000000000e+00
-8.0400000000e-01,2.5090000000e-03,0.0000000000e+00,0.0000000000e+00
-8.1600000000e-01,2.5476000000e-03,0.0000000000e+00,0.0000000000e+00
-8.2800000000e-01,2.5866000000e-03,0.0000000000e+00,0.0000000000e+00
-8.4000000000e-01,2.6288000000e-03,0.0000000000e+00,0.0000000000e+00
-8.5200000000e-01,2.6682000000e-03,0.0000000000e+00,0.0000000000e+00
-8.6400000000e-01,2.7100000000e-03,0.0000000000e+00,0.0000000000e+00
-8.7600000000e-01,2.7508000000e-03,0.0000000000e+00,0.0000000000e+00
-8.8800000000e-01,2.7916000000e-03,0.0000000000e+00,0.0000000000e+00
-9.0000000000e-01,2.8320000000e-03,0.0000000000e+00,0.0000000000e+00
-9.1200000000e-01,2.8700000000e-03,0.0000000000e+00,0.0000000000e+00
-9.2400000000e-01,2.9124000000e-03,0.0000000000e+00,0.0000000000e+00
-9.3600000000e-01,2.9548000000e-03,0.0000000000e+00,0.0000000000e+00
-9.4800000000e-01,2.9964000000e-03,0.0000000000e+00,0.0000000000e+00
-9.6000000000e-01,3.0376000000e-03,0.0000000000e+00,0.0000000000e+00
-9.7200000000e-01,3.0792000000e-03,0.0000000000e+00,0.0000000000e+00
-9.8400000000e-01,3.1200000000e-03,0.0000000000e+00,0.0000000000e+00
-9.9600000000e-01,3.1588000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0080000000e+00,3.2020000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0200000000e+00,3.2478000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0320000000e+00,3.2840000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0440000000e+00,3.3270000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0560000000e+00,3.3666000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0680000000e+00,3.4092000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0800000000e+00,3.4506000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0920000000e+00,3.4930000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1040000000e+00,3.5340000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1160000000e+00,3.5762000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1280000000e+00,3.6162000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1400000000e+00,3.6608000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1520000000e+00,3.7028000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1640000000e+00,3.7438000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1760000000e+00,3.7864000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1880000000e+00,3.8262000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2000000000e+00,3.8684000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2000000000e+00,3.8648000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1880000000e+00,3.8240000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1760000000e+00,3.7832000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1640000000e+00,3.7426000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1520000000e+00,3.7020000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1400000000e+00,3.6592000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1280000000e+00,3.6180000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1160000000e+00,3.5752000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1040000000e+00,3.5326000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0920000000e+00,3.4952000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0800000000e+00,3.4504000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0680000000e+00,3.4078000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0560000000e+00,3.3672000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0440000000e+00,3.3234000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0320000000e+00,3.2838000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0200000000e+00,3.2408000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0080000000e+00,3.1988000000e-03,0.0000000000e+00,0.0000000000e+00
-9.9600000000e-01,3.1556000000e-03,0.0000000000e+00,0.0000000000e+00
-9.8400000000e-01,3.1142000000e-03,0.0000000000e+00,0.0000000000e+00
-9.7200000000e-01,3.0724000000e-03,0.0000000000e+00,0.0000000000e+00
-9.6000000000e-01,3.0352000000e-03,0.0000000000e+00,0.0000000000e+00
