# Saved on 2025-07-11T17:36:12.155704
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE07
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0005
#   max_gtarget: 0.0008
#   num_level: 4
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_500.00 uS,Conductance_Target_600.00 uS,Conductance_Target_700.00 uS,Conductance_Target_800.00 uS
1.4400000000e-04,4.8716781748e-04,5.9693611547e-04,6.8403227488e-04,8.0622972746e-04
1.1440000000e-03,4.8595396947e-04,5.9409059759e-04,6.8527813710e-04,8.0912526755e-04
2.1440000000e-03,4.8668727686e-04,5.9078414779e-04,6.8425972131e-04,8.0310055637e-04
3.1440000000e-03,4.8701818741e-04,5.9378908190e-04,6.8405788625e-04,7.9947458289e-04
4.1440000000e-03,4.8299891205e-04,5.9466361563e-04,6.8440989708e-04,7.9998790170e-04
5.1440000000e-03,4.8191861424e-04,5.9426543885e-04,6.8632667535e-04,8.0372090451e-04
6.1440000000e-03,4.8219510063e-04,5.9551453887e-04,6.8312489020e-04,8.0038116721e-04
7.1440000000e-03,4.9258374929e-04,5.9518672060e-04,6.8698711402e-04,7.9371413449e-04
8.1440000000e-03,4.9309626775e-04,5.9233094362e-04,6.8828274379e-04,7.9844743595e-04
9.1440000000e-03,4.8601337767e-04,5.9263795265e-04,6.7702749220e-04,7.9221317719e-04
1.0144000000e-02,4.8159057769e-04,5.9655405494e-04,6.7824446887e-04,7.9847013694e-04
1.1144000000e-02,4.8188547225e-04,5.9611938923e-04,6.9126719609e-04,7.9923825979e-04
1.2144000000e-02,4.8114303354e-04,5.9627254814e-04,6.9733236160e-04,8.0167141277e-04
1.3144000000e-02,4.8304591473e-04,5.9613368649e-04,6.9873341999e-04,7.9257930338e-04
1.4144000000e-02,4.8249476094e-04,5.9528651036e-04,6.9881614763e-04,7.8799399489e-04
1.5144000000e-02,4.8217232688e-04,5.9665828303e-04,6.9792236900e-04,7.8504221165e-04
1.6144000000e-02,4.8972982768e-04,5.9555135522e-04,6.9452435127e-04,7.8482007666e-04
1.7144000000e-02,4.8883837735e-04,5.9593017795e-04,6.9447240094e-04,7.9821111285e-04
1.8144000000e-02,4.8216013965e-04,5.9817488363e-04,6.8660614488e-04,8.0023470218e-04
1.9144000000e-02,4.8323479859e-04,5.9846872318e-04,6.8522364018e-04,8.0088982941e-04
2.0144000000e-02,4.8309317208e-04,5.9521207731e-04,6.8519671913e-04,7.9620447650e-04
2.1144000000e-02,4.8338923079e-04,5.9484471421e-04,6.7990054958e-04,8.0016892753e-04
2.2144000000e-02,4.8113586672e-04,5.9583391703e-04,6.8572720920e-04,8.0122394138e-04
2.3144000000e-02,4.7980131058e-04,5.9234171204e-04,6.8786328484e-04,8.0214464106e-04
2.4144000000e-02,4.8210269597e-04,5.9520349168e-04,6.8791458034e-04,7.9947865743e-04
2.5144000000e-02,4.8388854339e-04,5.9205125581e-04,6.8821784225e-04,7.9724290117e-04
2.6144000000e-02,4.8487610911e-04,5.9551304730e-04,6.8637949880e-04,7.9137054854e-04
2.7144000000e-02,4.8697191232e-04,5.9055822931e-04,6.8044239015e-04,7.8419252532e-04
2.8144000000e-02,4.8277350288e-04,5.9701153077e-04,6.8729583290e-04,8.0013873230e-04
2.9144000000e-02,4.8102752771e-04,5.9456480813e-04,6.8016364821e-04,7.9972240201e-04
3.0144000000e-02,4.8992995289e-04,5.9529742430e-04,6.8394707341e-04,8.0264762801e-04
3.1144000000e-02,4.8774305469e-04,5.9362373577e-04,6.8440589530e-04,7.9893150541e-04
3.2144000000e-02,4.8513633374e-04,5.9508700360e-04,6.8715205998e-04,8.0410616647e-04
3.3144000000e-02,4.8695568694e-04,5.9314737882e-04,6.8668770837e-04,7.8548015154e-04
3.4144000000e-02,4.8462610721e-04,5.9546480770e-04,6.8802844908e-04,7.9979879956e-04
3.5144000000e-02,4.8371530283e-04,5.9406658693e-04,6.9678222644e-04,7.9358964285e-04
3.6144000000e-02,4.8618494475e-04,5.9592275647e-04,6.9197376433e-04,8.0635567429e-04
3.7144000000e-02,4.8355275794e-04,5.9557609347e-04,6.9183028245e-04,7.9955963884e-04
3.8144000000e-02,4.8086320021e-04,5.9567813878e-04,6.8973960879e-04,7.8643315646e-04
3.9144000000e-02,4.8288988182e-04,5.9609890741e-04,6.9078603701e-04,8.0252240878e-04
4.0144000000e-02,4.8345256801e-04,5.9828951635e-04,6.9918802183e-04,7.9856574303e-04
4.1144000000e-02,4.8482932471e-04,5.9392132243e-04,6.9793408329e-04,8.0633617472e-04
4.2144000000e-02,4.9188591220e-04,5.9789457737e-04,6.9886962592e-04,7.9196928709e-04
4.3144000000e-02,4.8840589443e-04,5.9414956922e-04,6.9977839303e-04,8.0602447269e-04
4.4144000000e-02,4.9080026656e-04,5.9847523517e-04,6.9506240834e-04,8.0079742474e-04
4.5144000000e-02,4.8864414566e-04,5.9536359913e-04,6.9705078204e-04,7.9998186266e-04
4.6144000000e-02,4.8896214139e-04,5.9450114350e-04,6.9924550189e-04,8.0007470387e-04
4.7144000000e-02,4.8484715080e-04,5.9535563196e-04,6.9693611294e-04,8.0489029642e-04
4.8144000000e-02,4.8651894758e-04,5.9445548686e-04,6.9663947215e-04,7.8538600064e-04
4.9144000000e-02,4.8316975153e-04,5.9760717704e-04,6.9423615059e-04,8.0041085312e-04
5.0144000000e-02,4.8263980716e-04,5.9310492361e-04,6.9698333391e-04,7.9910372733e-04
5.1144000000e-02,4.8361485824e-04,5.9334946855e-04,6.9087764132e-04,8.0285521108e-04
5.2144000000e-02,4.8335361498e-04,5.9382375184e-04,6.9232373789e-04,7.9757606727e-04
5.3144000000e-02,4.8135047109e-04,5.9257385146e-04,6.9674155384e-04,8.0024852650e-04
5.4144000000e-02,4.8311449063e-04,5.9448364482e-04,6.9661982707e-04,8.0826255726e-04
5.5144000000e-02,4.8140111176e-04,5.9244855947e-04,6.9085035648e-04,7.9649216786e-04
5.6144000000e-02,4.8292153224e-04,5.9233228967e-04,6.9101704867e-04,7.9235753219e-04
5.7144000000e-02,4.8096499086e-04,5.9079669882e-04,6.9538647949e-04,7.9784898844e-04
5.8144000000e-02,4.8806472478e-04,5.9172649344e-04,6.9784298830e-04,7.9851670307e-04
5.9144000000e-02,4.8570356739e-04,5.9056379541e-04,6.9600042480e-04,7.8962271800e-04
6.0144000000e-02,4.8486941523e-04,5.9112502640e-04,7.0078116551e-04,7.9018449469e-04
6.1144000000e-02,4.8352310841e-04,5.9187757870e-04,7.0895614044e-04,7.9002675193e-04
6.2144000000e-02,4.8384667025e-04,5.8936828282e-04,7.0729875006e-04,7.9258541518e-04
6.3144000000e-02,4.8574347602e-04,5.9200512624e-04,7.1072739956e-04,7.9038953118e-04
6.4144000000e-02,4.8760150094e-04,5.9104400862e-04,7.1209164162e-04,8.0630874436e-04
6.5144000000e-02,4.8428406444e-04,5.9444224462e-04,7.1161353844e-04,7.9914185335e-04
6.6144000000e-02,4.8473375500e-04,5.9872669226e-04,7.0559952292e-04,8.0223799159e-04
