# Saved on 2025-07-11T17:36:12.187706
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE07
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0005
#   max_gtarget: 0.0008
#   num_level: 4
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_500.00 uS,Conductance_Target_600.00 uS,Conductance_Target_700.00 uS,Conductance_Target_800.00 uS
1.4400000000e-04,4.8583435273e-04,5.8602308854e-04,7.1072237915e-04,8.0546997197e-04
1.0001440000e+00,4.9476879212e-04,5.7852659666e-04,6.9523877755e-04,8.0935074948e-04
2.0001440000e+00,4.8637193686e-04,5.7889272284e-04,6.9868183346e-04,8.0825346231e-04
3.0001440000e+00,4.9370995839e-04,5.8166187955e-04,6.9644804171e-04,7.8311226389e-04
4.0001440000e+00,4.9042264436e-04,5.7826207922e-04,6.7629793193e-04,7.9691628343e-04
5.0001440000e+00,4.8921679991e-04,5.7946839661e-04,6.6612410592e-04,7.8890203440e-04
6.0001440000e+00,4.8947473260e-04,5.7949120674e-04,6.8147885031e-04,7.9732300946e-04
7.0001440000e+00,4.9080772442e-04,5.8373872889e-04,6.7771929025e-04,8.0697172962e-04
8.0001440000e+00,4.9259728257e-04,5.8347068261e-04,6.8015753641e-04,8.0377802078e-04
9.0001440000e+00,4.8628993682e-04,5.7829791331e-04,6.7799526732e-04,7.9207391536e-04
1.0000144000e+01,4.8835125199e-04,5.8331148466e-04,6.6744643846e-04,7.9365687270e-04
1.1000144000e+01,4.8908059398e-04,5.8564302890e-04,6.9623398304e-04,7.9873403593e-04
1.2000144000e+01,4.8916852393e-04,5.8607725805e-04,6.9638081186e-04,8.0639620137e-04
1.3000144000e+01,4.8822723329e-04,5.8645095123e-04,6.8487766839e-04,8.0830330262e-04
1.4000144000e+01,4.8866491852e-04,5.8438221458e-04,6.9552683271e-04,8.0985686509e-04
1.5000144000e+01,4.9144215154e-04,5.8460173022e-04,6.9799963967e-04,8.0820602307e-04
1.6000144000e+01,4.8890997277e-04,5.9072408476e-04,6.8486624514e-04,8.0131489085e-04
1.7000144000e+01,4.8820322263e-04,5.8990004618e-04,6.8283508881e-04,8.0195648479e-04
1.8000144000e+01,4.9451147788e-04,5.8754008933e-04,6.9662135502e-04,7.9849749454e-04
1.9000144000e+01,4.8779038480e-04,5.8832189097e-04,6.9780020567e-04,7.8893150203e-04
2.0000144000e+01,4.8844445701e-04,5.8342982811e-04,6.9662077294e-04,7.8501303506e-04
2.1000144000e+01,4.8708516260e-04,5.8687728597e-04,6.9420093496e-04,7.9441328126e-04
2.2000144000e+01,4.9262536777e-04,5.8206529502e-04,6.9687870564e-04,7.9226832895e-04
2.3000144000e+01,4.8575715482e-04,5.8739278757e-04,6.8410321546e-04,7.9254663433e-04
2.4000144000e+01,4.9317350204e-04,5.8617235482e-04,6.9409441494e-04,7.9324810940e-04
2.5000144000e+01,4.9228281569e-04,5.8723529946e-04,6.9681169407e-04,7.9012810602e-04
2.6000144000e+01,4.9223719543e-04,5.7719033066e-04,6.9533612987e-04,7.9647586972e-04
2.7000144000e+01,4.9568894610e-04,5.8679874201e-04,6.8309556809e-04,7.8943870903e-04
2.8000144000e+01,4.9142854550e-04,5.8653451561e-04,6.8629189627e-04,7.8843324445e-04
2.9000144000e+01,4.9380138080e-04,5.8720837842e-04,6.8449939135e-04,8.0661811808e-04
