Time (s),Voltage (V),Current (A)
0.06601,0.0,-4.3495e-08
0.14245,0.001,1.6426e-06
0.14888,0.002,4.7429e-06
0.15531,0.003,5.4139e-06
0.16174,0.004,7.1633e-06
0.16814,0.005,8.4128e-06
0.17456,0.006,1.05268e-05
0.21814,0.007,1.2502e-05
0.22376,0.008,1.4418e-05
0.22931,0.009,1.5758e-05
0.23486,0.01,1.7854e-05
0.2404,0.011,1.9852e-05
0.24595,0.012,2.12e-05
0.2515,0.013,2.3218e-05
0.25705,0.014,2.5284e-05
0.26259,0.015,2.6516e-05
0.26814,0.016,2.8572e-05
0.27368,0.017,3.0708e-05
0.27924,0.018,3.1962e-05
0.28479,0.019,3.403e-05
0.29033,0.02,3.6112e-05
0.29594,0.021,3.723e-05
0.30148,0.022,3.9348e-05
0.30704,0.023,4.143e-05
0.31233,0.024,4.3044e-05
0.31787,0.025,4.465e-05
0.3234,0.026,4.7416e-05
0.32869,0.027,4.8284e-05
0.33424,0.028,5.0336e-05
0.33978,0.029,5.2852e-05
0.34533,0.03,5.3792e-05
0.35087,0.031,5.5778e-05
0.35642,0.032,5.8268e-05
0.36196,0.033,5.9236e-05
0.36753,0.034,6.1106e-05
0.37307,0.035,6.3606e-05
0.37861,0.036,6.4512e-05
0.38416,0.037,6.6484e-05
0.38971,0.038,6.9044e-05
0.39525,0.039,7.0008e-05
0.4008,0.04,7.1988e-05
0.40635,0.041,7.4426e-05
0.41195,0.042,7.5286e-05
0.41751,0.043,7.735e-05
0.42304,0.044,7.9806e-05
0.42859,0.045,8.072e-05
0.43414,0.046,8.283e-05
0.43968,0.047,8.5094e-05
0.44522,0.048,8.6036e-05
0.45077,0.049,8.8162e-05
0.45632,0.05,9.0536e-05
0.46186,0.051,9.1454e-05
0.46742,0.052,9.3584e-05
0.47297,0.053,9.5936e-05
0.47851,0.054,9.6792e-05
0.48406,0.055,9.9e-05
0.4896,0.056,0.000101344
0.49515,0.057,0.000102348
0.5007,0.058,0.000104418
0.50625,0.059,0.000106638
0.51179,0.06,0.000107574
0.51734,0.061,0.000109652
0.52289,0.062,0.000112016
0.52843,0.063,0.000112846
0.57043,0.064,0.00011432
0.57618,0.065,0.00011618
0.58193,0.066,0.00011764
0.5877,0.067,0.00012076
0.59344,0.068,0.00012296
0.59918,0.069,0.00012614
0.60493,0.07,0.00012612
0.61066,0.071,0.00012656
0.61639,0.072,0.00012824
0.62214,0.073,0.00013118
0.62789,0.074,0.00013238
0.63368,0.075,0.00013442
0.63944,0.076,0.000137
0.64518,0.077,0.00013822
0.65096,0.078,0.00014004
0.6567,0.079,0.00014262
0.66244,0.08,0.00014352
0.66816,0.081,0.00014526
0.6739,0.082,0.00014592
0.67962,0.083,0.00014726
0.68536,0.084,0.00015006
0.69112,0.085,0.00015232
0.69686,0.086,0.00015484
0.70261,0.087,0.00015646
0.70833,0.088,0.00015774
0.71407,0.089,0.00015944
0.71982,0.09,0.00016198
0.72555,0.091,0.00016322
0.73128,0.092,0.00016434
0.73703,0.093,0.00016678
0.74278,0.094,0.00016884
0.74852,0.095,0.00017016
0.75426,0.096,0.00017314
0.76001,0.097,0.00017536
0.76576,0.098,0.00017886
0.77152,0.099,0.00017932
0.77731,0.1,0.0001792
0.78073,0.1,0.0001793
0.78648,0.099,0.00017848
0.79222,0.098,0.00017606
0.79797,0.097,0.00017356
0.80372,0.096,0.00017256
0.80948,0.095,0.00017072
0.81519,0.094,0.00016842
0.82094,0.093,0.00016772
0.82669,0.092,0.00016636
0.83244,0.091,0.00016598
0.83817,0.09,0.00016292
0.84392,0.089,0.0001594
0.84967,0.088,0.00015706
0.85541,0.087,0.00015644
0.86117,0.086,0.00015426
0.86697,0.085,0.00015264
0.87273,0.084,0.00015144
0.87847,0.083,0.00014912
0.88421,0.082,0.00014704
0.88994,0.081,0.00014608
0.89569,0.08,0.00014338
0.90142,0.079,0.00014154
0.90717,0.078,0.00013882
0.91291,0.077,0.0001362
0.91866,0.076,0.00013512
0.9244,0.075,0.00013356
0.93015,0.074,0.00013286
0.93591,0.073,0.00013098
0.94166,0.072,0.00012856
0.9474,0.071,0.0001266
0.95315,0.07,0.00012558
0.95888,0.069,0.00012316
0.96462,0.068,0.00012054
0.97036,0.067,0.00011958
0.9761,0.066,0.00011776
0.98185,0.065,0.00011542
0.98761,0.064,0.00011494
0.99335,0.063,0.00011368
0.99909,0.062,0.00011342
1.00484,0.061,0.00011034
1.01055,0.06,0.00010692
1.0163,0.059,0.00010456
1.02205,0.058,0.00010384
1.02779,0.057,0.00010182
1.0394,0.056,0.000100906
1.04494,0.055,9.8264e-05
1.0505,0.054,9.6828e-05
1.05605,0.053,9.5508e-05
1.06159,0.052,9.2872e-05
1.06714,0.051,9.136e-05
1.07268,0.05,9.0064e-05
1.07823,0.049,8.7476e-05
1.08375,0.048,8.5898e-05
1.0893,0.047,8.4586e-05
1.09485,0.046,8.195e-05
1.10037,0.045,8.0574e-05
1.10592,0.044,7.9088e-05
1.11146,0.043,7.6594e-05
1.11701,0.042,7.5218e-05
1.12256,0.041,7.3784e-05
1.12811,0.04,7.1178e-05
1.13365,0.039,6.9888e-05
1.1392,0.038,6.8378e-05
1.14475,0.037,6.588e-05
1.15029,0.036,6.4464e-05
1.15584,0.035,6.2896e-05
1.16138,0.034,6.0492e-05
1.16693,0.033,5.9152e-05
1.17247,0.032,5.7552e-05
1.17802,0.031,5.5068e-05
1.18357,0.03,5.37e-05
1.18912,0.029,5.2232e-05
1.19466,0.028,4.9716e-05
1.20023,0.027,4.8386e-05
1.20578,0.026,4.6874e-05
1.21133,0.025,4.4308e-05
1.21688,0.024,4.2976e-05
1.22242,0.023,4.1474e-05
1.22799,0.022,3.8968e-05
1.23351,0.021,3.7658e-05
1.23906,0.02,3.6108e-05
1.24465,0.019,3.3622e-05
1.2502,0.018,3.2292e-05
1.2558,0.017,3.0784e-05
1.26135,0.016,2.8148e-05
1.26691,0.015,2.6854e-05
1.27244,0.014,2.5408e-05
1.278,0.013,2.2894e-05
1.28357,0.012,2.1534e-05
1.28912,0.011,1.9986e-05
1.29466,0.01,1.7518e-05
1.30019,0.009,1.6258e-05
1.30574,0.008,1.4642e-05
1.31129,0.007,1.2204e-05
1.32267,0.006,1.13367e-05
1.32911,0.005,8.2245e-06
1.33553,0.004,7.2649e-06
1.34196,0.003,5.2204e-06
1.34836,0.002,3.3383e-06
1.35479,0.001,2.4124e-06
1.37704,0.0,1.5666e-08
