# Saved on 2025-06-19T18:47:02.448970
# Name: Evan
# Sample_ID: Batch3_F5_TPTE04
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A),Loop 4 (A),Loop 5 (A)
0.0000000000e+00,2.2630000000e-09,3.0150000000e-09,4.6310000000e-09,1.4633000000e-08,2.2430000000e-09
-2.0000000000e-02,6.2626000000e-07,7.7990000000e-07,6.3832000000e-07,1.2995000000e-06,9.3724000000e-07
-4.0000000000e-02,1.3262000000e-06,1.5711000000e-06,1.3055000000e-06,2.4851000000e-06,1.8956000000e-06
-6.0000000000e-02,2.0232000000e-06,2.3979000000e-06,1.9813000000e-06,3.7532000000e-06,2.8705000000e-06
-8.0000000000e-02,2.7457000000e-06,3.2212000000e-06,2.7346000000e-06,5.0477000000e-06,3.8582000000e-06
-1.0000000000e-01,3.5189000000e-06,4.1858000000e-06,3.4461000000e-06,6.3537000000e-06,4.9877000000e-06
-1.2000000000e-01,4.3540000000e-06,5.1484000000e-06,4.2602000000e-06,7.7699000000e-06,6.0743000000e-06
-1.4000000000e-01,5.1812000000e-06,6.1977000000e-06,5.1314000000e-06,9.0921000000e-06,7.2835000000e-06
-1.6000000000e-01,6.0761000000e-06,7.2863000000e-06,5.9736000000e-06,1.0632000000e-05,8.5376000000e-06
-1.8000000000e-01,7.0333000000e-06,8.4702000000e-06,6.9754000000e-06,1.2172000000e-05,9.7341000000e-06
-2.0000000000e-01,8.0517000000e-06,9.8601000000e-06,7.9284000000e-06,1.3758000000e-05,1.1205600000e-05
-2.2000000000e-01,9.1538000000e-06,1.1248000000e-05,9.0168000000e-06,1.5516000000e-05,1.0552000000e-05
-2.4000000000e-01,1.0242000000e-05,1.2830000000e-05,1.0194000000e-05,1.7388000000e-05,1.2096000000e-05
-2.6000000000e-01,1.1424000000e-05,1.4442000000e-05,1.1454000000e-05,1.9434000000e-05,1.3296000000e-05
-2.8000000000e-01,1.2734000000e-05,1.6156000000e-05,1.2704000000e-05,2.1490000000e-05,1.4592000000e-05
-3.0000000000e-01,1.4084000000e-05,1.8022000000e-05,1.4094000000e-05,2.3724000000e-05,1.6180000000e-05
-3.2000000000e-01,1.5518000000e-05,1.9866000000e-05,1.5540000000e-05,2.6112000000e-05,1.7742000000e-05
-3.4000000000e-01,1.7108000000e-05,2.1836000000e-05,1.6940000000e-05,2.8496000000e-05,1.9382000000e-05
-3.6000000000e-01,1.8708000000e-05,2.3904000000e-05,1.8574000000e-05,3.0958000000e-05,2.1152000000e-05
-3.8000000000e-01,2.0320000000e-05,2.6100000000e-05,2.0214000000e-05,3.3784000000e-05,2.2962000000e-05
-4.0000000000e-01,2.2068000000e-05,2.8340000000e-05,2.1956000000e-05,3.6510000000e-05,2.4976000000e-05
-4.2000000000e-01,2.4050000000e-05,3.0884000000e-05,2.3862000000e-05,3.8310000000e-05,2.7102000000e-05
-4.4000000000e-01,2.6102000000e-05,3.2802000000e-05,2.5866000000e-05,3.9274000000e-05,2.9308000000e-05
-4.6000000000e-01,2.8644000000e-05,3.5108000000e-05,2.7860000000e-05,3.9614000000e-05,3.1860000000e-05
-4.8000000000e-01,3.0716000000e-05,3.7566000000e-05,2.9970000000e-05,4.3564000000e-05,3.4272000000e-05
