# Saved on 2025-06-30T13:39:04.295393
# Name: Shreenidhi
# Sample_ID: Batch5_Sample7_F5_TPTE42
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -1
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.001
#   max_gtarget: 0.0016
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Voltage (V),Loop 1 (A),Loop 2 (A)
0.0000000000e+00,3.2818000000e-08,3.8260000000e-08
-1.0000000000e-02,7.8740000000e-06,7.7804000000e-06
-2.0000000000e-02,1.5944000000e-05,1.4854000000e-05
-3.0000000000e-02,2.3782000000e-05,2.2030000000e-05
-4.0000000000e-02,3.1664000000e-05,2.9996000000e-05
-5.0000000000e-02,3.9242000000e-05,3.7848000000e-05
-6.0000000000e-02,4.7576000000e-05,4.5412000000e-05
-7.0000000000e-02,5.5486000000e-05,5.3756000000e-05
-8.0000000000e-02,6.3722000000e-05,6.2042000000e-05
-9.0000000000e-02,7.2834000000e-05,7.0074000000e-05
-1.0000000000e-01,8.1790000000e-05,7.8796000000e-05
-1.1000000000e-01,9.1424000000e-05,8.7884000000e-05
-1.2000000000e-01,1.0098000000e-04,9.7052000000e-05
-1.3000000000e-01,1.1086000000e-04,1.0590000000e-04
-1.4000000000e-01,1.2056000000e-04,1.1588000000e-04
-1.5000000000e-01,1.3024000000e-04,1.2648000000e-04
-1.6000000000e-01,1.4138000000e-04,1.3618000000e-04
-1.7000000000e-01,1.5284000000e-04,1.4642000000e-04
-1.8000000000e-01,1.6308000000e-04,1.5784000000e-04
-1.9000000000e-01,1.7440000000e-04,1.6852000000e-04
-2.0000000000e-01,1.8566000000e-04,1.7988000000e-04
-2.1000000000e-01,1.9846000000e-04,1.9342000000e-04
-2.2000000000e-01,2.1138000000e-04,2.0554000000e-04
-2.3000000000e-01,2.2376000000e-04,2.1728000000e-04
-2.4000000000e-01,2.3790000000e-04,2.3010000000e-04
-2.5000000000e-01,2.5072000000e-04,2.4362000000e-04
-2.6000000000e-01,2.6412000000e-04,2.5856000000e-04
-2.7000000000e-01,2.8012000000e-04,2.7284000000e-04
-2.8000000000e-01,2.9504000000e-04,2.8676000000e-04
-2.9000000000e-01,3.1080000000e-04,3.0296000000e-04
-3.0000000000e-01,3.2706000000e-04,3.1716000000e-04
-3.1000000000e-01,3.4368000000e-04,3.3472000000e-04
-3.2000000000e-01,3.6008000000e-04,3.5226000000e-04
