# Saved on 2025-06-30T13:40:01.208351
# Name: Shreenidhi
# Sample_ID: Batch5_Sample7_F5_TPTE42
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -1.2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.0015
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.001
#   max_gtarget: 0.0016
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Voltage (V),Loop 1 (A),Loop 2 (A)
0.0000000000e+00,3.4645000000e-08,6.5540000000e-08
-1.2000000000e-02,1.2728000000e-05,1.4490000000e-05
-2.4000000000e-02,2.5828000000e-05,2.9128000000e-05
-3.6000000000e-02,3.9384000000e-05,4.3188000000e-05
-4.8000000000e-02,5.2730000000e-05,5.8554000000e-05
-6.0000000000e-02,6.6026000000e-05,7.3192000000e-05
-7.2000000000e-02,8.0458000000e-05,8.7742000000e-05
-8.4000000000e-02,9.3940000000e-05,1.0386000000e-04
-9.6000000000e-02,1.0864000000e-04,1.1906000000e-04
-1.0800000000e-01,1.2250000000e-04,1.3410000000e-04
-1.2000000000e-01,1.3732000000e-04,1.4910000000e-04
-1.3200000000e-01,1.5388000000e-04,1.6550000000e-04
-1.4400000000e-01,1.6842000000e-04,1.8314000000e-04
-1.5600000000e-01,1.8396000000e-04,1.9934000000e-04
-1.6800000000e-01,1.9992000000e-04,2.1562000000e-04
-1.8000000000e-01,2.1590000000e-04,2.3288000000e-04
-1.9200000000e-01,2.3278000000e-04,2.5072000000e-04
-2.0400000000e-01,2.5018000000e-04,2.6772000000e-04
-2.1600000000e-01,2.6712000000e-04,2.8692000000e-04
-2.2800000000e-01,2.8406000000e-04,3.0600000000e-04
-2.4000000000e-01,3.0502000000e-04,3.2306000000e-04
-2.5200000000e-01,3.2332000000e-04,3.4176000000e-04
-2.6400000000e-01,3.4408000000e-04,3.6042000000e-04
-2.7600000000e-01,3.6448000000e-04,3.8100000000e-04
-2.8800000000e-01,3.8422000000e-04,4.0154000000e-04
-3.0000000000e-01,4.0588000000e-04,4.2182000000e-04
-3.1200000000e-01,4.2734000000e-04,4.4378000000e-04
-3.2400000000e-01,4.4978000000e-04,4.6390000000e-04
-3.3600000000e-01,4.7244000000e-04,4.8508000000e-04
-3.4800000000e-01,4.9350000000e-04,5.0932000000e-04
-3.6000000000e-01,5.1838000000e-04,5.3148000000e-04
-3.7200000000e-01,5.4262000000e-04,5.5498000000e-04
-3.8400000000e-01,5.6526000000e-04,5.7948000000e-04
-3.9600000000e-01,5.9188000000e-04,6.0364000000e-04
-4.0800000000e-01,6.1506000000e-04,6.2620000000e-04
-4.2000000000e-01,6.4296000000e-04,6.5224000000e-04
-4.3200000000e-01,6.6344000000e-04,6.8104000000e-04
-4.4400000000e-01,6.9758000000e-04,7.0546000000e-04
-4.5600000000e-01,7.2560000000e-04,7.3106000000e-04
-4.6800000000e-01,7.5850000000e-04,7.5786000000e-04
-4.8000000000e-01,7.8692000000e-04,7.8628000000e-04
-4.9200000000e-01,8.1806000000e-04,8.1318000000e-04
-5.0400000000e-01,8.4868000000e-04,8.4296000000e-04
-5.1600000000e-01,8.7514000000e-04,8.7570000000e-04
-5.2800000000e-01,9.0766000000e-04,9.0592000000e-04
-5.4000000000e-01,9.4292000000e-04,9.3296000000e-04
-5.5200000000e-01,9.7394000000e-04,9.6944000000e-04
-5.6400000000e-01,1.0082000000e-03,1.0024000000e-03
-5.7600000000e-01,1.0440000000e-03,1.0372000000e-03
-5.8800000000e-01,1.0774000000e-03,1.0638000000e-03
-6.0000000000e-01,1.1198000000e-03,1.1006000000e-03
-6.1200000000e-01,1.1512000000e-03,1.1406000000e-03
-6.2400000000e-01,1.1862000000e-03,1.1730000000e-03
-6.3600000000e-01,1.2256000000e-03,1.2074000000e-03
-6.4800000000e-01,1.2622000000e-03,1.2440000000e-03
-6.6000000000e-01,1.3088000000e-03,1.2754000000e-03
-6.7200000000e-01,1.3444000000e-03,1.3266000000e-03
-6.8400000000e-01,1.3796000000e-03,1.3620000000e-03
-6.9600000000e-01,1.4172000000e-03,1.3994000000e-03
-7.0800000000e-01,1.4626000000e-03,1.4438000000e-03
-7.2000000000e-01,1.5026000000e-03,1.4844000000e-03
-7.3200000000e-01,1.5410000000e-03,1.5232000000e-03
-7.4400000000e-01,1.5840000000e-03,1.5672000000e-03
-7.5600000000e-01,1.6260000000e-03,1.6070000000e-03
-7.6800000000e-01,1.6762000000e-03,1.6474000000e-03
-7.8000000000e-01,1.7202000000e-03,1.7012000000e-03
-7.9200000000e-01,1.7634000000e-03,1.7394000000e-03
-8.0400000000e-01,1.8094000000e-03,1.7808000000e-03
-8.1600000000e-01,1.8504000000e-03,1.8344000000e-03
-8.2800000000e-01,1.9004000000e-03,1.8732000000e-03
-8.4000000000e-01,1.9602000000e-03,1.9270000000e-03
-8.5200000000e-01,2.0008000000e-03,1.9798000000e-03
-8.6400000000e-01,2.0534000000e-03,2.0290000000e-03
-8.7600000000e-01,2.0898000000e-03,2.0832000000e-03
-8.8800000000e-01,2.1518000000e-03,2.1232000000e-03
-9.0000000000e-01,2.2078000000e-03,2.1718000000e-03
-9.1200000000e-01,2.2528000000e-03,2.2286000000e-03
-9.2400000000e-01,2.3144000000e-03,2.2808000000e-03
-9.3600000000e-01,2.3574000000e-03,2.3336000000e-03
-9.4800000000e-01,2.4012000000e-03,2.3928000000e-03
-9.6000000000e-01,2.4562000000e-03,2.4464000000e-03
-9.7200000000e-01,2.5186000000e-03,2.4978000000e-03
-9.8400000000e-01,2.5674000000e-03,2.5580000000e-03
-9.9600000000e-01,2.6210000000e-03,2.6244000000e-03
-1.0080000000e+00,2.6848000000e-03,2.6788000000e-03
-1.0200000000e+00,2.7248000000e-03,2.7334000000e-03
-1.0320000000e+00,2.7792000000e-03,2.8050000000e-03
-1.0440000000e+00,2.8536000000e-03,2.8584000000e-03
-1.0560000000e+00,2.9136000000e-03,2.9068000000e-03
-1.0680000000e+00,2.9734000000e-03,2.9610000000e-03
-1.0800000000e+00,3.0142000000e-03,3.0226000000e-03
-1.0920000000e+00,3.0770000000e-03,3.0752000000e-03
-1.1040000000e+00,3.1390000000e-03,3.1316000000e-03
-1.1160000000e+00,3.1918000000e-03,3.2046000000e-03
-1.1280000000e+00,3.2564000000e-03,3.2674000000e-03
-1.1400000000e+00,3.3278000000e-03,3.3190000000e-03
-1.1520000000e+00,3.3746000000e-03,3.3918000000e-03
-1.1640000000e+00,3.4312000000e-03,3.4446000000e-03
-1.1760000000e+00,3.4880000000e-03,3.5216000000e-03
