# Saved on 2025-07-11T20:23:04.546043
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE35
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 2
# VSS WGFMU: 1
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0005
#   max_gtarget: 0.0008
#   num_level: 4
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.6
#   v_rst: -0.9
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_500.00 uS,Conductance_Target_600.00 uS,Conductance_Target_700.00 uS,Conductance_Target_800.00 uS
1.4400000000e-04,4.9186335673e-04,5.9110338043e-04,7.0340553066e-04,7.9167766671e-04
1.1440000000e-03,4.8923302529e-04,5.9003737988e-04,7.0321795647e-04,7.9270801507e-04
2.1440000000e-03,4.9195918109e-04,5.9090139985e-04,7.0276379120e-04,7.9194447608e-04
3.1440000000e-03,4.9115551519e-04,5.9084039094e-04,6.9885914854e-04,7.9212339188e-04
4.1440000000e-03,4.9211132136e-04,5.8989971876e-04,7.0045898610e-04,7.9282071965e-04
5.1440000000e-03,4.8772599257e-04,5.9052341385e-04,7.0169771789e-04,7.9273129813e-04
6.1440000000e-03,4.9028429203e-04,5.9046400565e-04,7.0215697633e-04,7.9276585893e-04
7.1440000000e-03,4.8988422350e-04,5.8850589994e-04,7.0211666753e-04,7.9278346675e-04
8.1440000000e-03,4.8963684094e-04,5.8999925386e-04,7.0264512033e-04,7.9229357652e-04
9.1440000000e-03,4.8729500122e-04,5.9154062910e-04,7.0264890383e-04,7.9278470366e-04
1.0144000000e-02,4.9229274737e-04,5.9051853896e-04,7.0073059760e-04,7.9228855611e-04
1.1144000000e-02,4.9102822231e-04,5.9139267250e-04,7.0464404416e-04,7.9120407463e-04
1.2144000000e-02,4.9022295570e-04,5.9114110627e-04,7.0596048317e-04,7.9247292888e-04
1.3144000000e-02,4.8985628382e-04,5.9092304582e-04,7.0262620284e-04,7.9152501712e-04
1.4144000000e-02,4.9079357268e-04,5.8925139456e-04,7.0307360147e-04,7.9139368609e-04
1.5144000000e-02,4.8826503189e-04,5.9050842538e-04,7.0291607699e-04,7.9275501776e-04
1.6144000000e-02,4.9165242672e-04,5.9041398345e-04,7.0081485319e-04,7.9242323409e-04
1.7144000000e-02,4.9085123464e-04,5.9239566326e-04,7.0032787335e-04,7.9134355474e-04
1.8144000000e-02,4.8846210120e-04,5.9165289713e-04,7.0045680332e-04,7.9190984252e-04
1.9144000000e-02,4.9199090427e-04,5.9099504142e-04,7.0034635428e-04,7.9370023741e-04
2.0144000000e-02,4.9230246077e-04,5.8963618358e-04,6.9951121986e-04,7.9259691120e-04
2.1144000000e-02,4.9059450248e-04,5.8997848100e-04,7.0006441092e-04,7.9182194895e-04
2.2144000000e-02,4.8848596634e-04,5.8851281210e-04,6.9987559982e-04,7.9224126239e-04
2.3144000000e-02,4.8643538321e-04,5.8855708630e-04,6.9849782449e-04,7.9262557847e-04
2.4144000000e-02,4.8948088079e-04,5.9069574490e-04,7.0116358984e-04,7.9424338765e-04
2.5144000000e-02,4.8841618991e-04,5.9039404732e-04,6.9927133154e-04,7.9363562691e-04
2.6144000000e-02,4.9063652114e-04,5.9048277762e-04,7.0168738603e-04,7.9390294559e-04
2.7144000000e-02,4.8739748308e-04,5.9261121351e-04,6.9703390182e-04,7.9255230958e-04
2.8144000000e-02,4.8724381486e-04,5.8937763242e-04,6.9839610660e-04,7.9272016592e-04
2.9144000000e-02,4.9391961511e-04,5.9033598518e-04,7.0002890425e-04,7.9294237366e-04
3.0144000000e-02,4.9387635954e-04,5.9014269937e-04,6.9969464676e-04,7.9420206021e-04
3.1144000000e-02,4.9027919886e-04,5.8883913880e-04,6.9916750363e-04,7.9290468420e-04
3.2144000000e-02,4.9146598030e-04,5.9007892560e-04,6.9953173806e-04,7.9150580859e-04
