# Saved on 2025-06-19T15:22:54.803229
# Name: Evan
# Sample_ID: Batch3_F5_TPTE42
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -1.2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A),Loop 4 (A),Loop 5 (A)
0.0000000000e+00,3.1253000000e-08,4.3202000000e-08,2.1831000000e-08,2.5075000000e-08,3.4460000000e-09
-1.3000000000e-02,3.9291000000e-06,3.2424000000e-06,3.0490000000e-06,3.5544000000e-06,2.4524000000e-06
-2.6000000000e-02,7.9723000000e-06,6.3217000000e-06,6.2112000000e-06,7.1155000000e-06,5.0856000000e-06
-3.9000000000e-02,1.1728000000e-05,9.4905000000e-06,9.1236000000e-06,1.0644000000e-05,7.6662000000e-06
-5.2000000000e-02,1.5048000000e-05,1.2760000000e-05,1.2352000000e-05,1.4432000000e-05,1.0398000000e-05
-6.5000000000e-02,1.9020000000e-05,1.5908000000e-05,1.5386000000e-05,1.8064000000e-05,1.3118000000e-05
-7.8000000000e-02,2.3068000000e-05,1.8964000000e-05,1.8672000000e-05,2.1470000000e-05,1.5772000000e-05
-9.1000000000e-02,2.6934000000e-05,2.2096000000e-05,2.2036000000e-05,2.5090000000e-05,1.8458000000e-05
-1.0400000000e-01,3.0050000000e-05,2.5486000000e-05,2.5276000000e-05,2.8514000000e-05,2.1286000000e-05
-1.1700000000e-01,3.5306000000e-05,2.8770000000e-05,2.8844000000e-05,3.2210000000e-05,2.4032000000e-05
-1.3000000000e-01,3.8682000000e-05,3.2160000000e-05,3.2408000000e-05,3.5904000000e-05,2.7034000000e-05
-1.4300000000e-01,4.3654000000e-05,3.5758000000e-05,3.5978000000e-05,3.9544000000e-05,2.9990000000e-05
-1.5600000000e-01,4.7604000000e-05,3.9234000000e-05,3.9614000000e-05,4.3474000000e-05,3.2908000000e-05
-1.6900000000e-01,5.2404000000e-05,4.2982000000e-05,4.3258000000e-05,4.7338000000e-05,3.6150000000e-05
-1.8200000000e-01,5.6354000000e-05,4.6536000000e-05,4.7020000000e-05,5.1142000000e-05,3.9402000000e-05
-1.9500000000e-01,6.1642000000e-05,5.0292000000e-05,5.0744000000e-05,5.5270000000e-05,4.2594000000e-05
-2.0800000000e-01,6.4294000000e-05,5.4290000000e-05,5.4804000000e-05,5.9398000000e-05,4.6028000000e-05
-2.2100000000e-01,7.0146000000e-05,5.7998000000e-05,5.8970000000e-05,6.3432000000e-05,4.9590000000e-05
-2.3400000000e-01,7.3526000000e-05,6.1992000000e-05,6.3268000000e-05,6.7748000000e-05,5.2984000000e-05
-2.4700000000e-01,7.8324000000e-05,6.6130000000e-05,6.7670000000e-05,7.2066000000e-05,5.6842000000e-05
-2.6000000000e-01,8.3302000000e-05,7.0190000000e-05,7.2066000000e-05,7.6176000000e-05,6.0564000000e-05
-2.7300000000e-01,8.8382000000e-05,7.4518000000e-05,7.6596000000e-05,8.0726000000e-05,6.4328000000e-05
