# Saved on 2025-06-23T12:57:30.914198
# Name: Evan
# Sample_ID: Batch5_Sample5_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
Voltage (V),Current (A)
1.0000000000e+00,4.1032000000e-11
1.0000000000e+00,2.6587000000e-11
1.0000000000e+00,2.1565000000e-11
1.0000000000e+00,1.6929000000e-11
1.0000000000e+00,1.5914000000e-11
1.0000000000e+00,1.3455000000e-11
1.0000000000e+00,1.2714000000e-11
1.0000000000e+00,1.1453000000e-11
1.0000000000e+00,1.1826000000e-11
1.0000000000e+00,5.1490000000e-12
1.1000000000e+00,2.3653000000e-11
1.1000000000e+00,1.9823000000e-11
1.1000000000e+00,1.6350000000e-11
1.1000000000e+00,1.5130000000e-11
1.1000000000e+00,1.3076000000e-11
1.1000000000e+00,1.2278000000e-11
1.1000000000e+00,1.2194000000e-11
1.1000000000e+00,1.1570000000e-11
1.1000000000e+00,1.0476000000e-11
1.1000000000e+00,9.7710000000e-12
1.1000000000e+00,5.3552000000e-12
1.2000000000e+00,2.5569000000e-11
1.2000000000e+00,2.0791000000e-11
1.2000000000e+00,1.7554000000e-11
1.2000000000e+00,1.5836000000e-11
1.2000000000e+00,1.3639000000e-11
1.2000000000e+00,1.3173000000e-11
1.2000000000e+00,1.2056000000e-11
1.2000000000e+00,1.1768000000e-11
1.2000000000e+00,1.1024000000e-11
1.2000000000e+00,1.0297000000e-11
1.2000000000e+00,9.6080000000e-12
1.3000000000e+00,3.5864000000e-11
1.3000000000e+00,2.6987000000e-11
1.3000000000e+00,2.1791000000e-11
1.3000000000e+00,1.9321000000e-11
1.3000000000e+00,1.7361000000e-11
1.3000000000e+00,1.5543000000e-11
1.3000000000e+00,1.4728000000e-11
1.3000000000e+00,1.3881000000e-11
1.3000000000e+00,1.3170000000e-11
1.3000000000e+00,1.2411000000e-11
1.3000000000e+00,1.2498000000e-11
1.4000000000e+00,4.1962000000e-11
1.4000000000e+00,2.9870000000e-11
1.4000000000e+00,2.5306000000e-11
1.4000000000e+00,2.1846000000e-11
1.4000000000e+00,1.8867000000e-11
1.4000000000e+00,1.7840000000e-11
1.4000000000e+00,1.6775000000e-11
1.4000000000e+00,1.5769000000e-11
1.4000000000e+00,1.4717000000e-11
1.4000000000e+00,1.4290000000e-11
1.4000000000e+00,1.3294000000e-11
1.5000000000e+00,4.5215000000e-11
1.5000000000e+00,3.3725000000e-11
1.5000000000e+00,2.7267000000e-11
1.5000000000e+00,2.4315000000e-11
1.5000000000e+00,2.0898000000e-11
1.5000000000e+00,1.9062000000e-11
1.5000000000e+00,1.7729000000e-11
1.5000000000e+00,1.6390000000e-11
1.5000000000e+00,1.6390000000e-11
1.5000000000e+00,1.6008000000e-11
1.5000000000e+00,1.5270000000e-11
1.6000000000e+00,4.7888000000e-11
1.6000000000e+00,3.4925000000e-11
1.6000000000e+00,2.8500000000e-11
1.6000000000e+00,2.4943000000e-11
1.6000000000e+00,2.2062000000e-11
1.6000000000e+00,1.9795000000e-11
1.6000000000e+00,1.8565000000e-11
1.6000000000e+00,1.8239000000e-11
1.6000000000e+00,1.7426000000e-11
1.6000000000e+00,1.7090000000e-11
1.6000000000e+00,1.6716000000e-11
1.7000000000e+00,5.0993000000e-11
1.7000000000e+00,3.6351000000e-11
1.7000000000e+00,2.9375000000e-11
1.7000000000e+00,2.5829000000e-11
1.7000000000e+00,2.3337000000e-11
1.7000000000e+00,2.1433000000e-11
1.7000000000e+00,2.0588000000e-11
1.7000000000e+00,1.8850000000e-11
