# Saved on 2025-06-18T14:50:06.725053
# Name: Quinn
# Sample_ID: Batch3_F5_TPTE34
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -1.5
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 3
#   Neg_Voltage: -1.5
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.00095
#   max_gtarget: 0.001
#   num_level: 2
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1
#   v_rst: -1
#   v_prg_max: 2.3
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
# SmartProgram:
#   min_gtarget: 0.00095
#   max_gtarget: 0.001
#   num_level: 2
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1
#   v_rst: -1
#   v_prg_max: 2.3
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: False
#   use_fine: False
#   use_ultra_fine: False
#   use_ultra_ultra_fine: False
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 60
#   SampleRate: 60
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A),Loop 4 (A),Loop 5 (A)
0.0000000000e+00,3.7590000000e-08,4.1137000000e-08,9.2740000000e-09,2.1157000000e-08,2.2753000000e-08
-1.5000000000e-02,2.4420000000e-06,2.8249000000e-06,3.3115000000e-06,2.3953000000e-06,3.8140000000e-06
-3.0000000000e-02,4.9408000000e-06,5.7771000000e-06,6.5780000000e-06,4.9838000000e-06,7.6332000000e-06
-4.5000000000e-02,7.4605000000e-06,8.7056000000e-06,1.0174000000e-05,7.4532000000e-06,1.1708000000e-05
-6.0000000000e-02,1.0200000000e-05,1.1754000000e-05,1.3432000000e-05,9.9765000000e-06,1.5460000000e-05
-7.5000000000e-02,1.2374000000e-05,1.4744000000e-05,1.6468000000e-05,1.2476000000e-05,1.9358000000e-05
-9.0000000000e-02,1.4978000000e-05,1.7700000000e-05,2.0132000000e-05,1.5174000000e-05,2.3500000000e-05
-1.0500000000e-01,1.7780000000e-05,2.0872000000e-05,2.3342000000e-05,1.7944000000e-05,2.7436000000e-05
-1.2000000000e-01,2.0584000000e-05,2.3916000000e-05,2.6838000000e-05,2.0690000000e-05,3.1506000000e-05
-1.3500000000e-01,2.3418000000e-05,2.7076000000e-05,3.0420000000e-05,2.3566000000e-05,3.5826000000e-05
-1.5000000000e-01,2.6496000000e-05,3.0532000000e-05,3.4066000000e-05,2.6646000000e-05,4.0118000000e-05
-1.6500000000e-01,2.9590000000e-05,3.3778000000e-05,3.7930000000e-05,2.9574000000e-05,4.4372000000e-05
-1.8000000000e-01,3.2732000000e-05,3.7166000000e-05,4.1766000000e-05,3.2458000000e-05,4.8874000000e-05
-1.9500000000e-01,3.6196000000e-05,4.0894000000e-05,4.5520000000e-05,3.6002000000e-05,5.3328000000e-05
-2.1000000000e-01,3.9598000000e-05,4.4650000000e-05,4.9288000000e-05,3.9058000000e-05,5.8034000000e-05
-2.2500000000e-01,4.3046000000e-05,4.8202000000e-05,5.3532000000e-05,4.2566000000e-05,6.3220000000e-05
-2.4000000000e-01,4.6722000000e-05,4.5346000000e-05,5.7648000000e-05,4.6018000000e-05,6.7710000000e-05
-2.5500000000e-01,5.0504000000e-05,4.8788000000e-05,6.1978000000e-05,4.9392000000e-05,7.2730000000e-05
-2.7000000000e-01,5.4214000000e-05,5.2256000000e-05,6.6122000000e-05,5.3254000000e-05,7.7938000000e-05
-2.8500000000e-01,5.8164000000e-05,5.6148000000e-05,7.0376000000e-05,5.7002000000e-05,8.2974000000e-05
-3.0000000000e-01,6.2024000000e-05,5.9762000000e-05,7.5134000000e-05,6.1212000000e-05,8.8222000000e-05
-3.1500000000e-01,6.6350000000e-05,6.3542000000e-05,7.9484000000e-05,6.5322000000e-05,9.3644000000e-05
