# Saved on 2025-07-11T16:14:26.558793
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE05
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0005
#   max_gtarget: 0.0008
#   num_level: 4
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_500.00 uS,Conductance_Target_600.00 uS,Conductance_Target_700.00 uS,Conductance_Target_800.00 uS
1.4400000000e-04,4.9742284318e-04,5.9811995015e-04,6.8761837611e-04,8.0336045357e-04
1.0001440000e+00,4.9933038099e-04,5.9916030295e-04,6.8715889938e-04,8.0518031609e-04
2.0001440000e+00,4.9868805945e-04,5.9787198552e-04,6.8706845923e-04,8.0590558355e-04
3.0001440000e+00,4.9687401770e-04,5.9854246501e-04,6.8694193033e-04,8.0475052528e-04
4.0001440000e+00,4.9830006901e-04,5.9996349592e-04,6.8634908530e-04,8.0379373685e-04
5.0001440000e+00,4.9501744797e-04,5.9987338318e-04,6.8652429036e-04,8.0245088611e-04
6.0001440000e+00,4.9776768719e-04,5.9997397329e-04,6.8875320721e-04,8.0585537944e-04
7.0001440000e+00,4.9735499488e-04,5.9746394982e-04,6.8643625127e-04,8.0128942500e-04
8.0001440000e+00,4.9775982916e-04,5.9798348957e-04,6.8614834163e-04,8.0427191278e-04
9.0001440000e+00,4.9676345952e-04,5.9705285821e-04,6.8632216426e-04,8.0366786278e-04
1.0000144000e+01,5.0031288993e-04,5.9727692133e-04,6.8539229687e-04,8.0070152762e-04
1.1000144000e+01,4.9656791816e-04,5.9858484747e-04,6.8557288614e-04,8.0559075286e-04
1.2000144000e+01,4.9964310165e-04,5.9748515923e-04,6.8688706961e-04,8.0078549217e-04
1.3000144000e+01,4.9982987548e-04,5.9715792304e-04,6.8658926466e-04,8.0338890257e-04
1.4000144000e+01,5.0101636589e-04,5.9999547375e-04,6.8665140134e-04,8.0413985415e-04
1.5000144000e+01,4.9813173973e-04,6.0003822000e-04,6.8600413215e-04,8.0562051153e-04
1.6000144000e+01,4.9984835641e-04,6.0038451920e-04,6.8726272730e-04,8.0544283264e-04
1.7000144000e+01,4.9935264542e-04,5.9828751546e-04,6.8561137596e-04,8.0785401224e-04
1.8000144000e+01,4.9742051488e-04,5.9763297031e-04,6.8661298428e-04,8.0469297245e-04
1.9000144000e+01,5.0004546210e-04,5.9991325543e-04,6.8738976552e-04,8.0342768342e-04
2.0000144000e+01,4.9963615311e-04,5.9984406107e-04,6.8822075264e-04,8.0359895946e-04
2.1000144000e+01,4.9759466492e-04,6.0066831793e-04,6.8840803578e-04,8.0666381109e-04
2.2000144000e+01,4.9801808927e-04,5.9815680288e-04,6.8688197643e-04,8.0240286479e-04
2.3000144000e+01,4.9784910516e-04,5.9796846472e-04,6.8907422246e-04,8.0544210505e-04
2.4000144000e+01,4.9984781072e-04,5.9782134485e-04,6.8733927037e-04,8.0537683971e-04
2.5000144000e+01,4.8570145736e-04,5.9818230511e-04,6.8784313044e-04,8.0236488429e-04
2.6000144000e+01,4.9788272008e-04,5.9892838181e-04,6.8812703830e-04,8.0334968516e-04
2.7000144000e+01,4.9727485020e-04,6.0057016526e-04,6.8729066697e-04,8.0372126831e-04
2.8000144000e+01,4.9723432312e-04,6.0070982727e-04,6.8770466896e-04,8.0374433310e-04
2.9000144000e+01,4.9953036068e-04,5.9774189140e-04,6.8665416620e-04,8.0326906755e-04
3.0000144000e+01,4.9898008001e-04,5.9846202930e-04,6.8757472036e-04,8.0435413111e-04
3.1000144000e+01,4.9600716011e-04,6.0115409724e-04,6.8674075010e-04,8.0241916294e-04
3.2000144000e+01,4.9919930461e-04,6.0019094235e-04,6.8942121288e-04,8.0438076111e-04
3.3000144000e+01,4.9608937843e-04,6.0036927607e-04,6.8921450293e-04,8.0425772467e-04
3.4000144000e+01,4.9929760280e-04,5.9945279645e-04,6.8723020377e-04,8.0357443949e-04
3.5000144000e+01,4.9919242883e-04,5.9960337239e-04,6.8649023888e-04,8.0351157521e-04
3.6000144000e+01,4.9997994211e-04,5.9797166614e-04,6.8662069680e-04,8.0275429355e-04
3.7000144000e+01,4.7792393161e-04,5.9869726101e-04,6.8929119152e-04,8.0139019701e-04
3.8000144000e+01,4.9979640607e-04,5.9711532231e-04,6.8643159466e-04,8.0453661212e-04
3.9000144000e+01,4.9974903959e-04,5.9910180426e-04,6.8835135608e-04,8.0422680185e-04
4.0000144000e+01,4.9772737839e-04,5.9998747020e-04,6.8681765697e-04,8.0355690443e-04
4.1000144000e+01,4.9068105000e-04,5.9920141211e-04,6.8682667916e-04,8.0484431237e-04
