# Saved on 2025-07-12T18:53:28.593145
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TE46
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 3
#   Neg_Voltage: -1.5
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0005
#   max_gtarget: 0.0008
#   num_level: 4
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1
#   v_rst: -1.2
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Voltage (V),Loop 1 (A),Loop 2 (A)
0.0000000000e+00,7.7040000000e-09,1.0840000000e-08
-1.5000000000e-02,5.1000000000e-06,6.0523000000e-06
-3.0000000000e-02,1.0266000000e-05,1.2114000000e-05
-4.5000000000e-02,1.5386000000e-05,1.8260000000e-05
-6.0000000000e-02,2.0636000000e-05,2.4376000000e-05
-7.5000000000e-02,2.5682000000e-05,3.0468000000e-05
-9.0000000000e-02,3.0836000000e-05,3.6694000000e-05
-1.0500000000e-01,3.6220000000e-05,4.2834000000e-05
-1.2000000000e-01,4.1334000000e-05,4.9080000000e-05
-1.3500000000e-01,4.6394000000e-05,5.5344000000e-05
-1.5000000000e-01,5.1738000000e-05,6.1642000000e-05
-1.6500000000e-01,5.6966000000e-05,6.8026000000e-05
-1.8000000000e-01,6.2222000000e-05,7.4492000000e-05
-1.9500000000e-01,6.7834000000e-05,8.0920000000e-05
-2.1000000000e-01,7.2968000000e-05,8.7484000000e-05
-2.2500000000e-01,7.8294000000e-05,9.3990000000e-05
-2.4000000000e-01,8.3718000000e-05,1.0072000000e-04
-2.5500000000e-01,8.9376000000e-05,1.0754000000e-04
-2.7000000000e-01,9.4752000000e-05,1.1444000000e-04
-2.8500000000e-01,1.0040000000e-04,1.2116000000e-04
-3.0000000000e-01,1.0592000000e-04,1.2814000000e-04
-3.1500000000e-01,1.1210000000e-04,1.3492000000e-04
-3.3000000000e-01,1.1744000000e-04,1.4182000000e-04
-3.4500000000e-01,1.2286000000e-04,1.4888000000e-04
-3.6000000000e-01,1.2910000000e-04,1.5626000000e-04
-3.7500000000e-01,1.3464000000e-04,1.6272000000e-04
-3.9000000000e-01,1.4040000000e-04,1.7044000000e-04
-4.0500000000e-01,1.4718000000e-04,1.7800000000e-04
-4.2000000000e-01,1.5204000000e-04,1.8512000000e-04
-4.3500000000e-01,1.5822000000e-04,1.9304000000e-04
-4.5000000000e-01,1.6462000000e-04,2.0040000000e-04
-4.6500000000e-01,1.7036000000e-04,2.0754000000e-04
-4.8000000000e-01,1.7628000000e-04,2.1566000000e-04
-4.9500000000e-01,1.8256000000e-04,2.2290000000e-04
-5.1000000000e-01,1.8818000000e-04,2.3040000000e-04
-5.2500000000e-01,1.9438000000e-04,2.3900000000e-04
-5.4000000000e-01,2.0094000000e-04,2.4650000000e-04
-5.5500000000e-01,2.0650000000e-04,2.5428000000e-04
-5.7000000000e-01,2.1312000000e-04,2.6280000000e-04
-5.8500000000e-01,2.2028000000e-04,2.7040000000e-04
-6.0000000000e-01,2.2624000000e-04,2.7842000000e-04
-6.1500000000e-01,2.3286000000e-04,2.8702000000e-04
-6.3000000000e-01,2.3950000000e-04,2.9516000000e-04
-6.4500000000e-01,2.4578000000e-04,3.0350000000e-04
-6.6000000000e-01,2.5362000000e-04,3.1142000000e-04
-6.7500000000e-01,2.6006000000e-04,3.1998000000e-04
-6.9000000000e-01,2.6520000000e-04,3.2828000000e-04
