# Saved on 2025-06-18T17:07:13.591574
# Name: Abir
# Sample_ID: Batch3_F5_TPTE37
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 2.3
#   Neg_Voltage: -1.5
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A)
0.0000000000e+00,3.2950000000e-07,1.3056000000e-07
-1.6000000000e-02,4.2386000000e-05,3.8464000000e-05
-3.2000000000e-02,8.6124000000e-05,7.4402000000e-05
-4.8000000000e-02,1.3172000000e-04,1.1012000000e-04
-6.4000000000e-02,1.7482000000e-04,1.4550000000e-04
-8.0000000000e-02,2.1868000000e-04,1.8360000000e-04
-9.6000000000e-02,2.6402000000e-04,2.2052000000e-04
-1.1200000000e-01,3.0778000000e-04,2.5728000000e-04
-1.2800000000e-01,3.5098000000e-04,2.9274000000e-04
-1.4400000000e-01,3.9338000000e-04,3.2892000000e-04
-1.6000000000e-01,4.3824000000e-04,3.6614000000e-04
-1.7600000000e-01,4.8240000000e-04,4.0466000000e-04
-1.9200000000e-01,5.2584000000e-04,4.4080000000e-04
-2.0800000000e-01,5.6704000000e-04,4.7760000000e-04
-2.2400000000e-01,6.1368000000e-04,5.1492000000e-04
-2.4000000000e-01,6.5726000000e-04,5.5076000000e-04
-2.5600000000e-01,7.0286000000e-04,5.8660000000e-04
-2.7200000000e-01,7.4568000000e-04,6.2624000000e-04
-2.8800000000e-01,7.8796000000e-04,6.6208000000e-04
-3.0400000000e-01,8.3488000000e-04,6.9752000000e-04
-3.2000000000e-01,8.7676000000e-04,7.3382000000e-04
-3.3600000000e-01,9.1988000000e-04,7.6920000000e-04
-3.5200000000e-01,9.6334000000e-04,8.0664000000e-04
-3.6800000000e-01,1.0072000000e-03,8.4350000000e-04
-3.8400000000e-01,1.0486000000e-03,8.7956000000e-04
-4.0000000000e-01,1.0924000000e-03,9.1516000000e-04
-4.1600000000e-01,1.1376000000e-03,9.5068000000e-04
-4.3200000000e-01,1.1800000000e-03,9.8682000000e-04
-4.4800000000e-01,1.2226000000e-03,1.0250000000e-03
-4.6400000000e-01,1.2656000000e-03,1.0598000000e-03
-4.8000000000e-01,1.3108000000e-03,1.0968000000e-03
-4.9600000000e-01,1.3522000000e-03,1.1314000000e-03
-5.1200000000e-01,1.3946000000e-03,1.1688000000e-03
-5.2800000000e-01,1.4358000000e-03,1.2060000000e-03
-5.4400000000e-01,1.4800000000e-03,1.2398000000e-03
-5.6000000000e-01,1.5222000000e-03,1.2758000000e-03
-5.7600000000e-01,1.5634000000e-03,1.3114000000e-03
-5.9200000000e-01,1.6054000000e-03,1.3458000000e-03
-6.0800000000e-01,1.6496000000e-03,1.3824000000e-03
-6.2400000000e-01,1.6912000000e-03,1.4182000000e-03
-6.4000000000e-01,1.7354000000e-03,1.4538000000e-03
-6.5600000000e-01,1.7774000000e-03,1.4870000000e-03
-6.7200000000e-01,1.8182000000e-03,1.5238000000e-03
-6.8800000000e-01,1.8632000000e-03,1.5588000000e-03
-7.0400000000e-01,1.9026000000e-03,1.5960000000e-03
-7.2000000000e-01,1.9450000000e-03,1.6304000000e-03
-7.3600000000e-01,1.9862000000e-03,1.6654000000e-03
-7.5200000000e-01,2.0274000000e-03,1.7014000000e-03
-7.6800000000e-01,2.0716000000e-03,1.7352000000e-03
-7.8400000000e-01,2.1120000000e-03,1.7702000000e-03
-8.0000000000e-01,2.1518000000e-03,1.8082000000e-03
-8.1600000000e-01,2.1962000000e-03,1.8420000000e-03
-8.3200000000e-01,2.2370000000e-03,1.8754000000e-03
-8.4800000000e-01,2.2782000000e-03,1.9100000000e-03
-8.6400000000e-01,2.3200000000e-03,1.9444000000e-03
-8.8000000000e-01,2.3618000000e-03,1.9796000000e-03
-8.9600000000e-01,2.4036000000e-03,2.0154000000e-03
-9.1200000000e-01,2.4434000000e-03,2.0496000000e-03
-9.2800000000e-01,2.4834000000e-03,2.0844000000e-03
-9.4400000000e-01,2.5258000000e-03,2.1176000000e-03
-9.6000000000e-01,2.5668000000e-03,2.1524000000e-03
-9.7600000000e-01,2.6068000000e-03,2.1878000000e-03
-9.9200000000e-01,2.6456000000e-03,2.2218000000e-03
-1.0080000000e+00,2.6892000000e-03,2.2570000000e-03
-1.0240000000e+00,2.7300000000e-03,2.2926000000e-03
-1.0400000000e+00,2.7716000000e-03,2.3252000000e-03
-1.0560000000e+00,2.8118000000e-03,2.3610000000e-03
-1.0720000000e+00,2.8526000000e-03,2.3962000000e-03
-1.0880000000e+00,2.8948000000e-03,2.4314000000e-03
-1.1040000000e+00,2.9348000000e-03,2.4632000000e-03
-1.1200000000e+00,2.9744000000e-03,2.4986000000e-03
-1.1360000000e+00,3.0148000000e-03,2.5314000000e-03
-1.1520000000e+00,3.0552000000e-03,2.5628000000e-03
-1.1680000000e+00,3.0952000000e-03,2.6014000000e-03
-1.1840000000e+00,3.1362000000e-03,2.6306000000e-03
-1.2000000000e+00,3.1750000000e-03,2.6656000000e-03
-1.2160000000e+00,3.2170000000e-03,2.6966000000e-03
-1.2320000000e+00,3.2586000000e-03,2.7302000000e-03
-1.2480000000e+00,3.2986000000e-03,2.7698000000e-03
-1.2640000000e+00,3.3372000000e-03,2.7982000000e-03
-1.2800000000e+00,3.3762000000e-03,2.8362000000e-03
-1.2960000000e+00,3.4166000000e-03,2.8714000000e-03
-1.3120000000e+00,3.4584000000e-03,2.9030000000e-03
-1.3280000000e+00,3.4952000000e-03,2.9348000000e-03
-1.3440000000e+00,3.5352000000e-03,2.9674000000e-03
-1.3600000000e+00,3.5764000000e-03,3.0056000000e-03
-1.3760000000e+00,3.6196000000e-03,3.0360000000e-03
-1.3920000000e+00,3.6600000000e-03,3.0734000000e-03
-1.4080000000e+00,3.6958000000e-03,3.1022000000e-03
-1.4240000000e+00,3.7396000000e-03,3.1396000000e-03
-1.4400000000e+00,3.7788000000e-03,3.1588000000e-03
-1.4560000000e+00,3.8158000000e-03,3.1958000000e-03
-1.4720000000e+00,3.8614000000e-03,3.2310000000e-03
-1.4880000000e+00,3.8990000000e-03,3.2512000000e-03
-1.5040000000e+00,3.9348000000e-03,3.2514000000e-03
-1.5200000000e+00,3.9694000000e-03,3.2590000000e-03
-1.5360000000e+00,4.0048000000e-03,3.3096000000e-03
-1.5520000000e+00,4.0318000000e-03,3.3554000000e-03
-1.5680000000e+00,4.0618000000e-03,3.3610000000e-03
-1.5840000000e+00,4.0942000000e-03,3.4146000000e-03
-1.6000000000e+00,4.1180000000e-03,1.5436000000e-03
-1.6000000000e+00,4.1130000000e-03,1.5694000000e-03
-1.5840000000e+00,4.0148000000e-03,1.5638000000e-03
-1.5680000000e+00,3.9376000000e-03,1.5570000000e-03
-1.5520000000e+00,3.8808000000e-03,1.5356000000e-03
-1.5360000000e+00,3.8080000000e-03,1.5350000000e-03
-1.5200000000e+00,3.7274000000e-03,1.4614000000e-03
-1.5040000000e+00,3.5156000000e-03,1.4296000000e-03
-1.4880000000e+00,2.1162000000e-03,1.3930000000e-03
-1.4720000000e+00,3.2096000000e-03,1.3140000000e-03
