# Saved on 2025-06-30T14:31:00.013913
# Name: Shreenidhi
# Sample_ID: Batch5_Sample7_F5_TPTE9
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 2
# VSS WGFMU: 1
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -1.75
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.001
#   max_gtarget: 0.0016
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -4
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Voltage (V),Loop 1 (A),Loop 2 (A)
0.0000000000e+00,6.1810000000e-08,4.8622000000e-08
-1.7500000000e-02,2.4862000000e-05,2.2398000000e-05
-3.5000000000e-02,5.1070000000e-05,4.4958000000e-05
-5.2500000000e-02,7.6804000000e-05,6.7704000000e-05
-7.0000000000e-02,1.0232000000e-04,9.0128000000e-05
-8.7500000000e-02,1.2964000000e-04,1.1460000000e-04
-1.0500000000e-01,1.5424000000e-04,1.3724000000e-04
-1.2250000000e-01,1.8244000000e-04,1.6072000000e-04
-1.4000000000e-01,2.0918000000e-04,1.8590000000e-04
-1.5750000000e-01,2.3644000000e-04,2.1102000000e-04
-1.7500000000e-01,2.6458000000e-04,2.3640000000e-04
-1.9250000000e-01,2.9138000000e-04,2.6222000000e-04
-2.1000000000e-01,3.2128000000e-04,2.8726000000e-04
-2.2750000000e-01,3.4976000000e-04,3.1528000000e-04
-2.4500000000e-01,3.7808000000e-04,3.4132000000e-04
-2.6250000000e-01,4.0786000000e-04,3.6864000000e-04
-2.8000000000e-01,4.3840000000e-04,3.9740000000e-04
-2.9750000000e-01,4.6938000000e-04,4.2324000000e-04
-3.1500000000e-01,4.9890000000e-04,4.5540000000e-04
-3.3250000000e-01,5.3090000000e-04,4.8416000000e-04
-3.5000000000e-01,5.6324000000e-04,5.1314000000e-04
-3.6750000000e-01,5.9734000000e-04,5.4608000000e-04
-3.8500000000e-01,6.2894000000e-04,5.7496000000e-04
-4.0250000000e-01,6.6230000000e-04,6.0970000000e-04
-4.2000000000e-01,6.9400000000e-04,6.4104000000e-04
-4.3750000000e-01,7.3096000000e-04,6.7462000000e-04
-4.5500000000e-01,7.6092000000e-04,7.0900000000e-04
-4.7250000000e-01,7.9524000000e-04,7.4408000000e-04
-4.9000000000e-01,8.3112000000e-04,7.7738000000e-04
-5.0750000000e-01,8.6670000000e-04,8.1308000000e-04
-5.2500000000e-01,9.1042000000e-04,8.4684000000e-04
-5.4250000000e-01,9.4292000000e-04,8.8654000000e-04
-5.6000000000e-01,9.8252000000e-04,9.2292000000e-04
-5.7750000000e-01,1.0290000000e-03,9.6008000000e-04
-5.9500000000e-01,1.0702000000e-03,1.0058000000e-03
-6.1250000000e-01,1.1138000000e-03,1.0416000000e-03
-6.3000000000e-01,1.1550000000e-03,1.0768000000e-03
-6.4750000000e-01,1.1902000000e-03,1.1196000000e-03
-6.6500000000e-01,1.2322000000e-03,1.1658000000e-03
-6.8250000000e-01,1.2788000000e-03,1.1982000000e-03
-7.0000000000e-01,1.3278000000e-03,1.2512000000e-03
-7.1750000000e-01,1.3694000000e-03,1.2858000000e-03
-7.3500000000e-01,1.4074000000e-03,1.3306000000e-03
-7.5250000000e-01,1.4598000000e-03,1.3712000000e-03
-7.7000000000e-01,1.5068000000e-03,1.4220000000e-03
-7.8750000000e-01,1.5626000000e-03,1.4736000000e-03
-8.0500000000e-01,1.6206000000e-03,1.5270000000e-03
-8.2250000000e-01,1.6520000000e-03,1.5748000000e-03
-8.4000000000e-01,1.7148000000e-03,1.6252000000e-03
-8.5750000000e-01,1.7678000000e-03,1.6838000000e-03
-8.7500000000e-01,1.8232000000e-03,1.7230000000e-03
-8.9250000000e-01,1.8886000000e-03,1.7976000000e-03
-9.1000000000e-01,1.9504000000e-03,1.8490000000e-03
-9.2750000000e-01,2.0016000000e-03,1.9106000000e-03
-9.4500000000e-01,2.0758000000e-03,1.9756000000e-03
-9.6250000000e-01,2.1280000000e-03,2.0474000000e-03
-9.8000000000e-01,2.1908000000e-03,2.1018000000e-03
-9.9750000000e-01,2.2574000000e-03,2.1696000000e-03
-1.0150000000e+00,2.3090000000e-03,2.2346000000e-03
-1.0325000000e+00,2.3822000000e-03,2.3086000000e-03
-1.0500000000e+00,2.4502000000e-03,2.3816000000e-03
-1.0675000000e+00,2.5412000000e-03,2.4550000000e-03
-1.0850000000e+00,2.6184000000e-03,2.5408000000e-03
-1.1025000000e+00,2.7024000000e-03,2.6216000000e-03
-1.1200000000e+00,2.7848000000e-03,2.7188000000e-03
-1.1375000000e+00,2.8480000000e-03,2.7946000000e-03
-1.1550000000e+00,2.9134000000e-03,2.8710000000e-03
-1.1725000000e+00,2.9944000000e-03,2.9600000000e-03
-1.1900000000e+00,3.0872000000e-03,3.0378000000e-03
-1.2075000000e+00,3.1750000000e-03,3.1174000000e-03
