# Saved on 2025-07-12T17:44:59.524108
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TE48
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 3
#   Neg_Voltage: -3
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.003
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0005
#   max_gtarget: 0.0008
#   num_level: 4
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1
#   v_rst: -1
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Voltage (V),Loop 1 (A),Loop 2 (A)
0.0000000000e+00,4.1802000000e-08,1.1064000000e-09
-3.0000000000e-02,4.1796000000e-05,1.2475000000e-06
-6.0000000000e-02,8.3460000000e-05,2.6032000000e-06
-9.0000000000e-02,1.2638000000e-04,4.0712000000e-06
-1.2000000000e-01,1.6882000000e-04,5.8516000000e-06
-1.5000000000e-01,2.1158000000e-04,7.8593000000e-06
-1.8000000000e-01,2.5548000000e-04,1.0324000000e-05
-2.1000000000e-01,2.9912000000e-04,1.2996000000e-05
-2.4000000000e-01,3.4550000000e-04,1.6124000000e-05
-2.7000000000e-01,3.9010000000e-04,1.9784000000e-05
-3.0000000000e-01,4.3642000000e-04,2.3734000000e-05
-3.3000000000e-01,4.8326000000e-04,2.8266000000e-05
-3.6000000000e-01,5.3106000000e-04,3.3516000000e-05
-3.9000000000e-01,5.8250000000e-04,3.9280000000e-05
-4.2000000000e-01,6.3114000000e-04,4.5992000000e-05
-4.5000000000e-01,6.8468000000e-04,5.2716000000e-05
-4.8000000000e-01,7.3360000000e-04,6.0936000000e-05
-5.1000000000e-01,7.8520000000e-04,6.9164000000e-05
-5.4000000000e-01,8.3864000000e-04,7.8706000000e-05
-5.7000000000e-01,8.9158000000e-04,8.9048000000e-05
-6.0000000000e-01,9.4520000000e-04,1.0070000000e-04
-6.3000000000e-01,9.9980000000e-04,1.1314000000e-04
-6.6000000000e-01,1.0546000000e-03,1.2668000000e-04
-6.9000000000e-01,1.1098000000e-03,1.4088000000e-04
-7.2000000000e-01,1.1646000000e-03,1.5700000000e-04
-7.5000000000e-01,1.2204000000e-03,1.7100000000e-04
-7.8000000000e-01,1.2790000000e-03,1.8958000000e-04
-8.1000000000e-01,1.3358000000e-03,2.1130000000e-04
-8.4000000000e-01,1.3954000000e-03,2.3340000000e-04
-8.7000000000e-01,1.4554000000e-03,2.5516000000e-04
-9.0000000000e-01,1.5142000000e-03,2.8138000000e-04
-9.3000000000e-01,1.5728000000e-03,3.0584000000e-04
-9.6000000000e-01,1.6334000000e-03,3.3318000000e-04
-9.9000000000e-01,1.6936000000e-03,3.6360000000e-04
-1.0200000000e+00,1.7568000000e-03,3.9352000000e-04
-1.0500000000e+00,1.8228000000e-03,4.2768000000e-04
-1.0800000000e+00,1.8824000000e-03,4.6240000000e-04
-1.1100000000e+00,1.9462000000e-03,5.0084000000e-04
-1.1400000000e+00,2.0120000000e-03,5.4006000000e-04
-1.1700000000e+00,2.0780000000e-03,5.8176000000e-04
-1.2000000000e+00,2.1398000000e-03,6.2392000000e-04
-1.2300000000e+00,2.2062000000e-03,6.6992000000e-04
-1.2600000000e+00,2.2682000000e-03,7.1894000000e-04
-1.2900000000e+00,2.3420000000e-03,7.6800000000e-04
-1.3200000000e+00,2.4092000000e-03,8.2262000000e-04
-1.3500000000e+00,2.4716000000e-03,8.7982000000e-04
-1.3800000000e+00,2.5420000000e-03,9.3470000000e-04
