# Saved on 2025-07-12T17:44:10.720747
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TE48
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 3
#   Neg_Voltage: -2.5
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.003
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0005
#   max_gtarget: 0.0008
#   num_level: 4
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1
#   v_rst: -1
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Voltage (V),Loop 1 (A),Loop 2 (A)
0.0000000000e+00,2.3334000000e-08,2.1976000000e-08
-2.5000000000e-02,1.2364000000e-05,1.6996000000e-05
-5.0000000000e-02,2.4896000000e-05,3.3898000000e-05
-7.5000000000e-02,3.7574000000e-05,5.1530000000e-05
-1.0000000000e-01,5.0144000000e-05,6.9674000000e-05
-1.2500000000e-01,6.3464000000e-05,8.6986000000e-05
-1.5000000000e-01,7.6528000000e-05,1.0552000000e-04
-1.7500000000e-01,9.0872000000e-05,1.2330000000e-04
-2.0000000000e-01,1.0514000000e-04,1.4158000000e-04
-2.2500000000e-01,1.1950000000e-04,1.6020000000e-04
-2.5000000000e-01,1.3404000000e-04,1.7848000000e-04
-2.7500000000e-01,1.5008000000e-04,1.9782000000e-04
-3.0000000000e-01,1.6710000000e-04,2.1940000000e-04
-3.2500000000e-01,1.8378000000e-04,2.3952000000e-04
-3.5000000000e-01,2.0108000000e-04,2.6032000000e-04
-3.7500000000e-01,2.1976000000e-04,2.7946000000e-04
-4.0000000000e-01,2.3862000000e-04,3.0000000000e-04
-4.2500000000e-01,2.5702000000e-04,3.2002000000e-04
-4.5000000000e-01,2.7730000000e-04,3.4150000000e-04
-4.7500000000e-01,2.9742000000e-04,3.6050000000e-04
-5.0000000000e-01,3.1836000000e-04,3.8288000000e-04
-5.2500000000e-01,3.3982000000e-04,4.0688000000e-04
-5.5000000000e-01,3.6282000000e-04,4.2720000000e-04
-5.7500000000e-01,3.8492000000e-04,4.4832000000e-04
-6.0000000000e-01,4.0962000000e-04,4.7148000000e-04
-6.2500000000e-01,4.3286000000e-04,4.9492000000e-04
-6.5000000000e-01,4.5804000000e-04,5.1462000000e-04
-6.7500000000e-01,4.8458000000e-04,5.3568000000e-04
-7.0000000000e-01,5.1062000000e-04,5.5856000000e-04
-7.2500000000e-01,5.3808000000e-04,5.7878000000e-04
-7.5000000000e-01,5.6722000000e-04,6.0182000000e-04
-7.7500000000e-01,5.9664000000e-04,6.2526000000e-04
-8.0000000000e-01,6.2580000000e-04,6.4630000000e-04
-8.2500000000e-01,6.5442000000e-04,6.7240000000e-04
-8.5000000000e-01,6.8714000000e-04,6.9540000000e-04
-8.7500000000e-01,7.1630000000e-04,7.1404000000e-04
-9.0000000000e-01,7.5666000000e-04,7.3906000000e-04
-9.2500000000e-01,7.9208000000e-04,7.5850000000e-04
-9.5000000000e-01,8.2654000000e-04,7.8604000000e-04
-9.7500000000e-01,8.6144000000e-04,8.1024000000e-04
-1.0000000000e+00,8.9984000000e-04,8.3058000000e-04
-1.0250000000e+00,9.3508000000e-04,8.4880000000e-04
-1.0500000000e+00,9.7786000000e-04,8.8080000000e-04
-1.0750000000e+00,1.0170000000e-03,9.2276000000e-04
-1.1000000000e+00,1.0566000000e-03,9.3932000000e-04
-1.1250000000e+00,1.0982000000e-03,9.5854000000e-04
-1.1500000000e+00,1.1350000000e-03,1.0188000000e-03
