# Saved on 2025-07-12T11:41:46.392043
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE36
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 2
# VSS WGFMU: 1
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0005
#   max_gtarget: 0.0008
#   num_level: 4
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_500.00 uS,Conductance_Target_600.00 uS,Conductance_Target_700.00 uS,Conductance_Target_800.00 uS
1.4400000000e-04,4.9621899961e-04,5.9081245126e-04,6.9598827395e-04,8.0286874436e-04
1.1440000000e-03,4.9617065088e-04,5.9294961829e-04,6.9652240200e-04,8.0180470832e-04
2.1440000000e-03,4.9123966164e-04,5.9362551838e-04,6.9666530180e-04,8.0208235886e-04
3.1440000000e-03,4.8789566790e-04,5.9257061366e-04,6.9637906563e-04,8.0186429841e-04
4.1440000000e-03,4.9635298637e-04,5.9318550484e-04,6.9777495810e-04,8.0222795077e-04
5.1440000000e-03,4.9577574828e-04,5.9168432927e-04,6.9713532866e-04,8.0280704424e-04
6.1440000000e-03,4.9606962421e-04,5.8971440012e-04,6.9716501457e-04,8.0307218013e-04
7.1440000000e-03,4.8804624385e-04,5.9464273363e-04,6.9664332841e-04,8.0159858044e-04
8.1440000000e-03,4.8794365284e-04,5.9247955505e-04,6.9685440394e-04,8.0175028415e-04
9.1440000000e-03,4.9638638302e-04,5.9004862123e-04,6.9641762821e-04,8.0222947872e-04
1.0144000000e-02,4.8762707593e-04,5.9222460550e-04,6.9695081038e-04,8.0200268712e-04
1.1144000000e-02,4.9059894081e-04,5.9227204474e-04,6.9497473305e-04,8.0275392975e-04
1.2144000000e-02,4.8802274250e-04,5.9271598730e-04,6.9403075031e-04,8.0240090028e-04
1.3144000000e-02,4.9610109272e-04,5.9257727116e-04,6.9493391493e-04,8.0156503827e-04
1.4144000000e-02,4.9593294534e-04,5.9068697738e-04,6.9501220423e-04,8.0216843344e-04
1.5144000000e-02,4.9611364375e-04,5.9345340560e-04,6.9507317676e-04,8.0295547377e-04
1.6144000000e-02,4.8840760428e-04,5.9230434999e-04,6.9481953688e-04,8.0340760178e-04
1.7144000000e-02,4.8793499445e-04,5.9044166846e-04,6.9570502092e-04,8.0285528384e-04
1.8144000000e-02,4.9580772611e-04,5.9418820456e-04,6.9505382271e-04,8.0383419117e-04
1.9144000000e-02,4.9222504458e-04,5.9271249484e-04,6.9458896178e-04,8.0311889178e-04
2.0144000000e-02,4.9357066018e-04,5.9013065766e-04,6.9516878284e-04,8.0247809819e-04
2.1144000000e-02,4.8768386478e-04,5.9244655858e-04,6.9575740781e-04,8.0220503150e-04
2.2144000000e-02,4.8755551688e-04,5.9265632444e-04,6.9476802310e-04,8.0213692854e-04
2.3144000000e-02,4.9353766371e-04,5.9288002376e-04,6.9543275458e-04,8.0229947343e-04
2.4144000000e-02,4.9140424380e-04,5.9382371546e-04,6.9542562414e-04,8.0200814409e-04
2.5144000000e-02,4.8781115765e-04,5.9359139414e-04,6.9502420956e-04,8.0263496784e-04
2.6144000000e-02,4.9583133659e-04,5.9280984715e-04,6.9432120654e-04,8.0240883108e-04
2.7144000000e-02,4.9590915296e-04,5.9350888478e-04,6.9518559030e-04,8.0235688074e-04
2.8144000000e-02,4.8798709031e-04,5.9262729337e-04,6.9476176577e-04,8.0289588368e-04
2.9144000000e-02,4.8764537496e-04,5.9248253820e-04,6.9432979217e-04,8.0247940787e-04
3.0144000000e-02,4.8780730140e-04,5.9242727730e-04,6.9459281804e-04,8.0333586084e-04
3.1144000000e-02,4.9580070481e-04,5.8997655287e-04,6.9568566687e-04,8.0133184383e-04
3.2144000000e-02,4.9380148994e-04,5.9051071730e-04,6.9537127274e-04,8.0253579654e-04
3.3144000000e-02,4.9012694944e-04,5.9265901655e-04,6.9544228609e-04,8.0209996668e-04
3.4144000000e-02,4.9514226703e-04,5.9438800236e-04,6.9599853305e-04,8.0262216215e-04
3.5144000000e-02,4.9563252105e-04,5.9347126808e-04,6.9540539698e-04,8.0322941358e-04
3.6144000000e-02,4.8816800700e-04,5.9100693761e-04,6.9509289460e-04,8.0286990851e-04
3.7144000000e-02,4.9568669056e-04,5.9230573243e-04,6.9587549660e-04,8.0237870861e-04
3.8144000000e-02,4.9261325330e-04,5.9278998378e-04,6.9525849540e-04,8.0236022768e-04
3.9144000000e-02,4.9568134273e-04,5.9318001149e-04,6.9512316259e-04,8.0219499068e-04
4.0144000000e-02,4.8789133871e-04,5.9398313169e-04,6.9494963100e-04,8.0357924162e-04
4.1144000000e-02,4.8823520046e-04,5.9208814491e-04,6.9525165600e-04,8.0286677985e-04
4.2144000000e-02,4.8806770792e-04,5.9218000388e-04,6.9551613706e-04,8.0297584645e-04
4.3144000000e-02,4.9589463742e-04,5.9320442233e-04,6.9615896791e-04,8.0285608419e-04
4.4144000000e-02,4.8838719522e-04,5.9377827711e-04,6.9514695497e-04,8.0135643657e-04
4.5144000000e-02,4.9499409215e-04,5.9257945395e-04,6.9572721259e-04,8.0230631283e-04
4.6144000000e-02,4.9101065088e-04,5.9311794757e-04,6.9588328188e-04,8.0259706010e-04
4.7144000000e-02,4.8800990044e-04,5.9439698816e-04,6.9604786404e-04,8.0239195086e-04
4.8144000000e-02,4.8802587116e-04,5.8966223150e-04,6.9460584200e-04,8.0227269791e-04
4.9144000000e-02,4.9552301789e-04,5.9233258071e-04,6.9510118919e-04,8.0285128206e-04
5.0144000000e-02,4.8754085583e-04,5.9209960455e-04,6.9604808232e-04,8.0233519839e-04
5.1144000000e-02,4.9554499128e-04,5.9418522142e-04,6.9526278821e-04,8.0292629718e-04
5.2144000000e-02,4.8761423386e-04,5.9248392063e-04,6.9524663559e-04,8.0277510278e-04
5.3144000000e-02,4.8774982133e-04,5.9066769609e-04,6.9514753704e-04,8.0324352894e-04
5.4144000000e-02,4.8779507779e-04,5.9249956394e-04,6.9569716288e-04,8.0255478679e-04
5.5144000000e-02,4.9562029744e-04,5.9448204411e-04,6.9530251494e-04,8.0257457739e-04
5.6144000000e-02,4.8770874855e-04,5.9206515289e-04,6.9582114520e-04,8.0170080764e-04
5.7144000000e-02,4.9095739087e-04,5.9194309870e-04,6.9475376222e-04,8.0236692156e-04
5.8144000000e-02,4.8949288612e-04,5.9345831687e-04,6.9544068538e-04,8.0346559116e-04
5.9144000000e-02,4.9552716519e-04,5.9253270592e-04,6.9479814556e-04,8.0246405560e-04
6.0144000000e-02,4.9563863286e-04,5.9299225541e-04,6.9527501182e-04,8.0262354459e-04
6.1144000000e-02,4.9332964409e-04,5.9290261561e-04,6.9570065534e-04,8.0258127127e-04
6.2144000000e-02,4.9598740588e-04,5.9416488511e-04,6.9537964009e-04,8.0294703366e-04
6.3144000000e-02,4.8817375500e-04,5.9262227296e-04,6.9516790973e-04,8.0256650108e-04
6.4144000000e-02,4.9106874940e-04,5.9442714701e-04,6.9543602876e-04,8.0280246038e-04
6.5144000000e-02,4.8782512749e-04,5.9402365878e-04,6.9637579145e-04,8.0272882769e-04
6.6144000000e-02,4.8761714424e-04,5.9177669755e-04,6.9514928327e-04,8.0250618339e-04
6.7144000000e-02,4.8771864385e-04,5.9259018599e-04,6.9495625212e-04,8.0253899796e-04
6.8144000000e-02,4.8771500587e-04,5.9441081248e-04,6.9514615461e-04,8.0312165665e-04
