# Saved on 2025-07-12T11:41:46.436551
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE36
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 2
# VSS WGFMU: 1
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0005
#   max_gtarget: 0.0008
#   num_level: 4
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_500.00 uS,Conductance_Target_600.00 uS,Conductance_Target_700.00 uS,Conductance_Target_800.00 uS
1.4400000000e-04,4.9644106184e-04,5.6597928051e-04,6.9328809332e-04,8.0002260802e-04
1.0001440000e+00,4.9591541028e-04,5.5018565035e-04,6.9300018367e-04,8.0000114394e-04
2.0001440000e+00,4.8631100071e-04,5.5242624512e-04,6.9223664468e-04,8.0103651271e-04
3.0001440000e+00,4.8626712669e-04,5.5254444305e-04,6.9374546001e-04,7.9972931417e-04
4.0001440000e+00,4.9552480050e-04,5.5251806771e-04,6.9343601353e-04,8.0068530224e-04
5.0001440000e+00,4.8684636567e-04,5.4778538470e-04,6.9326481025e-04,8.0057878222e-04
6.0001440000e+00,4.7438927140e-04,5.4784479289e-04,6.9318055466e-04,8.0110999988e-04
7.0001440000e+00,4.7513251047e-04,5.4757987527e-04,6.9136258389e-04,7.9894984083e-04
8.0001440000e+00,4.7363770136e-04,5.4841289966e-04,6.9093766797e-04,8.0735968368e-04
9.0001440000e+00,4.6565379307e-04,5.5391534261e-04,6.9267880463e-04,8.0010882812e-04
1.0000144000e+01,4.7513764002e-04,5.5535670981e-04,6.9348338002e-04,8.0027210061e-04
1.1000144000e+01,4.6550419938e-04,5.5408898334e-04,6.9277273724e-04,7.9815865320e-04
1.2000144000e+01,4.6574448788e-04,5.5472206441e-04,6.9191970397e-04,8.0329584307e-04
1.3000144000e+01,4.7403427743e-04,5.5313281337e-04,6.9039153459e-04,8.0058009189e-04
1.4000144000e+01,4.6665118134e-04,5.5313073972e-04,6.8952751462e-04,7.9977413407e-04
1.5000144000e+01,4.6610162826e-04,5.5463136960e-04,6.8720859417e-04,8.0014404375e-04
1.6000144000e+01,4.6549197577e-04,5.5216220062e-04,6.9055255153e-04,7.9955498222e-04
1.7000144000e+01,4.7502904636e-04,5.5300050008e-04,6.9026595156e-04,8.0167061242e-04
1.8000144000e+01,4.6606422984e-04,5.5467946368e-04,6.8945410021e-04,7.9945064499e-04
1.9000144000e+01,4.6579349146e-04,5.5537097069e-04,6.9135894591e-04,8.0219964730e-04
2.0000144000e+01,4.6488261432e-04,5.5369306210e-04,6.9248679210e-04,7.9473698861e-04
2.1000144000e+01,4.6701068641e-04,5.5050910305e-04,6.9005596742e-04,7.9601704783e-04
2.2000144000e+01,4.7478555643e-04,5.4924519645e-04,6.9126974267e-04,7.9574310803e-04
2.3000144000e+01,4.6671812015e-04,5.4942309362e-04,6.8987588747e-04,7.9720783106e-04
2.4000144000e+01,4.6597939217e-04,5.4955115047e-04,6.9032896135e-04,7.9883764556e-04
2.5000144000e+01,4.7533521865e-04,5.5057909776e-04,6.9103087299e-04,7.9797573562e-04
2.6000144000e+01,4.6525485232e-04,5.4930947954e-04,6.9085195719e-04,7.9513491073e-04
2.7000144000e+01,4.6636487241e-04,5.5069402151e-04,6.9155204983e-04,7.9620171164e-04
2.8000144000e+01,4.6550208936e-04,5.4998374253e-04,6.9053698098e-04,7.9891862697e-04
2.9000144000e+01,4.6573510190e-04,5.4987522162e-04,6.9162575528e-04,7.9641336924e-04
3.0000144000e+01,4.6549812396e-04,5.5476986745e-04,6.9122237619e-04,7.9939083662e-04
3.1000144000e+01,4.6552569984e-04,5.5569835240e-04,6.9170047936e-04,7.9953118984e-04
3.2000144000e+01,4.7398109018e-04,5.4923009884e-04,6.9261404860e-04,7.9748533608e-04
3.3000144000e+01,4.6563094656e-04,5.5060496379e-04,6.9092944614e-04,8.0247853475e-04
3.4000144000e+01,4.6458491852e-04,5.5073724070e-04,6.9266119681e-04,7.9780729720e-04
3.5000144000e+01,4.6467677748e-04,5.5557276937e-04,6.9060959504e-04,8.0146972323e-04
3.6000144000e+01,4.6503679187e-04,5.5542801420e-04,6.9114692451e-04,7.9995377746e-04
3.7000144000e+01,4.6493489208e-04,5.5453925597e-04,6.9266185164e-04,7.9831545008e-04
3.8000144000e+01,4.6482826292e-04,5.5614258599e-04,6.9129222538e-04,7.9890873167e-04
3.9000144000e+01,4.6514225687e-04,5.5685759435e-04,6.9218396675e-04,7.9585151980e-04
4.0000144000e+01,4.6593766456e-04,5.5556240113e-04,6.9213761890e-04,7.9634919530e-04
4.1000144000e+01,4.6490775276e-04,5.4311407439e-04,6.9209403591e-04,7.9499033745e-04
4.2000144000e+01,4.7338908189e-04,5.4304771766e-04,6.9168519985e-04,8.0005665950e-04
4.3000144000e+01,4.6489803935e-04,5.4266354709e-04,6.9362904469e-04,7.9430858023e-04
4.4000144000e+01,4.6441233280e-04,5.4559048294e-04,6.9258669100e-04,7.9543038737e-04
4.5000144000e+01,4.6505872888e-04,5.4393080063e-04,6.9193854870e-04,7.9320598161e-04
4.6000144000e+01,4.6423519962e-04,5.4318192269e-04,6.9282097684e-04,7.9876350355e-04
4.7000144000e+01,4.6383527661e-04,5.4405030824e-04,6.9366091338e-04,7.9408338934e-04
4.8000144000e+01,4.7274221288e-04,5.4324016673e-04,6.9310721301e-04,7.9214754805e-04
4.9000144000e+01,4.6425022447e-04,5.4343494412e-04,6.9313733547e-04,7.9222380009e-04
5.0000144000e+01,4.6435961849e-04,5.4367090343e-04,6.9325556979e-04,7.9165176430e-04
5.1000144000e+01,4.6419616410e-04,5.4325555539e-04,6.9460846134e-04,7.9303943494e-04
5.2000144000e+01,4.6516342991e-04,5.4445135902e-04,6.9109555625e-04,7.9212150013e-04
5.3000144000e+01,4.6791323257e-04,5.4498083045e-04,6.9272100518e-04,7.9151177488e-04
5.4000144000e+01,4.6473858674e-04,5.4200561863e-04,6.9265865022e-04,7.8902980022e-04
5.5000144000e+01,4.7255751269e-04,5.4356783949e-04,6.9350018748e-04,7.9331111920e-04
5.6000144000e+01,4.5770135330e-04,5.4458363593e-04,6.9157082180e-04,7.8570046753e-04
5.7000144000e+01,4.6717323130e-04,5.4314758017e-04,6.9262940087e-04,7.9006553278e-04
5.8000144000e+01,4.6415541874e-04,5.4352021834e-04,6.9367699325e-04,7.9176541476e-04
5.9000144000e+01,4.6444965847e-04,5.4090796766e-04,6.9337191235e-04,7.8937053331e-04
6.0000144000e+01,4.6523826313e-04,5.4080726841e-04,6.9367721153e-04,7.8885037510e-04
6.1000144000e+01,4.6433990065e-04,5.4381474911e-04,6.9372625148e-04,7.8849312558e-04
6.2000144000e+01,4.6537064918e-04,5.4108419135e-04,6.9345507654e-04,7.9158060544e-04
