# Saved on 2025-06-26T12:00:25.051709
# Name: Shreenidhi
# Sample_ID: Batch3_F5_TPTE06
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.05
#   SaveData: True
Voltage (V),Current (A)
1.0000000000e+00,3.7700000000e-14
1.1000000000e+00,8.8300000000e-14
1.2000000000e+00,7.4700000000e-14
1.3000000000e+00,8.5400000000e-14
1.4000000000e+00,7.7000000000e-14
1.5000000000e+00,7.4000000000e-15
1.6000000000e+00,2.3600000000e-14
1.7000000000e+00,9.6700000000e-14
1.8000000000e+00,4.3100000000e-14
1.9000000000e+00,8.3200000000e-14
2.0000000000e+00,9.3200000000e-14
