# Saved on 2025-07-02T09:30:44.163610
# Name: Evan
# Sample_ID: Batch5_Sample5_F5_TPTE09
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 2
# VSS WGFMU: 1
# trd: 0.0001
# pts_per_meas: 1
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
Voltage (V),Current (A)
1.0000000000e-01,8.2352000000e-06
1.0000000000e-01,8.1428000000e-06
1.0000000000e-01,8.1762000000e-06
1.0000000000e-01,8.1453000000e-06
1.0000000000e-01,8.1397000000e-06
1.0000000000e-01,8.1464000000e-06
1.0000000000e-01,8.1454000000e-06
1.0000000000e-01,8.1284000000e-06
1.0000000000e-01,8.1550000000e-06
1.0000000000e-01,8.1468000000e-06
1.0000000000e-01,8.1224000000e-06
1.0000000000e-01,8.1172000000e-06
1.0000000000e-01,8.1264000000e-06
1.0000000000e-01,8.1085000000e-06
1.0000000000e-01,8.1243000000e-06
1.0000000000e-01,8.1463000000e-06
1.0000000000e-01,8.1495000000e-06
1.0000000000e-01,8.1370000000e-06
1.0000000000e-01,8.1593000000e-06
1.0000000000e-01,8.1169000000e-06
1.0000000000e-01,8.1309000000e-06
1.0000000000e-01,8.1383000000e-06
1.0000000000e-01,8.1517000000e-06
