# Saved on 2025-06-19T18:53:21.624428
# Name: Evan
# Sample_ID: Batch3_F5_TPTE03
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 1.75
#   Neg_Voltage: -2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A),Loop 4 (A),Loop 5 (A)
0.0000000000e+00,3.3750000000e-09,8.4260000000e-09,4.7550000000e-09,8.7100000000e-10,1.2410000000e-09
-2.0000000000e-02,4.7456000000e-07,8.3654000000e-07,7.2474000000e-07,4.4578000000e-07,4.4576000000e-07
-4.0000000000e-02,9.5452000000e-07,1.6304000000e-06,1.4187000000e-06,9.0670000000e-07,9.0466000000e-07
-6.0000000000e-02,1.4425000000e-06,2.3613000000e-06,2.0723000000e-06,1.3667000000e-06,1.3729000000e-06
-8.0000000000e-02,2.0004000000e-06,3.1928000000e-06,2.3449000000e-06,1.8525000000e-06,1.8479000000e-06
-1.0000000000e-01,2.5445000000e-06,3.9248000000e-06,2.8976000000e-06,2.3484000000e-06,2.3521000000e-06
-1.2000000000e-01,3.1334000000e-06,4.6554000000e-06,3.4413000000e-06,2.8937000000e-06,2.8800000000e-06
-1.4000000000e-01,3.7612000000e-06,5.4658000000e-06,5.1421000000e-06,3.4625000000e-06,3.4725000000e-06
-1.6000000000e-01,4.3941000000e-06,6.2074000000e-06,4.5868000000e-06,4.0379000000e-06,4.1058000000e-06
-1.8000000000e-01,5.1345000000e-06,6.9962000000e-06,5.1244000000e-06,4.6278000000e-06,4.7295000000e-06
-2.0000000000e-01,5.8683000000e-06,7.7987000000e-06,5.7398000000e-06,5.1808000000e-06,5.4327000000e-06
-2.2000000000e-01,6.6513000000e-06,8.5939000000e-06,6.3129000000e-06,5.8783000000e-06,6.0173000000e-06
-2.4000000000e-01,7.4861000000e-06,9.4730000000e-06,7.0064000000e-06,6.5410000000e-06,6.8021000000e-06
-2.6000000000e-01,8.3248000000e-06,1.0128000000e-05,7.7006000000e-06,7.3168000000e-06,7.6154000000e-06
-2.8000000000e-01,9.2998000000e-06,1.1088000000e-05,8.4690000000e-06,8.0904000000e-06,8.4922000000e-06
-3.0000000000e-01,1.0270000000e-05,1.2040000000e-05,9.2594000000e-06,8.9410000000e-06,9.1001000000e-06
-3.2000000000e-01,1.1318000000e-05,1.0848000000e-05,1.0138000000e-05,9.8384000000e-06,9.9000000000e-06
-3.4000000000e-01,1.2430000000e-05,1.3744000000e-05,1.1040000000e-05,1.0762000000e-05,1.0898000000e-05
-3.6000000000e-01,1.3622000000e-05,1.2934000000e-05,1.2032000000e-05,1.1786000000e-05,1.1890000000e-05
-3.8000000000e-01,1.4832000000e-05,1.3988000000e-05,1.3122000000e-05,1.2802000000e-05,1.2922000000e-05
-4.0000000000e-01,1.6072000000e-05,1.5138000000e-05,1.4226000000e-05,1.3922000000e-05,1.4106000000e-05
-4.2000000000e-01,1.7450000000e-05,1.6314000000e-05,1.5448000000e-05,1.5064000000e-05,1.5268000000e-05
-4.4000000000e-01,1.8890000000e-05,1.7618000000e-05,1.6652000000e-05,1.6362000000e-05,1.6498000000e-05
-4.6000000000e-01,2.0398000000e-05,1.8998000000e-05,1.7954000000e-05,1.7638000000e-05,1.7922000000e-05
-4.8000000000e-01,2.2046000000e-05,2.0372000000e-05,1.9350000000e-05,1.8972000000e-05,1.9286000000e-05
-5.0000000000e-01,2.3788000000e-05,2.1890000000e-05,2.0816000000e-05,2.0588000000e-05,2.0760000000e-05
-5.2000000000e-01,2.5506000000e-05,2.3442000000e-05,2.1338000000e-05,2.1794000000e-05,2.2428000000e-05
-5.4000000000e-01,2.7398000000e-05,2.5158000000e-05,2.2896000000e-05,2.3432000000e-05,2.4170000000e-05
-5.6000000000e-01,2.9422000000e-05,2.6958000000e-05,2.4580000000e-05,2.5176000000e-05,2.5578000000e-05
-5.8000000000e-01,3.1422000000e-05,2.8752000000e-05,2.6426000000e-05,2.7040000000e-05,2.7146000000e-05
-6.0000000000e-01,3.3744000000e-05,3.0710000000e-05,2.8222000000e-05,2.8940000000e-05,2.9296000000e-05
