# Saved on 2025-07-12T13:49:18.131211
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPT40
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 2
# VSS WGFMU: 1
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0005
#   max_gtarget: 0.0008
#   num_level: 4
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.6
#   v_rst: -0.5
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_500.00 uS,Conductance_Target_600.00 uS,Conductance_Target_700.00 uS,Conductance_Target_800.00 uS
1.4400000000e-04,4.9830294302e-04,6.0101661802e-04,7.0121568569e-04,8.0215140770e-04
1.1440000000e-03,4.9976617447e-04,5.9305159084e-04,6.8775851105e-04,7.9717865447e-04
2.1440000000e-03,5.0061738875e-04,5.9460002376e-04,7.0403031714e-04,8.0204299593e-04
3.1440000000e-03,5.0142727559e-04,5.9459423937e-04,7.0136389695e-04,8.0179517681e-04
4.1440000000e-03,4.8953424994e-04,5.9221158153e-04,6.8817345891e-04,8.0184072431e-04
5.1440000000e-03,4.9012462114e-04,5.9442627389e-04,7.0210080594e-04,7.9893856309e-04
6.1440000000e-03,4.9227335694e-04,5.9250578488e-04,7.0151989348e-04,8.0002995674e-04
7.1440000000e-03,4.9662012316e-04,5.9261099523e-04,7.0079135185e-04,8.0042234913e-04
8.1440000000e-03,4.9673391914e-04,5.9362424508e-04,6.9947949669e-04,8.0191246525e-04
9.1440000000e-03,5.0207014283e-04,5.9304453316e-04,7.0042675361e-04,8.0190162407e-04
1.0144000000e-02,4.9857539125e-04,5.9220539697e-04,7.0361580583e-04,7.9946403275e-04
1.1144000000e-02,4.9972666602e-04,5.9353311372e-04,7.0201596827e-04,7.9716715845e-04
1.2144000000e-02,4.9768168537e-04,5.9532561863e-04,7.0204318035e-04,8.0226316641e-04
1.3144000000e-02,4.9787471653e-04,5.9361402236e-04,7.0056863478e-04,8.0126446846e-04
1.4144000000e-02,4.9336129450e-04,5.9725130996e-04,6.9977046223e-04,8.0188110587e-04
1.5144000000e-02,4.9212223530e-04,5.9479847550e-04,6.9921239628e-04,7.9782883404e-04
1.6144000000e-02,4.9192789447e-04,5.9315301769e-04,7.0099675213e-04,8.0184880062e-04
1.7144000000e-02,4.9103178753e-04,5.9319620050e-04,7.0356181823e-04,8.0011290265e-04
1.8144000000e-02,4.9595728342e-04,5.9324891481e-04,7.0368347224e-04,7.9760990047e-04
1.9144000000e-02,4.9901445891e-04,5.9294063249e-04,7.0251677244e-04,8.0095436715e-04
2.0144000000e-02,4.9939018936e-04,6.0165952164e-04,7.0413967478e-04,8.0205943959e-04
2.1144000000e-02,4.9706268328e-04,6.0207152274e-04,7.0571295510e-04,8.0157347838e-04
2.2144000000e-02,4.9706268328e-04,5.9733585658e-04,7.0135953138e-04,8.0219739175e-04
2.3144000000e-02,4.9781330745e-04,5.9747319028e-04,7.0189467806e-04,7.9951591033e-04
2.4144000000e-02,4.9797992688e-04,5.9699999838e-04,7.0195543231e-04,8.0235629866e-04
2.5144000000e-02,4.9797632528e-04,5.9773981775e-04,7.0136520662e-04,8.0256977526e-04
2.6144000000e-02,4.9820828281e-04,6.0319838667e-04,6.8855690188e-04,8.0151403381e-04
2.7144000000e-02,4.9864658649e-04,5.9513015003e-04,7.0206711825e-04,7.9949124483e-04
2.8144000000e-02,4.9781665439e-04,5.9773345129e-04,7.0202586357e-04,7.9857112723e-04
2.9144000000e-02,4.9753736675e-04,5.9623653215e-04,7.0154317655e-04,8.0086530943e-04
3.0144000000e-02,5.0163991546e-04,5.9618952946e-04,7.0111134846e-04,8.0111814896e-04
3.1144000000e-02,4.9699192459e-04,5.9682824940e-04,7.0116293500e-04,7.9820078099e-04
3.2144000000e-02,4.9912516261e-04,5.9650166804e-04,6.8744513555e-04,8.0131081631e-04
3.3144000000e-02,4.9717658840e-04,5.9652920754e-04,6.9923589763e-04,8.0127021647e-04
3.4144000000e-02,4.9816335377e-04,5.9623132984e-04,6.9960588007e-04,8.0023230112e-04
3.5144000000e-02,4.9688573199e-04,5.9539419453e-04,7.0107533247e-04,7.9864788859e-04
3.6144000000e-02,4.8904923460e-04,5.9600315581e-04,7.0309921284e-04,7.9921184806e-04
3.7144000000e-02,4.9610647693e-04,5.9546578996e-04,7.0149551902e-04,8.0251680629e-04
3.8144000000e-02,4.9627360568e-04,5.9646623413e-04,6.9115892984e-04,7.9909739725e-04
3.9144000000e-02,4.9743943237e-04,5.9712761868e-04,7.0116977440e-04,8.0097692262e-04
4.0144000000e-02,4.9736067012e-04,5.9810950916e-04,6.9953312050e-04,8.0038204032e-04
4.1144000000e-02,4.9801223213e-04,5.9731748479e-04,6.9952955528e-04,8.0262339907e-04
4.2144000000e-02,4.9070295063e-04,5.9676640376e-04,7.0148467785e-04,8.0047182564e-04
4.3144000000e-02,4.9761703849e-04,6.0190628574e-04,6.9977526437e-04,8.0104378867e-04
4.4144000000e-02,4.9628342822e-04,5.9662845160e-04,6.9986504968e-04,8.0044548668e-04
4.5144000000e-02,4.9817186664e-04,5.9834321291e-04,7.0043235610e-04,8.0238329247e-04
4.6144000000e-02,4.9636153562e-04,5.9264992160e-04,7.0017507824e-04,7.9803896369e-04
4.7144000000e-02,4.9790720368e-04,6.0189820942e-04,6.9978013926e-04,8.0265330325e-04
4.8144000000e-02,4.8907499149e-04,5.9241094277e-04,6.9958761742e-04,8.0040554167e-04
4.9144000000e-02,4.9820740969e-04,5.9283174778e-04,6.9964284194e-04,8.0108868133e-04
5.0144000000e-02,4.9609174312e-04,5.9588284785e-04,6.8955385359e-04,7.9864235886e-04
5.1144000000e-02,4.9602243962e-04,5.9287580370e-04,7.0242582296e-04,8.0192228779e-04
5.2144000000e-02,5.0041970098e-04,5.9770078224e-04,7.0143330959e-04,7.9839133832e-04
5.3144000000e-02,5.0003014621e-04,5.9185971622e-04,7.0000380219e-04,8.0194171460e-04
5.4144000000e-02,4.9641341320e-04,5.9300276916e-04,7.0013404184e-04,8.0057725427e-04
5.5144000000e-02,5.0014783483e-04,5.9227812017e-04,7.0041460276e-04,7.9939556599e-04
5.6144000000e-02,4.9897764256e-04,5.9277386754e-04,6.9971618359e-04,7.9893252405e-04
5.7144000000e-02,5.0099693908e-04,5.9256137320e-04,6.9956695370e-04,8.0188139691e-04
5.8144000000e-02,4.9745511205e-04,5.9350397350e-04,6.9936293585e-04,8.0111014540e-04
5.9144000000e-02,4.9323567509e-04,5.9276597312e-04,7.0095840783e-04,8.0041296314e-04
6.0144000000e-02,4.8915680964e-04,6.0072168708e-04,7.0282505476e-04,8.0184538092e-04
6.1144000000e-02,4.9092584959e-04,5.9556859924e-04,7.0201000199e-04,7.9769393778e-04
6.2144000000e-02,4.9762897106e-04,5.9641784901e-04,7.0227761171e-04,8.0051337136e-04
6.3144000000e-02,4.9784652219e-04,6.0120186390e-04,7.0196379966e-04,7.9799952800e-04
6.4144000000e-02,4.9728656450e-04,5.9742997109e-04,7.0192108979e-04,8.0279729445e-04
6.5144000000e-02,4.9611946451e-04,5.9876994783e-04,7.0008121838e-04,8.0094156147e-04
6.6144000000e-02,4.9852613301e-04,5.9881189372e-04,6.9852969318e-04,7.9818353697e-04
6.7144000000e-02,4.9598180340e-04,5.9693062212e-04,7.0161702752e-04,8.0109704868e-04
6.8144000000e-02,4.9939852033e-04,5.9696976678e-04,7.0520160079e-04,7.9789002484e-04
6.9144000000e-02,5.0042741350e-04,5.9756730479e-04,7.0202862844e-04,8.0215118942e-04
7.0144000000e-02,4.9910748203e-04,6.0169979406e-04,7.0365938882e-04,8.0113590229e-04
7.1144000000e-02,4.9774891522e-04,6.0554273659e-04,7.0050875365e-04,8.0286561570e-04
7.2144000000e-02,4.9689202569e-04,5.9767498897e-04,7.0036971010e-04,7.9864090367e-04
7.3144000000e-02,4.9833037338e-04,6.0182999732e-04,7.0483474701e-04,8.0086734670e-04
7.4144000000e-02,4.9657850468e-04,5.9925270762e-04,6.8914210715e-04,8.0000798334e-04
7.5144000000e-02,4.9808648328e-04,5.9763966419e-04,7.0186884841e-04,8.0005695054e-04
7.6144000000e-02,4.8939804401e-04,6.0176549596e-04,7.0178241003e-04,8.0164645624e-04
7.7144000000e-02,4.9182432122e-04,5.9716552641e-04,7.0195783337e-04,8.0208934378e-04
7.8144000000e-02,4.9744365242e-04,5.9766352933e-04,6.9026726123e-04,8.0243022239e-04
7.9144000000e-02,4.9812595535e-04,5.9797799622e-04,6.9032983447e-04,8.0155143223e-04
8.0144000000e-02,4.9451697123e-04,6.0346224927e-04,7.0363807026e-04,8.0015284766e-04
8.1144000000e-02,4.9673610192e-04,6.0572234361e-04,7.0506590419e-04,8.0188088759e-04
8.2144000000e-02,4.9023085012e-04,5.9724457969e-04,7.0074886025e-04,8.0018042354e-04
8.3144000000e-02,5.0036462198e-04,5.9780708398e-04,7.0448208135e-04,7.9777157225e-04
8.4144000000e-02,4.9943439080e-04,5.9733774833e-04,7.0086796768e-04,8.0286452430e-04
8.5144000000e-02,4.9799728004e-04,5.9736838011e-04,7.0076413976e-04,7.9981728049e-04
8.6144000000e-02,4.9837130064e-04,6.0359696363e-04,6.8797111453e-04,8.0075624282e-04
