# Saved on 2025-06-19T19:20:23.795948
# Name: Evan
# Sample_ID: Batch3_F5_TPTE13
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2
#   Neg_Voltage: -2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.003
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A),Loop 4 (A),Loop 5 (A)
0.0000000000e+00,7.9800000000e-10,1.6145000000e-08,8.8940000000e-09,4.1103000000e-08,6.8760000000e-08
-2.0000000000e-02,1.1370000000e-06,5.4164000000e-06,5.3460000000e-06,1.2868000000e-05,1.8488000000e-05
-4.0000000000e-02,2.3232000000e-06,1.0746000000e-05,1.0994000000e-05,2.6008000000e-05,3.5742000000e-05
-6.0000000000e-02,3.5497000000e-06,1.6362000000e-05,1.6326000000e-05,3.9330000000e-05,5.3386000000e-05
-8.0000000000e-02,4.8739000000e-06,2.2010000000e-05,2.2100000000e-05,5.2928000000e-05,7.1596000000e-05
-1.0000000000e-01,6.1979000000e-06,2.7716000000e-05,2.7992000000e-05,6.6062000000e-05,8.9668000000e-05
-1.2000000000e-01,7.6411000000e-06,3.3944000000e-05,3.3826000000e-05,7.9832000000e-05,1.0924000000e-04
-1.4000000000e-01,9.1477000000e-06,4.0026000000e-05,3.8346000000e-05,9.3854000000e-05,1.2830000000e-04
-1.6000000000e-01,1.0720000000e-05,4.6044000000e-05,4.4414000000e-05,1.0884000000e-04,1.4704000000e-04
-1.8000000000e-01,1.2278000000e-05,5.2560000000e-05,5.0392000000e-05,1.2324000000e-04,1.6856000000e-04
-2.0000000000e-01,1.4004000000e-05,5.8822000000e-05,5.6660000000e-05,1.3828000000e-04,1.8900000000e-04
-2.2000000000e-01,1.6370000000e-05,6.5786000000e-05,6.3120000000e-05,1.5432000000e-04,2.1058000000e-04
-2.4000000000e-01,1.8418000000e-05,7.2724000000e-05,6.9346000000e-05,1.7058000000e-04,2.3198000000e-04
-2.6000000000e-01,2.0552000000e-05,8.0236000000e-05,7.5892000000e-05,1.8622000000e-04,2.5358000000e-04
-2.8000000000e-01,2.2652000000e-05,8.7408000000e-05,8.2878000000e-05,2.0242000000e-04,2.7776000000e-04
-3.0000000000e-01,2.5064000000e-05,9.4898000000e-05,8.9902000000e-05,2.1952000000e-04,2.9996000000e-04
-3.2000000000e-01,2.7432000000e-05,1.0310000000e-04,9.7426000000e-05,2.3722000000e-04,3.2338000000e-04
-3.4000000000e-01,2.9978000000e-05,1.1132000000e-04,1.0526000000e-04,2.5536000000e-04,3.4776000000e-04
-3.6000000000e-01,3.2874000000e-05,1.2028000000e-04,1.1262000000e-04,2.7238000000e-04,3.7184000000e-04
-3.8000000000e-01,3.5816000000e-05,1.2824000000e-04,1.2116000000e-04,2.9200000000e-04,3.9718000000e-04
-4.0000000000e-01,3.8956000000e-05,1.3738000000e-04,1.2968000000e-04,3.1154000000e-04,4.2346000000e-04
