# Saved on 2025-07-12T20:22:51.268319
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TE43
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 2
#   Neg_Voltage: -1.75
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.003
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0005
#   max_gtarget: 0.0008
#   num_level: 4
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1.5
#   v_rst: -2
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Voltage (V),Loop 1 (A),Loop 2 (A)
0.0000000000e+00,9.0973000000e-10,1.5593000000e-10
-1.7500000000e-02,1.6236000000e-06,2.3093000000e-06
-3.5000000000e-02,3.2233000000e-06,4.6113000000e-06
-5.2500000000e-02,4.8027000000e-06,6.9170000000e-06
-7.0000000000e-02,6.3614000000e-06,9.2552000000e-06
-8.7500000000e-02,7.8775000000e-06,1.1620000000e-05
-1.0500000000e-01,9.5167000000e-06,1.4070000000e-05
-1.2250000000e-01,1.1164000000e-05,1.6576000000e-05
-1.4000000000e-01,1.2876000000e-05,1.9030000000e-05
-1.5750000000e-01,1.4472000000e-05,2.1358000000e-05
-1.7500000000e-01,1.6204000000e-05,2.4020000000e-05
-1.9250000000e-01,1.7990000000e-05,2.6046000000e-05
-2.1000000000e-01,1.9802000000e-05,2.9030000000e-05
-2.2750000000e-01,2.1616000000e-05,3.1208000000e-05
-2.4500000000e-01,2.3180000000e-05,3.4124000000e-05
-2.6250000000e-01,2.5048000000e-05,3.5452000000e-05
-2.8000000000e-01,2.6862000000e-05,3.7394000000e-05
-2.9750000000e-01,2.8890000000e-05,3.9884000000e-05
-3.1500000000e-01,3.0940000000e-05,4.2302000000e-05
-3.3250000000e-01,3.3020000000e-05,4.4824000000e-05
-3.5000000000e-01,3.5132000000e-05,4.7296000000e-05
-3.6750000000e-01,3.7398000000e-05,4.9664000000e-05
-3.8500000000e-01,3.9642000000e-05,5.2336000000e-05
-4.0250000000e-01,4.1902000000e-05,5.5058000000e-05
-4.2000000000e-01,4.4204000000e-05,5.7470000000e-05
-4.3750000000e-01,4.6634000000e-05,6.0064000000e-05
-4.5500000000e-01,4.8950000000e-05,6.2886000000e-05
-4.7250000000e-01,5.1252000000e-05,6.5564000000e-05
-4.9000000000e-01,5.3824000000e-05,6.8526000000e-05
-5.0750000000e-01,5.6096000000e-05,7.1184000000e-05
-5.2500000000e-01,5.4392000000e-05,7.4394000000e-05
-5.4250000000e-01,6.1160000000e-05,7.7672000000e-05
-5.6000000000e-01,5.9100000000e-05,8.0666000000e-05
-5.7750000000e-01,6.2736000000e-05,8.4056000000e-05
-5.9500000000e-01,6.4192000000e-05,8.6336000000e-05
-6.1250000000e-01,6.7632000000e-05,8.9860000000e-05
-6.3000000000e-01,6.9262000000e-05,9.3494000000e-05
-6.4750000000e-01,7.1970000000e-05,9.6942000000e-05
-6.6500000000e-01,7.4842000000e-05,1.0082000000e-04
-6.8250000000e-01,7.8070000000e-05,1.0414000000e-04
-7.0000000000e-01,8.0896000000e-05,1.0786000000e-04
-7.1750000000e-01,8.4062000000e-05,1.1226000000e-04
-7.3500000000e-01,8.7506000000e-05,1.1728000000e-04
-7.5250000000e-01,9.0880000000e-05,1.2142000000e-04
-7.7000000000e-01,9.7664000000e-05,1.2616000000e-04
-7.8750000000e-01,9.8194000000e-05,1.3062000000e-04
-8.0500000000e-01,1.0218000000e-04,1.3500000000e-04
