# Saved on 2025-06-30T11:56:46.098601
# Name: Shreenidhi
# Sample_ID: Batch5_Sample7_F5_TPTE34
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1.3
#   Neg_Voltage: -1.8
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0007
#   max_gtarget: 0.0016
#   num_level: 10
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Voltage (V),Loop 1 (A),Loop 2 (A)
0.0000000000e+00,4.5818000000e-08,1.5915000000e-08
-1.8000000000e-02,9.5936000000e-06,9.2634000000e-06
-3.6000000000e-02,1.8848000000e-05,1.7928000000e-05
-5.4000000000e-02,2.8852000000e-05,2.7364000000e-05
-7.2000000000e-02,3.8286000000e-05,3.6910000000e-05
-9.0000000000e-02,4.7902000000e-05,4.6886000000e-05
-1.0800000000e-01,5.7938000000e-05,5.6684000000e-05
-1.2600000000e-01,6.8020000000e-05,6.6674000000e-05
-1.4400000000e-01,7.8646000000e-05,7.7312000000e-05
-1.6200000000e-01,8.9650000000e-05,8.7544000000e-05
-1.8000000000e-01,1.0058000000e-04,9.8150000000e-05
-1.9800000000e-01,1.1140000000e-04,1.1012000000e-04
-2.1600000000e-01,1.2288000000e-04,1.2088000000e-04
-2.3400000000e-01,1.3506000000e-04,1.3208000000e-04
-2.5200000000e-01,1.4658000000e-04,1.4334000000e-04
-2.7000000000e-01,1.5900000000e-04,1.5584000000e-04
-2.8800000000e-01,1.7144000000e-04,1.6868000000e-04
-3.0600000000e-01,1.8528000000e-04,1.8048000000e-04
-3.2400000000e-01,1.9740000000e-04,1.9276000000e-04
-3.4200000000e-01,2.1052000000e-04,2.0742000000e-04
-3.6000000000e-01,2.2402000000e-04,2.2070000000e-04
-3.7800000000e-01,2.3476000000e-04,2.3432000000e-04
-3.9600000000e-01,2.5268000000e-04,2.4824000000e-04
-4.1400000000e-01,2.6698000000e-04,2.6266000000e-04
-4.3200000000e-01,2.8244000000e-04,2.7858000000e-04
-4.5000000000e-01,2.9360000000e-04,2.9310000000e-04
-4.6800000000e-01,3.0954000000e-04,3.0868000000e-04
-4.8600000000e-01,3.2552000000e-04,3.2428000000e-04
-5.0400000000e-01,3.4158000000e-04,3.4054000000e-04
-5.2200000000e-01,3.5886000000e-04,3.5802000000e-04
-5.4000000000e-01,3.7622000000e-04,3.7444000000e-04
-5.5800000000e-01,3.9268000000e-04,3.9198000000e-04
-5.7600000000e-01,4.1062000000e-04,4.1078000000e-04
-5.9400000000e-01,4.2942000000e-04,4.2882000000e-04
-6.1200000000e-01,4.4770000000e-04,4.4758000000e-04
-6.3000000000e-01,4.6764000000e-04,4.6710000000e-04
-6.4800000000e-01,4.8714000000e-04,4.8628000000e-04
-6.6600000000e-01,5.0454000000e-04,5.0754000000e-04
-6.8400000000e-01,5.2730000000e-04,5.2264000000e-04
-7.0200000000e-01,5.4856000000e-04,5.4726000000e-04
-7.2000000000e-01,5.6874000000e-04,5.7050000000e-04
-7.3800000000e-01,5.9078000000e-04,5.9308000000e-04
-7.5600000000e-01,6.1500000000e-04,6.1560000000e-04
-7.7400000000e-01,6.3704000000e-04,6.3740000000e-04
-7.9200000000e-01,6.6056000000e-04,6.6222000000e-04
-8.1000000000e-01,6.8474000000e-04,6.8846000000e-04
-8.2800000000e-01,7.0952000000e-04,7.1238000000e-04
-8.4600000000e-01,7.3528000000e-04,7.3618000000e-04
-8.6400000000e-01,7.6250000000e-04,7.6266000000e-04
-8.8200000000e-01,7.8708000000e-04,7.9408000000e-04
-9.0000000000e-01,8.1598000000e-04,8.1780000000e-04
-9.1800000000e-01,8.4428000000e-04,8.4476000000e-04
-9.3600000000e-01,8.7350000000e-04,8.7492000000e-04
-9.5400000000e-01,9.0224000000e-04,9.0866000000e-04
-9.7200000000e-01,9.3304000000e-04,9.3504000000e-04
