# Saved on 2025-06-24T11:44:39.034835
# Name: Evan
# Sample_ID: Batch3_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -1.5
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2.3
#   Neg_Voltage: -1
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0004
#   max_gtarget: 0.003
#   num_level: 6
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.003
#   num_level: 6
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1
#   v_rst: -1
#   v_prg_max: 2.3
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: False
#   use_fine: False
#   use_ultra_fine: False
#   use_ultra_ultra_fine: False
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
Time (s),Conductance_Target_1 (S)
1.4400000000e-04,4.0381361032e-04
1.1440000000e-03,4.0417649871e-04
2.1440000000e-03,4.0718852688e-04
3.1440000000e-03,4.0481678298e-04
4.1440000000e-03,4.1135939682e-04
5.1440000000e-03,4.1261788283e-04
6.1440000000e-03,4.1960156523e-04
7.1440000000e-03,4.0736707888e-04
8.1440000000e-03,4.1013343434e-04
9.1440000000e-03,4.1264884203e-04
1.0144000000e-02,4.1847695684e-04
1.1144000000e-02,4.1394378059e-04
1.2144000000e-02,4.1216888349e-04
1.3144000000e-02,4.0596201870e-04
1.4144000000e-02,4.0458126023e-04
1.5144000000e-02,4.0326340240e-04
1.6144000000e-02,4.0599366912e-04
1.7144000000e-02,4.0931332478e-04
1.8144000000e-02,4.0178227209e-04
1.9144000000e-02,4.0424321924e-04
2.0144000000e-02,4.0404163883e-04
2.1144000000e-02,4.1523097025e-04
2.2144000000e-02,4.1297651478e-04
2.3144000000e-02,4.1857761971e-04
2.4144000000e-02,4.0712620830e-04
2.5144000000e-02,4.1290302761e-04
2.6144000000e-02,4.1041956138e-04
2.7144000000e-02,4.1303632315e-04
2.8144000000e-02,4.1277522541e-04
2.9144000000e-02,4.0895949496e-04
3.0144000000e-02,4.0509301471e-04
3.1144000000e-02,4.0129776608e-04
3.2144000000e-02,4.1334351408e-04
3.3144000000e-02,4.0864309995e-04
3.4144000000e-02,4.0868013457e-04
3.5144000000e-02,4.0111739509e-04
3.6144000000e-02,4.0544091462e-04
3.7144000000e-02,4.0534690925e-04
3.8144000000e-02,4.1237770347e-04
3.9144000000e-02,4.1503430111e-04
4.0144000000e-02,4.1758943553e-04
4.1144000000e-02,4.1334282287e-04
4.2144000000e-02,4.0816441469e-04
4.3144000000e-02,4.1608342144e-04
4.4144000000e-02,4.1445426177e-04
4.5144000000e-02,4.1347317165e-04
4.6144000000e-02,4.0501909098e-04
4.7144000000e-02,4.0534916479e-04
4.8144000000e-02,3.9878323150e-04
4.9144000000e-02,4.1147035517e-04
5.0144000000e-02,4.0791943320e-04
5.1144000000e-02,4.0724593418e-04
5.2144000000e-02,4.0673716285e-04
5.3144000000e-02,4.0763370635e-04
5.4144000000e-02,4.1022092773e-04
5.5144000000e-02,4.1184219299e-04
5.6144000000e-02,4.1573199269e-04
5.7144000000e-02,4.0649440052e-04
5.8144000000e-02,4.1076578782e-04
5.9144000000e-02,4.1018192860e-04
6.0144000000e-02,4.1870018322e-04
6.1144000000e-02,4.1413830331e-04
6.2144000000e-02,4.1421124479e-04
6.3144000000e-02,4.0984603402e-04
6.4144000000e-02,4.0359038394e-04
6.5144000000e-02,4.0230319428e-04
