# Saved on 2025-06-24T17:18:59.171160
# Name: Evan
# Sample_ID: Batch3_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -1.5
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -1.5
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.003
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0002
#   max_gtarget: 0.0013
#   num_level: 12
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.8
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0002
#   max_gtarget: 0.0013
#   num_level: 6
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1
#   v_rst: -1
#   v_prg_max: 2.3
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: False
#   use_fine: False
#   use_ultra_fine: False
#   use_ultra_ultra_fine: False
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A),Loop 4 (A),Loop 5 (A)
0.0000000000e+00,1.1718600000e-07,1.1718600000e-07,1.1483500000e-07,0.0000000000e+00,0.0000000000e+00
-1.5000000000e-02,5.6338000000e-06,5.8460000000e-06,5.8421000000e-06,0.0000000000e+00,0.0000000000e+00
-3.0000000000e-02,1.1028000000e-05,1.1314000000e-05,1.1368000000e-05,0.0000000000e+00,0.0000000000e+00
-4.5000000000e-02,1.7078000000e-05,1.7056000000e-05,1.7284000000e-05,0.0000000000e+00,0.0000000000e+00
-6.0000000000e-02,2.2772000000e-05,2.3180000000e-05,2.3062000000e-05,0.0000000000e+00,0.0000000000e+00
-7.5000000000e-02,2.8806000000e-05,2.8702000000e-05,2.8742000000e-05,0.0000000000e+00,0.0000000000e+00
-9.0000000000e-02,3.5170000000e-05,3.5050000000e-05,3.4926000000e-05,0.0000000000e+00,0.0000000000e+00
-1.0500000000e-01,4.1414000000e-05,4.1144000000e-05,4.1122000000e-05,0.0000000000e+00,0.0000000000e+00
-1.2000000000e-01,4.8142000000e-05,4.7282000000e-05,4.7306000000e-05,0.0000000000e+00,0.0000000000e+00
-1.3500000000e-01,5.5736000000e-05,5.4526000000e-05,5.4316000000e-05,0.0000000000e+00,0.0000000000e+00
-1.5000000000e-01,6.2240000000e-05,6.1640000000e-05,6.1228000000e-05,0.0000000000e+00,0.0000000000e+00
-1.6500000000e-01,7.0268000000e-05,6.9178000000e-05,6.8344000000e-05,0.0000000000e+00,0.0000000000e+00
-1.8000000000e-01,7.7774000000e-05,7.7186000000e-05,7.6360000000e-05,0.0000000000e+00,0.0000000000e+00
-1.9500000000e-01,8.5834000000e-05,8.4636000000e-05,8.3908000000e-05,0.0000000000e+00,0.0000000000e+00
-2.1000000000e-01,9.4366000000e-05,9.3022000000e-05,9.2314000000e-05,0.0000000000e+00,0.0000000000e+00
-2.2500000000e-01,1.0276000000e-04,1.0080000000e-04,1.0076000000e-04,0.0000000000e+00,0.0000000000e+00
-2.4000000000e-01,1.1178000000e-04,1.0986000000e-04,1.0914000000e-04,0.0000000000e+00,0.0000000000e+00
-2.5500000000e-01,1.2094000000e-04,1.1902000000e-04,1.1826000000e-04,0.0000000000e+00,0.0000000000e+00
-2.7000000000e-01,1.3022000000e-04,1.2824000000e-04,1.2740000000e-04,0.0000000000e+00,0.0000000000e+00
-2.8500000000e-01,1.4106000000e-04,1.3838000000e-04,1.3740000000e-04,0.0000000000e+00,0.0000000000e+00
-3.0000000000e-01,1.5050000000e-04,1.4798000000e-04,1.4764000000e-04,0.0000000000e+00,0.0000000000e+00
-3.1500000000e-01,1.6152000000e-04,1.5818000000e-04,1.5716000000e-04,0.0000000000e+00,0.0000000000e+00
