# Saved on 2025-06-24T17:19:34.744956
# Name: Evan
# Sample_ID: Batch3_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -1.5
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -1.75
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.003
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0002
#   max_gtarget: 0.0013
#   num_level: 12
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.8
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0002
#   max_gtarget: 0.0013
#   num_level: 6
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1
#   v_rst: -1
#   v_prg_max: 2.3
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: False
#   use_fine: False
#   use_ultra_fine: False
#   use_ultra_ultra_fine: False
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A),Loop 4 (A),Loop 5 (A)
0.0000000000e+00,1.5654000000e-07,4.2768000000e-08,1.1718600000e-07,1.5112000000e-07,0.0000000000e+00
-1.7500000000e-02,6.2301000000e-06,7.2363000000e-06,6.9445000000e-06,7.0253000000e-06,0.0000000000e+00
-3.5000000000e-02,1.2808000000e-05,1.4864000000e-05,1.3596000000e-05,1.4602000000e-05,0.0000000000e+00
-5.2500000000e-02,1.9154000000e-05,2.2328000000e-05,2.1016000000e-05,2.1544000000e-05,0.0000000000e+00
-7.0000000000e-02,2.6246000000e-05,3.0614000000e-05,2.8222000000e-05,2.9420000000e-05,0.0000000000e+00
-8.7500000000e-02,3.3162000000e-05,3.8602000000e-05,3.5828000000e-05,3.7436000000e-05,0.0000000000e+00
-1.0500000000e-01,4.0334000000e-05,4.7088000000e-05,4.4140000000e-05,4.5474000000e-05,0.0000000000e+00
-1.2250000000e-01,4.8404000000e-05,5.6334000000e-05,5.1578000000e-05,5.4510000000e-05,0.0000000000e+00
-1.4000000000e-01,5.6434000000e-05,6.5282000000e-05,6.1032000000e-05,6.3546000000e-05,0.0000000000e+00
-1.5750000000e-01,6.4934000000e-05,7.4988000000e-05,7.0274000000e-05,7.2790000000e-05,0.0000000000e+00
-1.7500000000e-01,7.4144000000e-05,8.5164000000e-05,7.9432000000e-05,8.3210000000e-05,0.0000000000e+00
-1.9250000000e-01,8.3114000000e-05,9.4992000000e-05,8.9556000000e-05,9.3394000000e-05,0.0000000000e+00
-2.1000000000e-01,9.3044000000e-05,1.0568000000e-04,9.9814000000e-05,1.0460000000e-04,0.0000000000e+00
-2.2750000000e-01,1.0300000000e-04,1.1616000000e-04,1.1028000000e-04,1.1562000000e-04,0.0000000000e+00
-2.4500000000e-01,1.1406000000e-04,1.2772000000e-04,1.2176000000e-04,1.2774000000e-04,0.0000000000e+00
-2.6250000000e-01,1.2488000000e-04,1.3872000000e-04,1.3312000000e-04,1.4024000000e-04,0.0000000000e+00
-2.8000000000e-01,1.3586000000e-04,1.5034000000e-04,1.4594000000e-04,1.5280000000e-04,0.0000000000e+00
-2.9750000000e-01,1.4834000000e-04,1.6242000000e-04,1.5824000000e-04,1.6670000000e-04,0.0000000000e+00
-3.1500000000e-01,1.6046000000e-04,1.7434000000e-04,1.7160000000e-04,1.8052000000e-04,0.0000000000e+00
-3.3250000000e-01,1.7280000000e-04,1.8738000000e-04,1.8554000000e-04,1.9476000000e-04,0.0000000000e+00
-3.5000000000e-01,1.8784000000e-04,2.0090000000e-04,1.9980000000e-04,2.1042000000e-04,0.0000000000e+00
-3.6750000000e-01,1.9988000000e-04,2.1424000000e-04,2.1502000000e-04,2.2576000000e-04,0.0000000000e+00
