# Saved on 2025-06-19T15:42:14.237406
# Name: Evan
# Sample_ID: Batch3_F5_TPTE44
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 1.7
#   Neg_Voltage: -2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.003
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A),Loop 4 (A),Loop 5 (A)
0.0000000000e+00,1.8274000000e-08,1.7829000000e-08,6.5400000000e-09,2.8425000000e-08,2.2868000000e-08
-2.0000000000e-02,1.8294000000e-06,2.6765000000e-06,3.4111000000e-06,3.5694000000e-06,3.5121000000e-06
-4.0000000000e-02,3.6046000000e-06,5.2145000000e-06,6.7416000000e-06,6.9931000000e-06,6.8956000000e-06
-6.0000000000e-02,5.4096000000e-06,8.0255000000e-06,1.0200000000e-05,1.0814000000e-05,1.0784000000e-05
-8.0000000000e-02,7.3571000000e-06,1.0746000000e-05,1.3618000000e-05,1.4548000000e-05,1.4830000000e-05
-1.0000000000e-01,9.2257000000e-06,1.3812000000e-05,1.7210000000e-05,1.8910000000e-05,1.9484000000e-05
-1.2000000000e-01,1.1308000000e-05,1.7108000000e-05,2.0940000000e-05,2.3818000000e-05,2.4476000000e-05
-1.4000000000e-01,1.3310000000e-05,2.0456000000e-05,2.4870000000e-05,2.9262000000e-05,2.9714000000e-05
-1.6000000000e-01,1.5402000000e-05,2.4186000000e-05,2.9154000000e-05,3.5470000000e-05,3.5600000000e-05
-1.8000000000e-01,1.7520000000e-05,2.8178000000e-05,3.3694000000e-05,4.1760000000e-05,4.2650000000e-05
-2.0000000000e-01,1.9830000000e-05,3.2290000000e-05,3.8406000000e-05,4.9012000000e-05,5.0042000000e-05
-2.2000000000e-01,2.2224000000e-05,3.6516000000e-05,4.3518000000e-05,5.6990000000e-05,5.8254000000e-05
-2.4000000000e-01,2.4596000000e-05,4.1428000000e-05,4.8622000000e-05,6.5884000000e-05,6.6960000000e-05
-2.6000000000e-01,2.7170000000e-05,4.6418000000e-05,5.3916000000e-05,7.4744000000e-05,7.6484000000e-05
-2.8000000000e-01,2.9956000000e-05,5.2024000000e-05,5.9876000000e-05,8.4722000000e-05,8.6742000000e-05
-3.0000000000e-01,3.2692000000e-05,5.7584000000e-05,6.6052000000e-05,9.5772000000e-05,9.8474000000e-05
-3.2000000000e-01,3.5406000000e-05,6.3580000000e-05,7.2452000000e-05,1.0778000000e-04,1.1032000000e-04
-3.4000000000e-01,3.8534000000e-05,7.0224000000e-05,7.9578000000e-05,1.1984000000e-04,1.2274000000e-04
-3.6000000000e-01,4.1850000000e-05,7.6544000000e-05,8.6496000000e-05,1.3372000000e-04,1.3602000000e-04
-3.8000000000e-01,4.5332000000e-05,8.3504000000e-05,9.4050000000e-05,1.4892000000e-04,1.5130000000e-04
-4.0000000000e-01,4.8778000000e-05,9.1032000000e-05,1.0148000000e-04,1.6400000000e-04,1.6698000000e-04
-4.2000000000e-01,5.2506000000e-05,9.8376000000e-05,1.1020000000e-04,1.7854000000e-04,1.8418000000e-04
-4.4000000000e-01,5.6554000000e-05,1.0704000000e-04,1.1890000000e-04,1.9716000000e-04,1.9928000000e-04
-4.6000000000e-01,6.0554000000e-05,1.1540000000e-04,1.2752000000e-04,2.1648000000e-04,2.1912000000e-04
-4.8000000000e-01,6.4852000000e-05,1.2464000000e-04,1.3708000000e-04,2.3550000000e-04,2.3900000000e-04
-5.0000000000e-01,6.9448000000e-05,1.3430000000e-04,1.4690000000e-04,2.5566000000e-04,2.5934000000e-04
-5.2000000000e-01,7.4204000000e-05,1.4430000000e-04,1.5756000000e-04,2.7632000000e-04,2.8032000000e-04
-5.4000000000e-01,7.9290000000e-05,1.5444000000e-04,1.6816000000e-04,2.9958000000e-04,3.0250000000e-04
-5.6000000000e-01,8.5108000000e-05,1.6584000000e-04,1.7934000000e-04,3.2310000000e-04,3.2822000000e-04
-5.8000000000e-01,9.0880000000e-05,1.7822000000e-04,1.9150000000e-04,3.4632000000e-04,3.5194000000e-04
-6.0000000000e-01,9.6758000000e-05,1.9064000000e-04,2.0472000000e-04,3.7228000000e-04,3.7808000000e-04
-6.2000000000e-01,1.0316000000e-04,2.0322000000e-04,2.1782000000e-04,3.9806000000e-04,4.0376000000e-04
-6.4000000000e-01,1.1024000000e-04,2.1666000000e-04,2.3136000000e-04,4.2458000000e-04,4.3266000000e-04
-6.6000000000e-01,1.1748000000e-04,2.3142000000e-04,2.4552000000e-04,4.5280000000e-04,4.6054000000e-04
-6.8000000000e-01,1.2488000000e-04,2.4748000000e-04,2.6200000000e-04,4.8102000000e-04,4.9020000000e-04
-7.0000000000e-01,1.3342000000e-04,2.6258000000e-04,2.7666000000e-04,5.1284000000e-04,5.1874000000e-04
-7.2000000000e-01,1.4226000000e-04,2.7862000000e-04,2.9370000000e-04,5.4326000000e-04,5.5272000000e-04
-7.4000000000e-01,1.5144000000e-04,2.9616000000e-04,3.1148000000e-04,5.7502000000e-04,5.8566000000e-04
-7.6000000000e-01,1.6158000000e-04,3.1460000000e-04,3.2906000000e-04,6.0870000000e-04,6.1878000000e-04
-7.8000000000e-01,1.7164000000e-04,3.3380000000e-04,3.4914000000e-04,6.3878000000e-04,6.5180000000e-04
-8.0000000000e-01,1.8226000000e-04,3.5352000000e-04,3.6762000000e-04,6.7582000000e-04,6.8444000000e-04
-8.2000000000e-01,1.9204000000e-04,3.7454000000e-04,3.8922000000e-04,7.0762000000e-04,7.2432000000e-04
-8.4000000000e-01,2.0694000000e-04,3.9638000000e-04,4.1166000000e-04,7.4326000000e-04,7.5998000000e-04
-8.6000000000e-01,2.2084000000e-04,4.1988000000e-04,4.3442000000e-04,7.7996000000e-04,7.9532000000e-04
-8.8000000000e-01,2.3326000000e-04,4.4466000000e-04,4.5794000000e-04,8.1858000000e-04,8.3314000000e-04
-9.0000000000e-01,2.5008000000e-04,4.6838000000e-04,4.8200000000e-04,8.5742000000e-04,8.7144000000e-04
-9.2000000000e-01,2.6732000000e-04,4.9454000000e-04,5.0884000000e-04,8.9328000000e-04,9.1404000000e-04
-9.4000000000e-01,2.8524000000e-04,5.2480000000e-04,5.3490000000e-04,9.3406000000e-04,9.5320000000e-04
-9.6000000000e-01,3.0766000000e-04,5.5150000000e-04,5.6366000000e-04,9.7170000000e-04,9.9046000000e-04
-9.8000000000e-01,3.2430000000e-04,5.8198000000e-04,5.9234000000e-04,1.0118000000e-03,1.0342000000e-03
-1.0000000000e+00,3.5084000000e-04,6.1562000000e-04,6.2340000000e-04,1.0518000000e-03,1.0736000000e-03
-1.0200000000e+00,3.7390000000e-04,6.4820000000e-04,6.5428000000e-04,1.1004000000e-03,1.1166000000e-03
-1.0400000000e+00,3.9728000000e-04,6.8186000000e-04,6.8738000000e-04,1.1354000000e-03,1.1630000000e-03
-1.0600000000e+00,4.3040000000e-04,7.1426000000e-04,7.1916000000e-04,1.1814000000e-03,1.2024000000e-03
-1.0800000000e+00,4.5744000000e-04,7.4950000000e-04,7.5420000000e-04,1.2232000000e-03,1.2458000000e-03
-1.1000000000e+00,4.8668000000e-04,7.8708000000e-04,7.9138000000e-04,1.2634000000e-03,1.2892000000e-03
-1.1200000000e+00,5.1510000000e-04,8.2448000000e-04,8.2862000000e-04,1.3104000000e-03,1.3394000000e-03
-1.1400000000e+00,5.4744000000e-04,8.6350000000e-04,8.6692000000e-04,1.3512000000e-03,1.3846000000e-03
-1.1600000000e+00,5.8236000000e-04,9.0052000000e-04,9.0596000000e-04,1.3996000000e-03,1.4230000000e-03
-1.1800000000e+00,6.1560000000e-04,9.4620000000e-04,9.4820000000e-04,1.4458000000e-03,1.4746000000e-03
-1.2000000000e+00,6.5348000000e-04,9.8860000000e-04,9.9270000000e-04,1.4928000000e-03,1.5222000000e-03
-1.2200000000e+00,6.8950000000e-04,1.0304000000e-03,1.0310000000e-03,1.5352000000e-03,1.5698000000e-03
-1.2400000000e+00,7.2430000000e-04,1.0750000000e-03,1.0770000000e-03,1.5830000000e-03,1.6168000000e-03
-1.2600000000e+00,7.6232000000e-04,1.1258000000e-03,1.1240000000e-03,1.6324000000e-03,1.6678000000e-03
-1.2800000000e+00,7.9400000000e-04,1.1666000000e-03,1.1632000000e-03,1.6752000000e-03,1.7166000000e-03
-1.3000000000e+00,8.3568000000e-04,1.2152000000e-03,1.2140000000e-03,1.7262000000e-03,1.7690000000e-03
-1.3200000000e+00,8.7822000000e-04,1.2604000000e-03,1.2568000000e-03,1.7756000000e-03,1.8168000000e-03
-1.3400000000e+00,9.2258000000e-04,1.3092000000e-03,1.3056000000e-03,1.8314000000e-03,1.8692000000e-03
-1.3600000000e+00,9.5996000000e-04,1.3548000000e-03,1.3556000000e-03,1.8794000000e-03,1.9234000000e-03
-1.3800000000e+00,1.0026000000e-03,1.4032000000e-03,1.4046000000e-03,1.9316000000e-03,1.9718000000e-03
-1.4000000000e+00,1.0466000000e-03,1.4526000000e-03,1.4652000000e-03,1.9778000000e-03,2.0252000000e-03
-1.4200000000e+00,1.0884000000e-03,1.5060000000e-03,1.5082000000e-03,2.0334000000e-03,2.0766000000e-03
-1.4400000000e+00,1.1318000000e-03,1.5610000000e-03,1.5602000000e-03,2.0848000000e-03,2.1290000000e-03
-1.4600000000e+00,1.1738000000e-03,1.6072000000e-03,1.6186000000e-03,2.1370000000e-03,2.1896000000e-03
-1.4800000000e+00,1.2108000000e-03,1.6628000000e-03,1.6658000000e-03,2.1840000000e-03,2.2432000000e-03
-1.5000000000e+00,1.2568000000e-03,1.7148000000e-03,1.7110000000e-03,2.2436000000e-03,2.2964000000e-03
-1.5200000000e+00,1.3020000000e-03,1.7696000000e-03,1.7686000000e-03,2.2966000000e-03,2.3514000000e-03
-1.5400000000e+00,1.3512000000e-03,1.8154000000e-03,1.8232000000e-03,2.3522000000e-03,2.4038000000e-03
-1.5600000000e+00,1.4004000000e-03,1.8724000000e-03,1.8730000000e-03,2.4010000000e-03,2.4550000000e-03
-1.5800000000e+00,1.4346000000e-03,1.9284000000e-03,1.9354000000e-03,2.4584000000e-03,2.5150000000e-03
-1.6000000000e+00,1.4818000000e-03,1.9722000000e-03,1.9874000000e-03,2.5162000000e-03,2.5658000000e-03
-1.6200000000e+00,1.5300000000e-03,2.0370000000e-03,2.0474000000e-03,2.5740000000e-03,2.6246000000e-03
-1.6400000000e+00,1.5804000000e-03,2.1010000000e-03,2.1008000000e-03,2.6250000000e-03,2.6734000000e-03
-1.6600000000e+00,1.6310000000e-03,2.1630000000e-03,2.1600000000e-03,2.6786000000e-03,2.7340000000e-03
-1.6800000000e+00,1.6776000000e-03,2.2160000000e-03,2.2162000000e-03,2.7398000000e-03,2.7844000000e-03
-1.7000000000e+00,1.7180000000e-03,2.2704000000e-03,2.2812000000e-03,2.7972000000e-03,2.8474000000e-03
-1.7200000000e+00,1.7632000000e-03,2.3214000000e-03,2.3426000000e-03,2.8460000000e-03,2.9060000000e-03
-1.7400000000e+00,1.8148000000e-03,2.3848000000e-03,2.3966000000e-03,2.9026000000e-03,2.9656000000e-03
-1.7600000000e+00,1.8752000000e-03,2.4416000000e-03,2.4796000000e-03,2.9638000000e-03,3.0206000000e-03
-1.7800000000e+00,1.9154000000e-03,2.5036000000e-03,2.5256000000e-03,3.0222000000e-03,3.0890000000e-03
-1.8000000000e+00,1.9776000000e-03,2.5556000000e-03,2.5914000000e-03,3.0882000000e-03,3.1458000000e-03
-1.8200000000e+00,2.0270000000e-03,2.6108000000e-03,2.6506000000e-03,3.1478000000e-03,3.2002000000e-03
-1.8400000000e+00,2.0620000000e-03,2.6720000000e-03,2.7176000000e-03,3.1982000000e-03,3.2638000000e-03
-1.8600000000e+00,2.1134000000e-03,2.7370000000e-03,2.7766000000e-03,3.2596000000e-03,3.3226000000e-03
-1.8800000000e+00,2.1600000000e-03,2.8000000000e-03,2.8398000000e-03,3.3196000000e-03,3.3718000000e-03
-1.9000000000e+00,2.2190000000e-03,2.8752000000e-03,2.9132000000e-03,3.3748000000e-03,3.4376000000e-03
-1.9200000000e+00,2.2726000000e-03,2.9318000000e-03,2.9812000000e-03,3.4434000000e-03,3.4998000000e-03
-1.9400000000e+00,2.3224000000e-03,3.0064000000e-03,3.0360000000e-03,3.5004000000e-03,3.5624000000e-03
-1.9600000000e+00,2.3814000000e-03,3.0920000000e-03,3.1110000000e-03,3.5580000000e-03,3.6328000000e-03
-1.9800000000e+00,2.4284000000e-03,3.1570000000e-03,3.2044000000e-03,3.6190000000e-03,3.6992000000e-03
-2.0000000000e+00,2.4724000000e-03,3.2632000000e-03,3.2736000000e-03,3.6862000000e-03,3.7664000000e-03
-2.0000000000e+00,2.4944000000e-03,3.3188000000e-03,3.2870000000e-03,3.6864000000e-03,3.7856000000e-03
-1.9800000000e+00,2.4320000000e-03,3.3998000000e-03,3.2692000000e-03,3.6426000000e-03,3.7314000000e-03
-1.9600000000e+00,2.4030000000e-03,3.4152000000e-03,3.2374000000e-03,3.6012000000e-03,3.6894000000e-03
-1.9400000000e+00,2.3552000000e-03,3.4380000000e-03,3.2096000000e-03,3.5574000000e-03,3.6424000000e-03
-1.9200000000e+00,2.3386000000e-03,3.4474000000e-03,3.2002000000e-03,3.5060000000e-03,3.6038000000e-03
-1.9000000000e+00,2.3070000000e-03,3.4336000000e-03,3.1938000000e-03,3.4658000000e-03,3.5542000000e-03
-1.8800000000e+00,2.2744000000e-03,3.4074000000e-03,3.1992000000e-03,3.4318000000e-03,3.5266000000e-03
-1.8600000000e+00,2.2620000000e-03,3.3560000000e-03,3.1998000000e-03,3.3906000000e-03,3.5004000000e-03
-1.8400000000e+00,2.2572000000e-03,3.3178000000e-03,3.1936000000e-03,3.3540000000e-03,3.4624000000e-03
-1.8200000000e+00,2.2466000000e-03,3.2764000000e-03,3.2014000000e-03,3.3250000000e-03,3.4272000000e-03
-1.8000000000e+00,2.1982000000e-03,3.2428000000e-03,3.1934000000e-03,3.2858000000e-03,3.3886000000e-03
-1.7800000000e+00,2.2026000000e-03,3.2092000000e-03,3.1876000000e-03,3.2596000000e-03,3.3648000000e-03
-1.7600000000e+00,2.2202000000e-03,3.1732000000e-03,3.1710000000e-03,3.2418000000e-03,3.3384000000e-03
-1.7400000000e+00,2.2564000000e-03,3.1508000000e-03,3.1662000000e-03,3.2192000000e-03,3.3018000000e-03
-1.7200000000e+00,2.3158000000e-03,3.1332000000e-03,3.1518000000e-03,3.1894000000e-03,3.2748000000e-03
-1.7000000000e+00,2.3624000000e-03,3.1152000000e-03,3.1384000000e-03,3.1696000000e-03,3.2560000000e-03
-1.6800000000e+00,2.4096000000e-03,3.1028000000e-03,3.1244000000e-03,3.1506000000e-03,3.2336000000e-03
-1.6600000000e+00,2.4542000000e-03,3.1048000000e-03,3.1058000000e-03,3.1324000000e-03,3.2040000000e-03
-1.6400000000e+00,2.4754000000e-03,3.1106000000e-03,3.0938000000e-03,3.1076000000e-03,3.1820000000e-03
-1.6200000000e+00,2.5012000000e-03,3.1128000000e-03,3.0698000000e-03,3.0914000000e-03,3.1536000000e-03
-1.6000000000e+00,2.5154000000e-03,3.1060000000e-03,3.0494000000e-03,3.0650000000e-03,3.1346000000e-03
-1.5800000000e+00,2.5232000000e-03,3.1004000000e-03,3.0334000000e-03,3.0414000000e-03,3.1044000000e-03
-1.5600000000e+00,2.5256000000e-03,3.0794000000e-03,3.0136000000e-03,3.0116000000e-03,3.0772000000e-03
-1.5400000000e+00,2.5242000000e-03,3.0602000000e-03,2.9952000000e-03,2.9870000000e-03,3.0422000000e-03
