3.68E-02,6.11E-07,6.11E-07,-2.10E-10
3.67E-02,6.11E-07,6.11E-07,-1.83E-10
3.68E-02,6.11E-07,6.11E-07,-1.66E-10
3.68E-02,6.11E-07,6.11E-07,-1.51E-10
3.68E-02,6.11E-07,6.11E-07,-1.38E-10
3.67E-02,6.11E-07,6.11E-07,-1.26E-10
3.68E-02,6.11E-07,6.11E-07,-1.17E-10
3.67E-02,6.11E-07,6.11E-07,-1.08E-10
3.67E-02,6.11E-07,6.11E-07,-1.01E-10
3.68E-02,6.11E-07,6.11E-07,-9.41E-11
3.68E-02,6.11E-07,6.11E-07,-8.89E-11
3.68E-02,6.11E-07,6.11E-07,-8.27E-11
3.68E-02,6.11E-07,6.11E-07,-7.84E-11
3.68E-02,6.11E-07,6.11E-07,-7.50E-11
3.68E-02,6.11E-07,6.11E-07,-7.32E-11
3.67E-02,6.11E-07,6.11E-07,-7.05E-11
3.67E-02,6.11E-07,6.11E-07,-6.87E-11
3.68E-02,6.11E-07,6.11E-07,-6.75E-11
3.67E-02,6.11E-07,6.11E-07,-6.57E-11
3.67E-02,6.11E-07,6.11E-07,-6.34E-11
3.68E-02,6.11E-07,6.11E-07,-6.36E-11
3.68E-02,6.11E-07,6.11E-07,-6.27E-11
3.67E-02,6.11E-07,6.11E-07,-6.06E-11
3.69E-02,6.11E-07,6.11E-07,-6.02E-11
3.68E-02,6.11E-07,6.11E-07,-6.30E-11
3.67E-02,6.11E-07,6.11E-07,-6.45E-11
3.67E-02,6.11E-07,6.11E-07,-6.59E-11
3.67E-02,6.11E-07,6.11E-07,-6.78E-11
3.68E-02,6.11E-07,6.11E-07,-6.80E-11
3.67E-02,6.10E-07,6.11E-07,-6.82E-11
3.68E-02,6.11E-07,6.11E-07,-6.96E-11
3.67E-02,6.11E-07,6.11E-07,-7.08E-11
3.68E-02,6.10E-07,6.11E-07,-7.17E-11
3.67E-02,6.10E-07,6.11E-07,-7.29E-11
3.68E-02,6.10E-07,6.11E-07,-7.37E-11
3.68E-02,6.10E-07,6.11E-07,-7.49E-11
3.67E-02,6.10E-07,6.11E-07,-7.61E-11
3.67E-02,6.10E-07,6.11E-07,-7.76E-11
3.68E-02,6.10E-07,6.11E-07,-8.01E-11
3.68E-02,6.10E-07,6.11E-07,-8.22E-11
3.67E-02,6.10E-07,6.11E-07,-8.80E-11
3.68E-02,6.10E-07,6.11E-07,-9.37E-11
3.68E-02,6.10E-07,6.11E-07,-9.80E-11
3.66E-02,6.10E-07,6.11E-07,-1.03E-10
3.67E-02,6.10E-07,6.11E-07,-1.06E-10
3.68E-02,6.10E-07,6.11E-07,-1.08E-10
3.67E-02,6.10E-07,6.11E-07,-1.13E-10
3.68E-02,6.10E-07,6.11E-07,-1.18E-10
3.68E-02,6.10E-07,6.11E-07,-1.21E-10
