1.22E-01,-2.96E-10,1.22E-01,5.41E-07,5.41E-07
1.86E-01,1.42E-10,1.86E-01,5.41E-07,5.41E-07
2.33E-01,1.81E-11,2.33E-01,5.41E-07,5.41E-07
2.81E-01,2.64E-10,2.81E-01,5.41E-07,5.41E-07
3.29E-01,-2.12E-11,3.29E-01,5.41E-07,5.41E-07
3.78E-01,-1.01E-10,3.78E-01,5.41E-07,5.41E-07
4.25E-01,5.94E-11,4.25E-01,5.41E-07,5.41E-07
4.73E-01,-2.68E-10,4.73E-01,5.41E-07,5.41E-07
5.22E-01,-3.32E-10,5.22E-01,5.41E-07,5.41E-07
5.70E-01,6.61E-11,5.70E-01,5.41E-07,5.41E-07
6.21E-01,8.55E-12,6.21E-01,5.41E-07,5.41E-07
6.73E-01,-2.68E-10,6.73E-01,5.41E-07,5.41E-07
7.23E-01,-2.61E-10,7.23E-01,5.41E-07,5.41E-07
7.70E-01,1.23E-10,7.70E-01,5.41E-07,5.41E-07
8.17E-01,-4.95E-11,8.17E-01,5.41E-07,5.41E-07
8.65E-01,2.48E-10,8.65E-01,5.41E-07,5.41E-07
9.14E-01,2.82E-10,9.14E-01,5.41E-07,5.41E-07
9.65E-01,2.66E-10,9.65E-01,5.41E-07,5.41E-07
1.02E+00,-9.55E-11,1.02E+00,5.41E-07,5.41E-07
1.07E+00,-2.58E-10,1.07E+00,5.41E-07,5.41E-07
1.12E+00,-2.89E-10,1.12E+00,5.41E-07,5.41E-07
1.17E+00,9.54E-11,1.17E+00,5.41E-07,5.41E-07
1.22E+00,-5.81E-11,1.22E+00,5.41E-07,5.41E-07
1.27E+00,2.80E-10,1.27E+00,5.41E-07,5.41E-07
1.32E+00,2.80E-10,1.32E+00,5.41E-07,5.41E-07
1.36E+00,-1.36E-11,1.36E+00,5.41E-07,5.41E-07
1.41E+00,-2.48E-11,1.41E+00,5.41E-07,5.41E-07
1.46E+00,-2.53E-10,1.46E+00,5.41E-07,5.41E-07
1.51E+00,-2.95E-10,1.51E+00,5.41E-07,5.41E-07
1.55E+00,1.48E-11,1.55E+00,5.41E-07,5.41E-07
1.60E+00,1.52E-10,1.60E+00,5.41E-07,5.41E-07
1.65E+00,2.94E-10,1.65E+00,5.41E-07,5.41E-07
1.70E+00,2.66E-10,1.70E+00,5.41E-07,5.41E-07
1.75E+00,8.80E-12,1.75E+00,5.41E-07,5.41E-07
1.80E+00,-1.17E-10,1.80E+00,5.41E-07,5.41E-07
1.84E+00,-3.47E-10,1.84E+00,5.41E-07,5.41E-07
1.89E+00,-2.67E-10,1.89E+00,5.41E-07,5.41E-07
1.94E+00,1.77E-10,1.94E+00,5.41E-07,5.41E-07
1.99E+00,6.96E-11,1.99E+00,5.41E-07,5.41E-07
2.03E+00,3.82E-10,2.03E+00,5.41E-07,5.41E-07
2.08E+00,2.73E-10,2.08E+00,5.41E-07,5.41E-07
2.13E+00,-1.10E-10,2.13E+00,5.41E-07,5.41E-07
2.18E+00,-4.97E-11,2.18E+00,5.41E-07,5.41E-07
2.22E+00,-3.99E-10,2.22E+00,5.41E-07,5.41E-07
2.27E+00,-3.13E-10,2.27E+00,5.41E-07,5.41E-07
2.32E+00,1.08E-10,2.32E+00,5.41E-07,5.41E-07
2.37E+00,-2.63E-10,2.37E+00,5.41E-07,5.41E-07
2.43E+00,3.69E-10,2.43E+00,5.41E-07,5.41E-07
2.48E+00,2.74E-10,2.48E+00,5.41E-07,5.41E-07
2.53E+00,-1.77E-10,2.53E+00,5.41E-07,5.41E-07
2.58E+00,-5.39E-11,2.58E+00,5.41E-07,5.41E-07
2.62E+00,-3.86E-10,2.62E+00,5.41E-07,5.41E-07
2.67E+00,-2.90E-10,2.67E+00,5.41E-07,5.41E-07
2.72E+00,1.07E-10,2.72E+00,5.41E-07,5.41E-07
2.77E+00,2.73E-11,2.77E+00,5.41E-07,5.41E-07
2.82E+00,3.72E-10,2.82E+00,5.41E-07,5.41E-07
2.87E+00,2.71E-10,2.87E+00,5.41E-07,5.41E-07
2.91E+00,-8.61E-11,2.91E+00,5.41E-07,5.41E-07
2.96E+00,-1.28E-10,2.96E+00,5.41E-07,5.41E-07
3.01E+00,-2.66E-10,3.01E+00,5.41E-07,5.41E-07
3.05E+00,2.66E-10,3.05E+00,5.41E-07,5.41E-07
3.10E+00,2.67E-10,3.10E+00,5.41E-07,5.41E-07
3.15E+00,-1.06E-10,3.15E+00,5.41E-07,5.41E-07
3.19E+00,5.39E-11,3.19E+00,5.41E-07,5.41E-07
3.24E+00,-2.53E-10,3.24E+00,5.41E-07,5.41E-07
3.29E+00,-2.85E-10,3.29E+00,5.41E-07,5.41E-07
3.34E+00,3.59E-11,3.34E+00,5.41E-07,5.41E-07
3.39E+00,3.47E-11,3.39E+00,5.41E-07,5.41E-07
3.43E+00,2.65E-10,3.43E+00,5.41E-07,5.41E-07
3.48E+00,2.54E-10,3.48E+00,5.41E-07,5.41E-07
3.53E+00,-2.95E-11,3.53E+00,5.41E-07,5.41E-07
