1.2227000000e-01,-1.4350000000e-11,1.2227000000e-01,5.4150000000e-07,5.4150000000e-07
1.7804000000e-01,-2.5970000000e-10,1.7804000000e-01,5.4155000000e-07,5.4155000000e-07
2.2602000000e-01,1.9100000000e-11,2.2602000000e-01,5.4155000000e-07,5.4155000000e-07
2.7543000000e-01,1.1885000000e-10,2.7543000000e-01,5.4155000000e-07,5.4155000000e-07
3.1398000000e-01,1.6000000000e-12,3.1398000000e-01,5.4150000000e-07,5.4150000000e-07
3.6198000000e-01,-2.5660000000e-10,3.6198000000e-01,5.4155000000e-07,5.4155000000e-07
4.1139000000e-01,-2.7180000000e-10,4.1139000000e-01,5.4155000000e-07,5.4155000000e-07
4.5938000000e-01,2.4800000000e-11,4.5938000000e-01,5.4155000000e-07,5.4155000000e-07
5.0853000000e-01,1.2605000000e-10,5.0853000000e-01,5.4150000000e-07,5.4150000000e-07
5.5415000000e-01,3.3105000000e-10,5.5415000000e-01,5.4145000000e-07,5.4145000000e-07
6.0339000000e-01,2.7195000000e-10,6.0339000000e-01,5.4155000000e-07,5.4155000000e-07
6.5029000000e-01,-1.1700000000e-10,6.5029000000e-01,5.4150000000e-07,5.4150000000e-07
7.0054000000e-01,-1.1730000000e-10,7.0054000000e-01,5.4155000000e-07,5.4155000000e-07
7.4601000000e-01,-3.7210000000e-10,7.4601000000e-01,5.4155000000e-07,5.4155000000e-07
7.9541000000e-01,-2.5595000000e-10,7.9541000000e-01,5.4155000000e-07,5.4155000000e-07
8.4201000000e-01,1.4245000000e-10,8.4201000000e-01,5.4155000000e-07,5.4155000000e-07
8.9483000000e-01,-2.6370000000e-10,8.9483000000e-01,5.4155000000e-07,5.4155000000e-07
9.3799000000e-01,3.7640000000e-10,9.3799000000e-01,5.4155000000e-07,5.4155000000e-07
9.8625000000e-01,3.3085000000e-10,9.8625000000e-01,5.4150000000e-07,5.4150000000e-07
1.0340200000e+00,-1.0115000000e-10,1.0340200000e+00,5.4150000000e-07,5.4150000000e-07
1.0845600000e+00,-2.3700000000e-11,1.0845600000e+00,5.4155000000e-07,5.4155000000e-07
1.1299700000e+00,-3.4770000000e-10,1.1299700000e+00,5.4145000000e-07,5.4145000000e-07
1.1780000000e+00,-2.9400000000e-10,1.1780000000e+00,5.4150000000e-07,5.4150000000e-07
1.2260100000e+00,3.0150000000e-11,1.2260100000e+00,5.4155000000e-07,5.4155000000e-07
1.2754000000e+00,1.4185000000e-10,1.2754000000e+00,5.4155000000e-07,5.4155000000e-07
1.3218800000e+00,1.9630000000e-10,1.3218800000e+00,5.4160000000e-07,5.4160000000e-07
1.3700100000e+00,2.6950000000e-10,1.3700100000e+00,5.4155000000e-07,5.4155000000e-07
1.4180100000e+00,-3.0500000000e-11,1.4180100000e+00,5.4155000000e-07,5.4155000000e-07
1.4673900000e+00,-9.8800000000e-11,1.4673900000e+00,5.4150000000e-07,5.4150000000e-07
1.5139600000e+00,6.1250000000e-11,1.5139600000e+00,5.4155000000e-07,5.4155000000e-07
1.5620100000e+00,-2.5620000000e-10,1.5620100000e+00,5.4155000000e-07,5.4155000000e-07
1.6114100000e+00,-3.1240000000e-10,1.6114100000e+00,5.4150000000e-07,5.4150000000e-07
1.6593900000e+00,5.1950000000e-11,1.6593900000e+00,5.4155000000e-07,5.4155000000e-07
1.7062200000e+00,3.5900000000e-11,1.7062200000e+00,5.4155000000e-07,5.4155000000e-07
1.7541000000e+00,2.7180000000e-10,1.7541000000e+00,5.4145000000e-07,5.4145000000e-07
1.8033900000e+00,2.5435000000e-10,1.8033900000e+00,5.4150000000e-07,5.4150000000e-07
1.8536900000e+00,2.7150000000e-10,1.8536900000e+00,5.4150000000e-07,5.4150000000e-07
1.9005200000e+00,-1.4145000000e-10,1.9005200000e+00,5.4155000000e-07,5.4155000000e-07
1.9459200000e+00,-2.9935000000e-10,1.9459200000e+00,5.4160000000e-07,5.4160000000e-07
1.9953800000e+00,-2.6865000000e-10,1.9953800000e+00,5.4155000000e-07,5.4155000000e-07
2.0420100000e+00,1.8815000000e-10,2.0420100000e+00,5.4155000000e-07,5.4155000000e-07
2.0925200000e+00,8.6700000000e-11,2.0925200000e+00,5.4155000000e-07,5.4155000000e-07
2.1378500000e+00,3.4125000000e-10,2.1378500000e+00,5.4145000000e-07,5.4145000000e-07
2.1873800000e+00,2.5630000000e-10,2.1873800000e+00,5.4150000000e-07,5.4150000000e-07
2.2339800000e+00,-1.0735000000e-10,2.2339800000e+00,5.4145000000e-07,5.4145000000e-07
2.2845000000e+00,-5.7250000000e-11,2.2845000000e+00,5.4145000000e-07,5.4145000000e-07
2.3299500000e+00,-3.9020000000e-10,2.3299500000e+00,5.4150000000e-07,5.4150000000e-07
2.3782400000e+00,-3.0535000000e-10,2.3782400000e+00,5.4150000000e-07,5.4150000000e-07
2.4259900000e+00,9.7400000000e-11,2.4259900000e+00,5.4155000000e-07,5.4155000000e-07
2.4787900000e+00,-2.5775000000e-10,2.4787900000e+00,5.4155000000e-07,5.4155000000e-07
