3.6780000000e-02,5.8092000000e-07
3.6800000000e-02,5.8090000000e-07
3.6760000000e-02,5.8092000000e-07
3.6730000000e-02,5.8088000000e-07
3.6830000000e-02,5.8092000000e-07
3.6820000000e-02,5.8092000000e-07
3.6850000000e-02,5.8098000000e-07
3.6800000000e-02,5.8084000000e-07
3.6810000000e-02,5.8094000000e-07
3.6760000000e-02,5.8092000000e-07
3.6730000000e-02,5.8098000000e-07
3.6680000000e-02,5.8094000000e-07
3.6730000000e-02,5.8108000000e-07
3.6740000000e-02,5.8092000000e-07
3.6630000000e-02,5.8094000000e-07
3.6820000000e-02,5.8096000000e-07
3.6810000000e-02,5.8090000000e-07
3.6770000000e-02,5.8094000000e-07
3.6770000000e-02,5.8096000000e-07
3.6740000000e-02,5.8092000000e-07
3.6830000000e-02,5.8090000000e-07
3.6750000000e-02,5.8104000000e-07
3.6770000000e-02,5.8096000000e-07
3.6730000000e-02,5.8102000000e-07
3.6760000000e-02,5.8096000000e-07
3.6770000000e-02,5.8108000000e-07
3.6820000000e-02,5.8108000000e-07
3.6760000000e-02,5.8100000000e-07
3.6790000000e-02,5.8090000000e-07
3.6730000000e-02,5.8102000000e-07
3.6790000000e-02,5.8092000000e-07
3.6750000000e-02,5.8098000000e-07
3.6730000000e-02,5.8096000000e-07
3.6790000000e-02,5.8094000000e-07
3.6790000000e-02,5.8098000000e-07
3.6770000000e-02,5.8098000000e-07
3.6750000000e-02,5.8090000000e-07
3.6730000000e-02,5.8100000000e-07
3.6790000000e-02,5.8098000000e-07
3.6750000000e-02,5.8098000000e-07
3.6750000000e-02,5.8098000000e-07
3.6810000000e-02,5.8094000000e-07
3.6770000000e-02,5.8104000000e-07
3.6760000000e-02,5.8102000000e-07
3.6830000000e-02,5.8096000000e-07
3.6650000000e-02,5.8098000000e-07
3.6890000000e-02,5.8096000000e-07
3.6790000000e-02,5.8094000000e-07
3.6770000000e-02,5.8102000000e-07
3.6750000000e-02,5.8094000000e-07
