1.2600000000e-01,-1.8920000000e-11,4.4890000000e-02,5.4142000000e-07,5.4142000000e-07
1.8853000000e-01,-1.0488000000e-10,1.8591000000e-01,5.4140000000e-07,5.4140000000e-07
2.5487000000e-01,-2.2770000000e-11,2.4989000000e-01,5.4138000000e-07,5.4138000000e-07
3.1641000000e-01,2.3324000000e-10,3.1391000000e-01,5.4138000000e-07,5.4138000000e-07
3.8297000000e-01,2.4838000000e-10,3.7791000000e-01,5.4140000000e-07,5.4140000000e-07
4.4594000000e-01,-5.7740000000e-11,4.4192000000e-01,5.4140000000e-07,5.4140000000e-07
5.0841000000e-01,-1.6960000000e-10,5.0589000000e-01,5.4144000000e-07,5.4144000000e-07
5.7415000000e-01,-3.3063000000e-10,5.7015000000e-01,5.4132000000e-07,5.4132000000e-07
6.3780000000e-01,2.8830000000e-11,6.3391000000e-01,5.4150000000e-07,5.4150000000e-07
7.0041000000e-01,1.2181000000e-10,6.9790000000e-01,5.4134000000e-07,5.4134000000e-07
7.6598000000e-01,3.0213000000e-10,7.6199000000e-01,5.4144000000e-07,5.4144000000e-07
8.2993000000e-01,4.1300000000e-11,8.2591000000e-01,5.4136000000e-07,5.4136000000e-07
8.9248000000e-01,-3.4280000000e-11,8.8991000000e-01,5.4142000000e-07,5.4142000000e-07
9.5783000000e-01,-2.6088000000e-10,9.5385000000e-01,5.4142000000e-07,5.4142000000e-07
1.0241800000e+00,-3.2521000000e-10,1.0178700000e+00,5.4136000000e-07,5.4136000000e-07
1.0763400000e+00,-1.8210000000e-11,1.0738200000e+00,5.4142000000e-07,5.4142000000e-07
1.1242200000e+00,-3.2673000000e-10,1.1217100000e+00,5.4142000000e-07,5.4142000000e-07
1.1737900000e+00,-3.3213000000e-10,1.1698500000e+00,5.4134000000e-07,5.4134000000e-07
1.2379200000e+00,1.4740000000e-11,1.2339000000e+00,5.4150000000e-07,5.4150000000e-07
1.3003500000e+00,1.1241000000e-10,1.2978500000e+00,5.4132000000e-07,5.4132000000e-07
1.3658600000e+00,3.1644000000e-10,1.3619400000e+00,5.4142000000e-07,5.4142000000e-07
1.4321500000e+00,3.3884000000e-10,1.4259000000e+00,5.4138000000e-07,5.4138000000e-07
1.4923900000e+00,-3.9850000000e-11,1.4898800000e+00,5.4142000000e-07,5.4142000000e-07
1.5578000000e+00,-2.5606000000e-10,1.5538200000e+00,5.4142000000e-07,5.4142000000e-07
1.6207800000e+00,6.5330000000e-11,1.6179100000e+00,5.4140000000e-07,5.4140000000e-07
1.6844200000e+00,1.6000000000e-13,1.6819000000e+00,5.4142000000e-07,5.4142000000e-07
1.7486400000e+00,3.3201000000e-10,1.7458500000e+00,5.4142000000e-07,5.4142000000e-07
1.8126500000e+00,-2.2830000000e-11,1.8099000000e+00,5.4138000000e-07,5.4138000000e-07
1.8766900000e+00,-1.2300000000e-12,1.8739000000e+00,5.4142000000e-07,5.4142000000e-07
1.9402100000e+00,-3.3026000000e-10,1.9377100000e+00,5.4142000000e-07,5.4142000000e-07
2.0045400000e+00,6.1200000000e-12,2.0019000000e+00,5.4138000000e-07,5.4138000000e-07
2.0629300000e+00,2.2040000000e-11,2.0578600000e+00,5.4142000000e-07,5.4142000000e-07
2.1243500000e+00,-2.5242000000e-10,2.1218300000e+00,5.4142000000e-07,5.4142000000e-07
2.1909200000e+00,-2.7356000000e-10,2.1858700000e+00,5.4140000000e-07,5.4140000000e-07
2.2573100000e+00,-3.1915000000e-10,2.2498600000e+00,5.4138000000e-07,5.4138000000e-07
2.3164500000e+00,1.9634000000e-10,2.3138500000e+00,5.4138000000e-07,5.4138000000e-07
2.3818200000e+00,3.2523000000e-10,2.3778800000e+00,5.4142000000e-07,5.4142000000e-07
2.4458300000e+00,-5.1070000000e-11,2.4418800000e+00,5.4132000000e-07,5.4132000000e-07
2.5083700000e+00,-1.2820000000e-10,2.5058600000e+00,5.4148000000e-07,5.4148000000e-07
2.5740600000e+00,-2.9611000000e-10,2.5700600000e+00,5.4136000000e-07,5.4136000000e-07
2.6378800000e+00,-3.9160000000e-11,2.6338800000e+00,5.4144000000e-07,5.4144000000e-07
2.7004400000e+00,5.6400000000e-11,2.6978600000e+00,5.4134000000e-07,5.4134000000e-07
2.7658300000e+00,2.7412000000e-10,2.7619100000e+00,5.4138000000e-07,5.4138000000e-07
2.8299200000e+00,1.0951000000e-10,2.8259000000e+00,5.4140000000e-07,5.4140000000e-07
2.8923700000e+00,-6.8100000000e-12,2.8898600000e+00,5.4138000000e-07,5.4138000000e-07
2.9565300000e+00,-3.2253000000e-10,2.9536900000e+00,5.4142000000e-07,5.4142000000e-07
3.0122300000e+00,-4.3620000000e-11,3.0096800000e+00,5.4142000000e-07,5.4142000000e-07
3.0710400000e+00,3.6600000000e-12,3.0658700000e+00,5.4136000000e-07,5.4136000000e-07
3.1243200000e+00,-2.2914000000e-10,3.1218300000e+00,5.4138000000e-07,5.4138000000e-07
3.1908800000e+00,-2.4495000000e-10,3.1858400000e+00,5.4138000000e-07,5.4138000000e-07
3.2571900000e+00,-3.1892000000e-10,3.2498500000e+00,5.4142000000e-07,5.4142000000e-07
3.3163600000e+00,1.7646000000e-10,3.3138600000e+00,5.4134000000e-07,5.4134000000e-07
3.3818000000e+00,3.3319000000e-10,3.3778600000e+00,5.4144000000e-07,5.4144000000e-07
3.4456300000e+00,-5.6680000000e-11,3.4417000000e+00,5.4136000000e-07,5.4136000000e-07
3.5083100000e+00,-1.0524000000e-10,3.5057900000e+00,5.4148000000e-07,5.4148000000e-07
3.5740100000e+00,-2.7381000000e-10,3.5700800000e+00,5.4138000000e-07,5.4138000000e-07
3.6401100000e+00,-3.3247000000e-10,3.6338200000e+00,5.4142000000e-07,5.4142000000e-07
3.7003900000e+00,3.7710000000e-11,3.6978800000e+00,5.4138000000e-07,5.4138000000e-07
3.7658200000e+00,2.4481000000e-10,3.7618800000e+00,5.4134000000e-07,5.4134000000e-07
3.8298000000e+00,1.1393000000e-10,3.8258300000e+00,5.4142000000e-07,5.4142000000e-07
3.8923500000e+00,-7.4800000000e-12,3.8898300000e+00,5.4136000000e-07,5.4136000000e-07
3.9565900000e+00,-3.2196000000e-10,3.9538200000e+00,5.4138000000e-07,5.4138000000e-07
4.0204700000e+00,3.6850000000e-11,4.0178900000e+00,5.4138000000e-07,5.4138000000e-07
4.0903100000e+00,-3.1899000000e-10,4.0818200000e+00,5.4138000000e-07,5.4138000000e-07
4.1483800000e+00,3.4036000000e-10,4.1458000000e+00,5.4132000000e-07,5.4132000000e-07
4.2123400000e+00,-2.5560000000e-11,4.2098500000e+00,5.4136000000e-07,5.4136000000e-07
4.2789000000e+00,-3.1680000000e-11,4.2738300000e+00,5.4140000000e-07,5.4140000000e-07
