3.677000e-02,1.092600e-07,1.093644e-07
3.671000e-02,1.091800e-07,1.093662e-07
3.674000e-02,1.089600e-07,1.093672e-07
3.679000e-02,1.090800e-07,1.093844e-07
3.674000e-02,1.071600e-07,1.094028e-07
3.671000e-02,1.079600e-07,1.093808e-07
3.676000e-02,1.067800e-07,1.093668e-07
3.673000e-02,1.089600e-07,1.093494e-07
3.676000e-02,1.097800e-07,1.093538e-07
3.674000e-02,1.117000e-07,1.093776e-07
3.672000e-02,1.093000e-07,1.094206e-07
3.685000e-02,1.081000e-07,1.094244e-07
3.677000e-02,1.109400e-07,1.094162e-07
3.683000e-02,1.094600e-07,1.094356e-07
3.674000e-02,1.083400e-07,1.094402e-07
3.675000e-02,1.095600e-07,1.094326e-07
3.672000e-02,1.087800e-07,1.094372e-07
3.674000e-02,1.097000e-07,1.094254e-07
3.677000e-02,1.074800e-07,1.094228e-07
3.671000e-02,1.084000e-07,1.094114e-07
3.671000e-02,1.079200e-07,1.094092e-07
3.677000e-02,1.060600e-07,1.093998e-07
3.677000e-02,1.086200e-07,1.093718e-07
3.674000e-02,1.088600e-07,1.093682e-07
3.677000e-02,1.084000e-07,1.093670e-07
3.678000e-02,1.090400e-07,1.093482e-07
3.686000e-02,1.091000e-07,1.093358e-07
3.676000e-02,1.073200e-07,1.093364e-07
3.673000e-02,1.083600e-07,1.093192e-07
3.674000e-02,1.085200e-07,1.093020e-07
3.677000e-02,1.101800e-07,1.092864e-07
3.683000e-02,1.091600e-07,1.092980e-07
3.675000e-02,1.095200e-07,1.092994e-07
3.676000e-02,1.100000e-07,1.093174e-07
3.677000e-02,1.070000e-07,1.093402e-07
3.678000e-02,1.082200e-07,1.093300e-07
3.678000e-02,1.082400e-07,1.093320e-07
3.680000e-02,1.079000e-07,1.093414e-07
3.667000e-02,1.071400e-07,1.093474e-07
3.673000e-02,1.075400e-07,1.093590e-07
3.678000e-02,1.078200e-07,1.093746e-07
3.676000e-02,1.066400e-07,1.093828e-07
3.675000e-02,1.065800e-07,1.093792e-07
3.677000e-02,1.081000e-07,1.093620e-07
3.676000e-02,1.091400e-07,1.093600e-07
3.678000e-02,1.080800e-07,1.093712e-07
3.683000e-02,1.076000e-07,1.093718e-07
3.676000e-02,1.074800e-07,1.093844e-07
3.675000e-02,1.080800e-07,1.093958e-07
3.681000e-02,1.102400e-07,1.093992e-07
3.673000e-02,1.079800e-07,1.094242e-07
3.674000e-02,1.094000e-07,1.094270e-07
3.677000e-02,1.074600e-07,1.094440e-07
3.676000e-02,1.097400e-07,1.094472e-07
3.673000e-02,1.095200e-07,1.094732e-07
3.677000e-02,1.084600e-07,1.095008e-07
3.683000e-02,1.071400e-07,1.095178e-07
3.684000e-02,1.108600e-07,1.095000e-07
3.671000e-02,1.086400e-07,1.095194e-07
3.654000e-02,1.095400e-07,1.095142e-07
3.684000e-02,1.094000e-07,1.095180e-07
3.682000e-02,1.108600e-07,1.094876e-07
3.676000e-02,1.101000e-07,1.094718e-07
3.677000e-02,1.096200e-07,1.094832e-07
3.677000e-02,1.086000e-07,1.094898e-07
3.671000e-02,1.098800e-07,1.094626e-07
3.676000e-02,1.082200e-07,1.094482e-07
3.675000e-02,1.099000e-07,1.094386e-07
3.671000e-02,1.075200e-07,1.094458e-07
3.659000e-02,1.117200e-07,1.094194e-07
3.676000e-02,1.105400e-07,1.094350e-07
3.679000e-02,1.100600e-07,1.094228e-07
3.676000e-02,1.093800e-07,1.094058e-07
3.679000e-02,1.095400e-07,1.093910e-07
3.681000e-02,1.087000e-07,1.093778e-07
3.675000e-02,1.085400e-07,1.093204e-07
3.674000e-02,1.074800e-07,1.092614e-07
3.674000e-02,1.094000e-07,1.092124e-07
3.677000e-02,1.126200e-07,1.091826e-07
3.678000e-02,1.086400e-07,1.091748e-07
3.673000e-02,1.099800e-07,1.091272e-07
3.682000e-02,1.099000e-07,1.091278e-07
3.677000e-02,1.111600e-07,1.091276e-07
3.684000e-02,1.094800e-07,1.091418e-07
3.676000e-02,1.087400e-07,1.091392e-07
3.676000e-02,1.096600e-07,1.090788e-07
3.680000e-02,1.096800e-07,1.090276e-07
3.673000e-02,1.098000e-07,1.090086e-07
3.676000e-02,1.081400e-07,1.089908e-07
3.674000e-02,1.087000e-07,1.089584e-07
3.677000e-02,1.086600e-07,1.089316e-07
3.677000e-02,1.112200e-07,1.089264e-07
3.682000e-02,1.087000e-07,1.089468e-07
3.674000e-02,1.111000e-07,1.089420e-07
3.687000e-02,1.079000e-07,1.089612e-07
3.676000e-02,1.047600e-07,1.089408e-07
3.674000e-02,1.097800e-07,1.088890e-07
3.674000e-02,1.089400e-07,1.089000e-07
3.680000e-02,1.093000e-07,1.089026e-07
3.672000e-02,1.094000e-07,1.089018e-07
3.676000e-02,1.098600e-07,1.089020e-07
3.667000e-02,1.085800e-07,1.089080e-07
3.677000e-02,1.103600e-07,1.089020e-07
3.686000e-02,1.103400e-07,1.089160e-07
3.678000e-02,1.109400e-07,1.089286e-07
3.672000e-02,1.089800e-07,1.089664e-07
3.674000e-02,1.088600e-07,1.089766e-07
3.678000e-02,1.110800e-07,1.089974e-07
3.674000e-02,1.103400e-07,1.090186e-07
3.677000e-02,1.092800e-07,1.090242e-07
3.681000e-02,1.118400e-07,1.090000e-07
3.676000e-02,1.110400e-07,1.090254e-07
3.674000e-02,1.108600e-07,1.090548e-07
3.666000e-02,1.087200e-07,1.090540e-07
3.676000e-02,1.093600e-07,1.090466e-07
3.679000e-02,1.131800e-07,1.090568e-07
3.673000e-02,1.081000e-07,1.090930e-07
3.672000e-02,1.113800e-07,1.090862e-07
3.679000e-02,1.135200e-07,1.091030e-07
3.677000e-02,1.081200e-07,1.091634e-07
3.680000e-02,1.113000e-07,1.091606e-07
3.677000e-02,1.111800e-07,1.091944e-07
3.679000e-02,1.083000e-07,1.092456e-07
3.679000e-02,1.085000e-07,1.092424e-07
3.678000e-02,1.108000e-07,1.092388e-07
3.664000e-02,1.089200e-07,1.092628e-07
3.672000e-02,1.091000e-07,1.092616e-07
3.673000e-02,1.094600e-07,1.092616e-07
3.677000e-02,1.085200e-07,1.092830e-07
3.671000e-02,1.099800e-07,1.092846e-07
3.677000e-02,1.092800e-07,1.092992e-07
3.679000e-02,1.086400e-07,1.092902e-07
3.671000e-02,1.119200e-07,1.092850e-07
3.676000e-02,1.094200e-07,1.093090e-07
3.674000e-02,1.088400e-07,1.093032e-07
3.672000e-02,1.100800e-07,1.093216e-07
3.674000e-02,1.124800e-07,1.093402e-07
3.680000e-02,1.095400e-07,1.093826e-07
3.666000e-02,1.082600e-07,1.093990e-07
3.673000e-02,1.085000e-07,1.094102e-07
3.674000e-02,1.087600e-07,1.094198e-07
3.680000e-02,1.080400e-07,1.094292e-07
3.672000e-02,1.086800e-07,1.094432e-07
3.674000e-02,1.096800e-07,1.094642e-07
3.680000e-02,1.092800e-07,1.094800e-07
3.675000e-02,1.092800e-07,1.094814e-07
3.680000e-02,1.085200e-07,1.094934e-07
3.673000e-02,1.079200e-07,1.095026e-07
3.677000e-02,1.079600e-07,1.095070e-07
3.665000e-02,1.068600e-07,1.095058e-07
3.679000e-02,1.062400e-07,1.094720e-07
3.674000e-02,1.064000e-07,1.094546e-07
3.682000e-02,1.050200e-07,1.094246e-07
3.678000e-02,1.068800e-07,1.094002e-07
3.675000e-02,1.083000e-07,1.093716e-07
3.674000e-02,1.077400e-07,1.093594e-07
3.681000e-02,1.085800e-07,1.093522e-07
3.677000e-02,1.086000e-07,1.093666e-07
3.674000e-02,1.112800e-07,1.093440e-07
3.678000e-02,1.089000e-07,1.093704e-07
3.682000e-02,1.075000e-07,1.093640e-07
3.679000e-02,1.085400e-07,1.093450e-07
3.680000e-02,1.084800e-07,1.093218e-07
3.662000e-02,1.089600e-07,1.093056e-07
3.674000e-02,1.065000e-07,1.092990e-07
3.678000e-02,1.070800e-07,1.092780e-07
3.673000e-02,1.081200e-07,1.092500e-07
3.675000e-02,1.069600e-07,1.092490e-07
3.682000e-02,1.076600e-07,1.092196e-07
3.672000e-02,1.083600e-07,1.092210e-07
3.673000e-02,1.082400e-07,1.091874e-07
3.671000e-02,1.083600e-07,1.091644e-07
3.672000e-02,1.074400e-07,1.091474e-07
3.675000e-02,1.060200e-07,1.091280e-07
3.683000e-02,1.075600e-07,1.090928e-07
3.682000e-02,1.074800e-07,1.090814e-07
3.676000e-02,1.057600e-07,1.090708e-07
3.680000e-02,1.097200e-07,1.090536e-07
3.673000e-02,1.103800e-07,1.090568e-07
3.677000e-02,1.102600e-07,1.090344e-07
3.681000e-02,1.099800e-07,1.090506e-07
3.684000e-02,1.125000e-07,1.090506e-07
3.680000e-02,1.073600e-07,1.090766e-07
3.678000e-02,1.058200e-07,1.090386e-07
3.672000e-02,1.113200e-07,1.090020e-07
3.685000e-02,1.082000e-07,1.090278e-07
3.682000e-02,1.106400e-07,1.090132e-07
3.675000e-02,1.108800e-07,1.090228e-07
3.678000e-02,1.108000e-07,1.090336e-07
3.676000e-02,1.125400e-07,1.090602e-07
3.678000e-02,1.104000e-07,1.090986e-07
3.678000e-02,1.095200e-07,1.091160e-07
3.679000e-02,1.094600e-07,1.090990e-07
3.675000e-02,1.090200e-07,1.091066e-07
3.679000e-02,1.073800e-07,1.090858e-07
3.673000e-02,1.076200e-07,1.090806e-07
3.663000e-02,1.078400e-07,1.091092e-07
3.678000e-02,1.095400e-07,1.090898e-07
3.676000e-02,1.085400e-07,1.090958e-07
