0.0000000000e+00,6.6750000000e-02,-5.5000000000e-05,6.6750000000e-02,5.0000000000e-06,5.8968000000e-07
1.0000000000e+00,7.2600000000e-02,-5.5000000000e-05,7.2600000000e-02,5.0000000000e-06,5.8822000000e-07
2.0000000000e+00,7.2720000000e-02,-5.0000000000e-05,7.2720000000e-02,0.0000000000e+00,5.8804000000e-07
3.0000000000e+00,7.2610000000e-02,-4.5000000000e-05,7.2610000000e-02,0.0000000000e+00,5.8774000000e-07
4.0000000000e+00,7.2740000000e-02,-5.5000000000e-05,7.2740000000e-02,5.0000000000e-06,5.8712000000e-07
5.0000000000e+00,7.2320000000e-02,-5.0000000000e-05,7.2320000000e-02,0.0000000000e+00,5.8700000000e-07
6.0000000000e+00,6.4330000000e-02,-5.5000000000e-05,6.4330000000e-02,0.0000000000e+00,5.8604000000e-07
7.0000000000e+00,7.2000000000e-02,-5.5000000000e-05,7.2000000000e-02,0.0000000000e+00,5.8574000000e-07
8.0000000000e+00,6.4800000000e-02,-5.5000000000e-05,6.4800000000e-02,5.0000000000e-06,5.8566000000e-07
9.0000000000e+00,7.1870000000e-02,-5.5000000000e-05,7.1870000000e-02,-5.0000000000e-06,5.8588000000e-07
1.0000000000e+01,7.2030000000e-02,-5.5000000000e-05,7.2030000000e-02,5.0000000000e-06,5.8554000000e-07
1.1000000000e+01,6.5250000000e-02,-5.5000000000e-05,6.5250000000e-02,0.0000000000e+00,5.8578000000e-07
1.2000000000e+01,6.5590000000e-02,-5.5000000000e-05,6.5590000000e-02,5.0000000000e-06,5.8550000000e-07
1.3000000000e+01,7.0290000000e-02,-5.0000000000e-05,7.0290000000e-02,5.0000000000e-06,5.8502000000e-07
1.4000000000e+01,7.2310000000e-02,-5.5000000000e-05,7.2310000000e-02,0.0000000000e+00,5.8484000000e-07
1.5000000000e+01,6.4980000000e-02,-5.5000000000e-05,6.4980000000e-02,0.0000000000e+00,5.8524000000e-07
1.6000000000e+01,6.5180000000e-02,-5.5000000000e-05,6.5180000000e-02,0.0000000000e+00,5.8498000000e-07
1.7000000000e+01,6.5000000000e-02,-5.5000000000e-05,6.5000000000e-02,0.0000000000e+00,5.8482000000e-07
1.8000000000e+01,7.2520000000e-02,-5.5000000000e-05,7.2520000000e-02,0.0000000000e+00,5.8470000000e-07
1.9000000000e+01,6.4990000000e-02,-5.5000000000e-05,6.4990000000e-02,5.0000000000e-06,5.8444000000e-07
2.0000000000e+01,7.2600000000e-02,-5.0000000000e-05,7.2600000000e-02,0.0000000000e+00,5.8410000000e-07
2.1000000000e+01,6.4710000000e-02,-5.5000000000e-05,6.4710000000e-02,0.0000000000e+00,5.8406000000e-07
2.2000000000e+01,6.5170000000e-02,-5.5000000000e-05,6.5170000000e-02,0.0000000000e+00,5.8418000000e-07
2.3000000000e+01,6.5100000000e-02,-5.5000000000e-05,6.5100000000e-02,0.0000000000e+00,5.8390000000e-07
2.4000000000e+01,6.4810000000e-02,-5.0000000000e-05,6.4810000000e-02,5.0000000000e-06,5.8414000000e-07
