# Saved on 2025-07-11T14:51:40.322984
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE03
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 4000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.6
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0005
#   max_gtarget: 0.0008
#   num_level: 4
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_500.00 uS,Conductance_Target_600.00 uS,Conductance_Target_700.00 uS,Conductance_Target_800.00 uS
1.4400000000e-04,5.0457034376e-04,5.9368481743e-04,6.9885973062e-04,7.9875600932e-04
1.1440000000e-03,5.0932292652e-04,5.9273785155e-04,7.0139678428e-04,7.9903926235e-04
2.1440000000e-03,5.1073384384e-04,5.9158141084e-04,7.0071691880e-04,8.0715159129e-04
3.1440000000e-03,5.1044666179e-04,5.9228059399e-04,7.0149493695e-04,7.9759643995e-04
4.1440000000e-03,5.1049180911e-04,5.9214184148e-04,7.0133908594e-04,7.9895202362e-04
5.1440000000e-03,5.1087547035e-04,5.9230998886e-04,7.0193564170e-04,7.9981735325e-04
6.1440000000e-03,5.1921699196e-04,5.9232184867e-04,7.0183094067e-04,7.9707861005e-04
7.1440000000e-03,5.2198749472e-04,5.9347716160e-04,7.0459493145e-04,7.9663863289e-04
8.1440000000e-03,5.1914012147e-04,5.9404792410e-04,7.0031324867e-04,7.9931000073e-04
9.1440000000e-03,5.2044226322e-04,5.9388541558e-04,7.0056703407e-04,7.9694305896e-04
1.0144000000e-02,5.1924856962e-04,5.9312769736e-04,7.0107635111e-04,7.9703735537e-04
1.1144000000e-02,5.1863677072e-04,5.9337340645e-04,7.0132053224e-04,7.9749799625e-04
1.2144000000e-02,5.1853676268e-04,5.9292407968e-04,7.0116409915e-04,7.9781646491e-04
1.3144000000e-02,5.1822436944e-04,5.9268899349e-04,7.0252732257e-04,7.9816280049e-04
1.4144000000e-02,5.1500388508e-04,5.9392350522e-04,7.0035472163e-04,7.9835794168e-04
1.5144000000e-02,5.1948569308e-04,5.9369587689e-04,7.0003057772e-04,7.9800156527e-04
1.6144000000e-02,5.1916802477e-04,5.9341258748e-04,7.0167392551e-04,7.9638339230e-04
1.7144000000e-02,5.1750801504e-04,5.9330763179e-04,7.0123780461e-04,7.9923607700e-04
1.8144000000e-02,5.1830662414e-04,5.9361416788e-04,7.0212823630e-04,7.9753881437e-04
1.9144000000e-02,5.1796683692e-04,5.9249519836e-04,6.9934343628e-04,7.9708042904e-04
2.0144000000e-02,5.1790717407e-04,5.9275535023e-04,6.9835085014e-04,7.9811019532e-04
2.1144000000e-02,5.1854542107e-04,5.9200760006e-04,7.0140646130e-04,8.0020741734e-04
2.2144000000e-02,5.1819948567e-04,5.9205831349e-04,6.9820220233e-04,7.9914781963e-04
2.3144000000e-02,5.1874951168e-04,5.9121906816e-04,7.0034249802e-04,7.9919685959e-04
2.4144000000e-02,5.0996761274e-04,5.9301091824e-04,7.0016583777e-04,7.9815930803e-04
2.5144000000e-02,5.0890972489e-04,5.9282829170e-04,7.0076202974e-04,7.9775818449e-04
2.6144000000e-02,5.0761351304e-04,5.9272537328e-04,7.0239533670e-04,7.9866134911e-04
2.7144000000e-02,5.0794518756e-04,5.9283163864e-04,7.0306559792e-04,7.9796496721e-04
2.8144000000e-02,5.0689763157e-04,5.9170233726e-04,7.0322814281e-04,7.9766192357e-04
2.9144000000e-02,5.0837836170e-04,5.9120204241e-04,7.0270150900e-04,7.9752302554e-04
