# Saved on 2025-07-11T14:51:40.357984
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE03
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 4000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.6
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0005
#   max_gtarget: 0.0008
#   num_level: 4
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_500.00 uS,Conductance_Target_600.00 uS,Conductance_Target_700.00 uS,Conductance_Target_800.00 uS
1.4400000000e-04,5.1349914429e-04,6.0165581090e-04,6.9977977546e-04,8.0139754573e-04
1.0001440000e+00,5.1238748711e-04,5.9067126131e-04,7.0252783189e-04,8.0394973338e-04
2.0001440000e+00,5.2222731028e-04,5.8707835706e-04,7.0271642471e-04,8.0041885667e-04
3.0001440000e+00,5.1554496167e-04,5.8838806581e-04,7.0499838330e-04,8.1083569967e-04
4.0001440000e+00,5.2292827604e-04,5.8714729676e-04,7.0176662121e-04,8.0347577750e-04
5.0001440000e+00,5.2544746723e-04,5.8162760979e-04,7.0242131187e-04,8.0129546404e-04
6.0001440000e+00,5.1448078011e-04,5.9150683228e-04,6.9705682108e-04,8.0200654338e-04
7.0001440000e+00,5.2647912526e-04,5.8865054598e-04,6.9970330514e-04,8.0132587755e-04
8.0001440000e+00,5.2445360780e-04,5.8834404626e-04,6.9815338065e-04,8.0256118963e-04
9.0001440000e+00,5.0857161114e-04,5.8793772041e-04,6.9816778705e-04,8.0243211414e-04
1.0000144000e+01,5.0756032579e-04,5.8714453189e-04,6.9887362770e-04,8.0395169789e-04
1.1000144000e+01,5.0799710152e-04,5.8650894061e-04,6.9904817792e-04,8.0008161603e-04
1.2000144000e+01,5.0614922657e-04,5.9149384469e-04,6.9940091635e-04,7.9899982666e-04
1.3000144000e+01,5.0839782489e-04,5.9716756368e-04,6.9852547313e-04,8.0049670942e-04
1.4000144000e+01,5.0344522606e-04,5.9768561187e-04,6.9977744715e-04,8.0115198216e-04
1.5000144000e+01,5.0602382544e-04,5.9154233895e-04,6.9781242928e-04,7.9934856331e-04
1.6000144000e+01,5.0590515457e-04,5.8944515331e-04,6.9548412284e-04,8.0820951553e-04
1.7000144000e+01,5.0386206567e-04,5.8939298469e-04,7.0037749538e-04,7.9982135503e-04
1.8000144000e+01,5.0692840887e-04,5.8431749494e-04,6.9980174885e-04,8.0007390352e-04
1.9000144000e+01,5.0248971093e-04,5.8265803091e-04,6.9927882578e-04,8.0202851677e-04
2.0000144000e+01,5.0566872233e-04,5.9054240410e-04,7.0068905188e-04,8.1124024291e-04
2.1000144000e+01,5.0406062655e-04,5.9603451518e-04,6.9902205723e-04,8.1100166426e-04
2.2000144000e+01,5.0537062634e-04,5.9693069488e-04,6.9850073487e-04,8.0294455984e-04
2.3000144000e+01,5.0506441767e-04,5.9634050558e-04,6.9945635914e-04,8.0542195064e-04
2.4000144000e+01,5.0359376473e-04,5.9564357798e-04,6.9781119237e-04,8.0239762610e-04
2.5000144000e+01,5.0521099183e-04,5.9024765505e-04,6.9603367592e-04,8.0201345554e-04
2.6000144000e+01,5.0324822951e-04,5.8987970988e-04,6.9753128628e-04,8.0505204096e-04
2.7000144000e+01,5.0197500968e-04,5.8990219259e-04,6.9901856477e-04,8.0662488472e-04
2.8000144000e+01,5.0493319577e-04,5.9183883423e-04,7.0021829742e-04,8.0543060903e-04
2.9000144000e+01,5.0349866797e-04,5.9112480812e-04,6.9714071287e-04,8.0283643911e-04
