# Saved on 2025-06-19T17:36:40.674852
# Name: Evan
# Sample_ID: Batch3_F5_TPTE09
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A),Loop 4 (A),Loop 5 (A)
0.0000000000e+00,6.8220000000e-08,4.3427000000e-08,4.6918000000e-08,4.5020000000e-08,1.2991000000e-08
-2.0000000000e-02,6.9254000000e-06,7.8762000000e-06,7.3253000000e-06,7.4523000000e-06,5.9674000000e-06
-4.0000000000e-02,1.3796000000e-05,1.6256000000e-05,1.4280000000e-05,1.4954000000e-05,1.2106000000e-05
-6.0000000000e-02,2.0778000000e-05,2.4734000000e-05,2.2072000000e-05,2.2730000000e-05,1.8280000000e-05
-8.0000000000e-02,2.8150000000e-05,3.3298000000e-05,3.0744000000e-05,3.0548000000e-05,2.4804000000e-05
-1.0000000000e-01,3.5794000000e-05,4.2434000000e-05,3.8836000000e-05,3.8912000000e-05,3.1540000000e-05
-1.2000000000e-01,4.3744000000e-05,5.2114000000e-05,4.7776000000e-05,4.7738000000e-05,3.8848000000e-05
-1.4000000000e-01,5.1716000000e-05,6.2012000000e-05,5.7764000000e-05,5.6362000000e-05,4.6236000000e-05
-1.6000000000e-01,5.9106000000e-05,7.0674000000e-05,6.6380000000e-05,6.6926000000e-05,5.4124000000e-05
-1.8000000000e-01,6.7538000000e-05,8.0458000000e-05,7.8270000000e-05,7.6420000000e-05,6.2472000000e-05
-2.0000000000e-01,7.5208000000e-05,9.1552000000e-05,8.7438000000e-05,8.7194000000e-05,7.1414000000e-05
-2.2000000000e-01,8.7318000000e-05,1.0360000000e-04,9.9066000000e-05,9.8334000000e-05,7.9382000000e-05
-2.4000000000e-01,9.6670000000e-05,1.1424000000e-04,1.1030000000e-04,1.0868000000e-04,8.9330000000e-05
-2.6000000000e-01,1.0460000000e-04,1.2372000000e-04,1.2144000000e-04,1.2038000000e-04,9.8464000000e-05
-2.8000000000e-01,1.1556000000e-04,1.3634000000e-04,1.3544000000e-04,1.3506000000e-04,1.0908000000e-04
-3.0000000000e-01,1.2746000000e-04,1.4926000000e-04,1.4838000000e-04,1.4606000000e-04,1.2008000000e-04
-3.2000000000e-01,1.3910000000e-04,1.6348000000e-04,1.6186000000e-04,1.6112000000e-04,1.3130000000e-04
-3.4000000000e-01,1.5142000000e-04,1.7812000000e-04,1.7382000000e-04,1.7666000000e-04,1.4500000000e-04
-3.6000000000e-01,1.6584000000e-04,1.9200000000e-04,1.8832000000e-04,1.9054000000e-04,1.5760000000e-04
-3.8000000000e-01,1.7822000000e-04,2.0672000000e-04,2.0446000000e-04,2.0544000000e-04,1.7002000000e-04
-4.0000000000e-01,1.9332000000e-04,2.2418000000e-04,2.2000000000e-04,2.2096000000e-04,1.8514000000e-04
-4.2000000000e-01,2.0878000000e-04,2.4160000000e-04,2.3620000000e-04,2.3972000000e-04,1.9882000000e-04
-4.4000000000e-01,2.2458000000e-04,2.5786000000e-04,2.5702000000e-04,2.5706000000e-04,2.1504000000e-04
-4.6000000000e-01,2.4152000000e-04,2.7602000000e-04,2.7520000000e-04,2.7594000000e-04,2.3068000000e-04
-4.8000000000e-01,2.6168000000e-04,2.9648000000e-04,2.9582000000e-04,2.9606000000e-04,2.4622000000e-04
-5.0000000000e-01,2.8260000000e-04,3.1720000000e-04,3.1512000000e-04,3.1374000000e-04,2.6432000000e-04
-5.2000000000e-01,3.0294000000e-04,3.3666000000e-04,3.3726000000e-04,3.3640000000e-04,2.8414000000e-04
-5.4000000000e-01,3.2198000000e-04,3.5758000000e-04,3.6106000000e-04,3.5728000000e-04,3.0344000000e-04
-5.6000000000e-01,3.4642000000e-04,3.7844000000e-04,3.8472000000e-04,3.8162000000e-04,3.2420000000e-04
-5.8000000000e-01,3.6686000000e-04,4.0366000000e-04,4.0952000000e-04,4.0314000000e-04,3.4550000000e-04
-6.0000000000e-01,3.8950000000e-04,4.2798000000e-04,4.3734000000e-04,4.2922000000e-04,3.6922000000e-04
-6.2000000000e-01,4.1708000000e-04,4.5812000000e-04,4.6658000000e-04,4.6032000000e-04,3.9352000000e-04
-6.4000000000e-01,4.4364000000e-04,4.8316000000e-04,4.9750000000e-04,4.9006000000e-04,4.1776000000e-04
-6.6000000000e-01,4.7332000000e-04,5.1506000000e-04,5.2822000000e-04,5.1718000000e-04,4.3876000000e-04
-6.8000000000e-01,5.0466000000e-04,5.4434000000e-04,5.5850000000e-04,5.5116000000e-04,4.7358000000e-04
-7.0000000000e-01,5.3406000000e-04,5.7576000000e-04,5.9430000000e-04,5.8132000000e-04,5.0280000000e-04
-7.2000000000e-01,5.6816000000e-04,6.0368000000e-04,6.3122000000e-04,6.1658000000e-04,5.2954000000e-04
-7.4000000000e-01,6.0456000000e-04,6.3728000000e-04,6.6780000000e-04,6.5166000000e-04,5.6446000000e-04
-7.6000000000e-01,6.3870000000e-04,6.7854000000e-04,7.0684000000e-04,6.9618000000e-04,6.0566000000e-04
